index,wav_file,old_name,segment_text,question,C1,C2,C3,C4,C_correct,summary,duration,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,thisRow.t,notes,Instructions.started,Instructions.stopped,Start_Segment_Train.started,Play_train.started,Trial_counter_train.started,text_5.started,Start_Segment_Train.stopped,Play_train.numClicks,Play_train.timesOn,Play_train.timesOff,Training_Segment.started,Experimen_audio.started,polygon.started,polygon.stopped,Training_Segment.stopped,Summary.started,textbox.started,summary_done.started,Summary.stopped,textbox.text,summary_done.numClicks,summary_done.timesOn,summary_done.timesOff,Start_Exp.started,Start_exp.started,Start.started,Start_Exp.stopped,Start.numClicks,Start.timesOn,Start.timesOff,Start_Segment.started,Play.started,Trial_counter.started,text_6.started,Start_Segment.stopped,Play.numClicks,Play.timesOn,Play.timesOff,Thanks.started,text_7.started,text_7.stopped,Thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
",1,[69.66727750000018],[69.66728029200021],,,,,,,,779.5204385,779.5453270830001,779.5453270830001,779.5453270830001,781.0179472080001,1,[1.494604457999685],[1.4946076669998547],,,,,p_1,001,2024-03-26_13h11.55.322,speech_rate,2023.2.3,None,2024-03-26 13h12.06.136700 -0700,
,Someday_2_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_004_of_116_1.wav,Successful actresses are disciplined people who wake up early to focus on their craft I told myself even ones who still make their living as waitresses like me I started leaving the alarm clock on the landing between Jane's room and mine so I'd have to actually get out of bed in order to turn it off instead of hitting snooze over and over like I normally do I also resolved to quit smoking again to stop losing purses wallets and umbrellas and to not eat any more cheese puffs not even on special occasions,What resolution does the narrator make about her lifestyle to become a successful actress?,A. To wake up early and focus on her craft,B. To quit smoking and stop losing personal items,"C. To stop eating cheese puffs, even on special occasions",D. All of the above,D. All of the above,no,11.38125,,,,,0,8,8,8,879.39960025,,,,,,,,,,,,880.7591356250002,880.7749157086669,880.7762367920002,892.180650125,892.1599265000002,892.1711439170001,892.180650125,892.180650125,954.613198583,"Narrator describes how she must become disciplined, all good actors must become disciplined, just like everyone else. She resolves to quit smoking and put her alarm clock in the hallway so she has to get out of bed to turn it off. She makes other resolutions. Will she be successful? "Who kn[ows]"!",1,[62.4404052079999],[62.44041104100006],,,,,,,,879.3924262080002,879.39960025,879.39960025,879.39960025,880.758929375,1,[1.3658466249999037],[1.3658493749999252],,,,,p_1,001,2024-03-26_13h11.55.322,speech_rate,2023.2.3,None,2024-03-26 13h12.06.136700 -0700,
,Someday_52_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_026_of_116_0.wav,She takes a deep breath and narrows her eyes and says slowly and deliberately I won't until I get something on my favorite show Law and Order You've never been on Law and Order I say surprised but you're perfect for it I know I'm even Irish and Italian Who knows cops and criminals better So why You haven't auditioned for them or People known for being on the most ridiculed talking animals show of the last decade sometimes have a hard time being taken seriously,What show does Dina want to get a role on?,A. "Law and Order",B. "There's Pierre",C. The talking animals show,D. A show about Irish and Italian people,A. "Law and Order",no,7.215,,,,,0,9,9,9,954.6230726670003,,,,,,,,,,,,956.2967243750002,956.3124171246668,956.3099022920003,963.532560208,963.5350988749999,963.5463137920003,963.5557765000001,963.5557765000001,994.4317792500003,Narrator is considering quitting? someone asks her if she'll regret it. she says I don't know. ,1,[30.883868667000115],[30.88387179199981],,,,,,,,954.6135284170002,954.6230726670003,954.6230726670003,954.6230726670003,956.2965112080003,1,[1.6800837909995607],[1.6800865829995928],,,,,p_1,001,2024-03-26_13h11.55.322,speech_rate,2023.2.3,None,2024-03-26 13h12.06.136700 -0700,
,Someday_8_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_007_of_116_1.wav,And one accomplishment a year wasn't exactly what I had in mind Still wedged halfway beneath the bed it takes all my strength to push a barely used roller blade out of the way At this point I'm just sweeping my arm back and forth making the same movement under my bed as I would if making a snow angel only the accumulated junk is a lot harder to move I give up for a moment resting my cheek against the cool wooden floor with a sigh Do you have any idea how few actors make it people always say,What does the narrator push out of the way?,A. Roller blades,B. Snow angel drawings,C. Junk that's hard to move,D. Cool wooden floor,A. Roller blades,no,7.295,,,,,0,10,10,10,994.4418156670001,,,,,,,,,,,,995.4821802920003,995.4979512086666,995.496273208,1002.7921935000002,1002.7969705000003,1002.8081636670001,1002.817945083,1002.817945083,1036.3180152500001,Narrator reflects on something and then pushes some object as hard as she cans. "Do you know what other people will say?" she exclaims.,1,[33.50826074999986],[33.50826416700011],,,,,,,,994.4321027080002,994.4418156670001,994.4418156670001,994.4418156670001,995.4819840830003,1,[1.0469672499998524],[1.0469696249997469],,,,,p_1,001,2024-03-26_13h11.55.322,speech_rate,2023.2.3,None,2024-03-26 13h12.06.136700 -0700,
,Someday_12_condition-3-5x.wav,Someday__Someday__Maybe__Unabridged___File_008_of_116_4.wav,Of course the wedding's not until June but if you wanna stay at the Sands by the shore she said to book early Okay thanks Franny I'm worried about you Why Well from my initial calculations this new telephone identification system could save you upwards of 20 to 25 seconds per day I'm concerned about how you'll adjust to all the new free time Har har Also one of my students says there's a show called Friends Apparently it's a popular one Maybe you should try to apply for that,What does the narrator's father joke about regarding caller ID?,A. The invention of the telephone,B. The inconvenience of caller ID,C. The potential time saved with caller ID,D. The popularity of caller ID,C. The potential time saved with caller ID,no,9.2875,,,,,0,11,11,11,1036.325611125,,,,,,,,,,,,1037.7344957920002,1037.7502390836667,1037.7508032080002,1047.045079625,1047.048592125,1047.059811458,1047.0695585,1047.0695585,1132.0900398750002,"Someone, maybe Jane, is worried how narrator will adjust to the new situation. They cite some calculations with on the order of 100,000 days  and say it will be a lot. They say that friends have been talking about a new show called  "friends" and say the narrator should maybe apply for that.",1,[85.02848712500008],[85.02848995800014],,,,,,,,1036.318427333,1036.325611125,1036.325611125,1036.325611125,1037.7343052920003,1,[1.4151588749996336],[1.415161416999581],,,,,p_1,001,2024-03-26_13h11.55.322,speech_rate,2023.2.3,None,2024-03-26 13h12.06.136700 -0700,
,Someday_69_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_033_of_116_3.wav,Mmm let me see Carol puts on the glasses that hang on a chain around her neck and brings her face just inches from mine I hold very still as if I'm being examined in a doctor's office Well you have some freckles it's true I don't think they're distracting though I don't see them as a problem but I can even out your skin tone if that's what concerns you Carol sighs I don't think she likes me Okay great whatever you think thanks Want a magazine,What does Carol suggest to the main character regarding her freckles?,A. Cover them up with makeup,B. Embrace them as unique,C. Remove them with a cream,D. Get freckle tattoos,A. Cover them up with makeup,no,14.785,,,,,0,12,12,12,1132.1153874170002,,,,,,,,,,,,1133.5217732500003,1133.5536919163335,1133.5472308330002,1148.3214907920003,1148.345394792,1148.355875375,1148.365909417,1148.365909417,1187.993684583,"Doctor says to narrator, yes you do in fact have freckles, and says htey're not a problem. Narrator sighs. Doctor says they could even out hteheri skin tone; also they offer a magazine.",1,[39.635939667],[39.635942707999675],,,,,,,,1132.090442083,1132.1153874170002,1132.1153874170002,1132.1153874170002,1133.521540042,1,[1.427981957999691],[1.4279845409996597],,,,,p_1,001,2024-03-26_13h11.55.322,speech_rate,2023.2.3,None,2024-03-26 13h12.06.136700 -0700,
,Someday_141_condition.wav,Someday__Someday__Maybe__Unabridged___File_088_of_116_1.wav,"Pink eye I keep repeating the phrase as if that will somehow make it disappear from Jane's face pink eye you have pink eye How can you be sure? Well by looking in the mirror for one thing, but maybe you just have something in your eye or allergies. Sorry Franny I've had it before this is what it looks like. It's really contagious. There's no way I can go Jane was going to be my date for Katie's wedding Jane had arranged the rental car in her name Jane has pink eye if you can't go I can't go",What does Jane have?,A. Cold,B. Pink eye,C. Flu,D. Bruises,B. Pink eye,yes,30.02221875,,,,,0,13,13,13,1188.00406675,,,,,,,,,,,,1189.2467907920002,1189.295417875,1189.2892893750002,1219.321112458,1219.325411125,1219.3466449170003,1219.3564117080002,1219.3564117080002,1258.197243458,"Jane has pink eye and is convincing the narrator that she has it. The narrator and Jane made plans to go to a wedding together, but everything is in Jane's name. Jane can't go because of their pink eye, and the narrator has some tough luck.",1,[38.848893667000084],[38.84889625000005],,,,,,,,1187.994080833,1188.00406675,1188.00406675,1188.00406675,1189.246578208,1,[1.2486992500002998],[1.2487017500002366],,,,,p_1,001,2024-03-26_13h11.55.322,speech_rate,2023.2.3,None,2024-03-26 13h12.06.136700 -0700,
,Someday_59_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_028_of_116_1.wav,It's all sort of a a vacuum isn't it Yes it can be I guess Everett isn't saying anything I haven't thought before but there's something so depressing in her description Something less than comforting in her attempt to be understanding in My work ever it says in mergers and amalgamations We're seeing a real boom Lbo's are still the cornerstone of the business obviously but the increase in global capital flows is translating to even more revenue,What does Everett's description sound like to the narrator?,A. Comforting,B. Understanding,C. Concerned,D. Depressing,D. Depressing,yes,14.995,,,,,0,14,14,14,1258.204885625,,,,,,,,,,,,1259.6809434170002,1259.6965695836666,1259.701521833,1274.6905495419999,1274.699153375,1274.71003175,1274.718980333,1274.718980333,1321.467794208,"The narrator says no way it can feel like a vacuum like this. But her friend insists; in their line of work (mergers and acquisitions), they're seeing a big boom in revenue flows and something about bank finance stuff.",1,[46.75604633299963],[46.756049207999695],,,,,,,,1258.1976768330003,1258.204885625,1258.204885625,1258.204885625,1259.6807365000002,1,[1.4822527500000433],[1.4822552919999907],,,,,p_1,001,2024-03-26_13h11.55.322,speech_rate,2023.2.3,None,2024-03-26 13h12.06.136700 -0700,
,Someday_131_condition-2-5x.wav,Someday__Someday__Maybe__Unabridged___File_058_of_116_1.wav,It sounds ominous For a minute I stare into the camera which is set up on a tripod facing the chair Then I realize that if the camera sees everything it's seeing me now stare dumbly into it I've had cameras at auditions before of course but for commercials you generally look directly into them a man versus machine staring contest Today however I'm going to be reading with a person while the camera regards me from another angle and I'm supposed to pretend that doesn't make me feel self conscious,How does the camera make the narrator feel?,A. Self conscious,B. Excited,C. Motivated,D. Emotional,A. Self conscious,yes,13.179875,,,,,0,15,15,15,1321.477009208,,,,,,,,,,,,1323.217863958,1323.2334917496669,1323.2384685,1336.4216745420001,1336.424645667,1336.434763083,1336.444876667,1336.444876667,1379.9045532080002,"Narrator has seen cameras in auditions before, but mostly for commerciasl where they stare the camera in the face in a person v achine staring contest. But this time she is facing a person with the camera off to the side and this is making her self-conscious",1,[43.467954958000064],[43.467957874999684],,,,,,,,1321.4681667080001,1321.477009208,1321.477009208,1321.477009208,1323.2176551250002,1,[1.7472547919996941],[1.7472573340000963],,,,,p_1,001,2024-03-26_13h11.55.322,speech_rate,2023.2.3,None,2024-03-26 13h12.06.136700 -0700,
,Someday_15_condition.wav,Someday__Someday__Maybe__Unabridged___File_009_of_116_3.wav,Whenever Jane talks about Russell Blakely all I can picture is that line everybody was quoting from his last movie Steel Entrapment where he calls out to Cordelia Biscayne honey I'm home while hanging by one hand from the landing gear of a helicopter bare chested Today's special is from the set of Kill Time an assortment of bagels that were only out on the craft service table for about three hours but are not sadly accompanied by cream cheese and that Chinese rice thing that Dan likes which I don't think was too aggressively sneezed upon,What does Russell Blakely calls out to Cordelia Biscayne in the movie Steel Entrapment?,A. "Sweetie I'm out",B. "Baby I'm back",C. "Darling I've arrived",D. "Honey I'm home",D. "Honey I'm home",no,29.3,,,,,0,16,16,16,1379.9133223330002,,,,,,,,,,,,1400.489169875,1400.5214162503332,1400.5235232920002,1429.8334482500002,1429.836345417,1429.8570241670002,1429.866889667,1429.866889667,1484.326313667,"Narrator says when some famous actor ismentioned, all she can think about is that line from their recent movie honey i'm home arriving by helicopter bare chested.
Then someoene describes how they brought bagels and some noodles that Dan likes, tat haven't been sneezed upon
",1,[54.46745229199996],[54.46745491699994],,,,,,,,1379.904957,1379.9133223330002,1379.9133223330002,1379.9133223330002,1400.488952542,1,[20.58154462499988],[20.58154729199987],,,,,p_1,001,2024-03-26_13h11.55.322,speech_rate,2023.2.3,None,2024-03-26 13h12.06.136700 -0700,
,Someday_111_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_048_of_116_4.wav,Where would he have gotten the picture You see them on the street sometimes I don't know I'm just saying It's occurred to me Because other than him that one very famous person do you recognize anyone else on that wall Well there's that cast photo from Cats with all the people in their cat costumes I don't recognize them individually but as a group they seem authentic But besides the somewhat believable cats Wait yes There's that actress My mother loved her She was on that detective show in the 60s,What are the narrator and her friend discussing on the wall?,A. A picture of a famous person,B. A cast photo from the musical Cats,C. A detective show from the '60s,D. Pictures of people on the street,A. A picture of a famous person,no,14.755,,,,,0,17,17,17,1484.3344963330003,,,,,,,,,,,,1485.710555167,1485.7261310416666,1485.73134275,1500.4874163750003,1500.490633958,1500.5011435,1500.5107895419999,1500.5107895419999,1525.579767292,Narrator and someone else are gazing at photos on a wall and reasoning about whether some other person would have recognized the actors in them.,1,[25.076757040999837],[25.076759665999816],,,,,,,,1484.3266436669999,1484.3344963330003,1484.3344963330003,1484.3344963330003,1485.710338833,1,[1.3828430420003315],[1.382845584000279],,,,,p_1,001,2024-03-26_13h11.55.322,speech_rate,2023.2.3,None,2024-03-26 13h12.06.136700 -0700,
,Someday_35_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_020_of_116_0.wav,Who put that there Oh No is that what I said Yes that was it I have no idea why it doesn't even make sense Who put that there How stupid I just couldn't think of anything else They laughed though I think they laughed Maybe they gasped in horror No they definitely laughed when I said that They gasped when I fell that's what it was Was it a gasp of disgust were they merely expressing concern for my safety I can't remember,What does the narrator wonder about the audience's reaction?,A. Whether they laughed or gasped,B. Whether they cried or screamed,C. Whether they left the play,D. Whether they were distracted,A. Whether they laughed or gasped,no,11.04375,,,,,0,18,18,18,1525.604509208,,,,,,,,,,,,1526.562610625,1526.5781631666669,1526.579963333,1537.6476715000001,1537.627207583,1537.6374205,1537.6476715000001,1537.6476715000001,1563.4651943750002,Narrator vents about how they were tryng to be funny and said something that they regret. But they're trying to console themselves. Gas was mentioned.,1,[25.82589145899965],[25.825894416999745],,,,,,,,1525.5801926249999,1525.604509208,1525.604509208,1525.604509208,1526.562419,1,[0.9799452089996521],[0.9799558339996111],,,,,p_1,001,2024-03-26_13h11.55.322,speech_rate,2023.2.3,None,2024-03-26 13h12.06.136700 -0700,
