index,wav_file,old_name,segment_text,question,C1,C2,C3,C4,C_correct,summary,duration,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,thisRow.t,notes,Instructions.started,Instructions.stopped,Start_Segment_Train.started,Play_train.started,Trial_counter_train.started,text_5.started,Start_Segment_Train.stopped,Play_train.numClicks,Play_train.timesOn,Play_train.timesOff,Training_Segment.started,Experimen_audio.started,polygon.started,polygon.stopped,Training_Segment.stopped,Summary.started,textbox.started,summary_done.started,Summary.stopped,textbox.text,summary_done.numClicks,summary_done.timesOn,summary_done.timesOff,Start_Exp.started,Start_exp.started,Start.started,Start_Exp.stopped,Start.numClicks,Start.timesOn,Start.timesOff,Start_Segment.started,Play.started,Trial_counter.started,text_6.started,Start_Segment.stopped,Play.numClicks,Play.timesOn,Play.timesOff,Thanks.started,text_7.started,text_7.stopped,Thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,Someday_52_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_026_of_116_0.wav,She takes a deep breath and narrows her eyes and says slowly and deliberately I won't until I get something on my favorite show Law and Order You've never been on Law and Order I say surprised but you're perfect for it I know I'm even Irish and Italian Who knows cops and criminals better So why You haven't auditioned for them or People known for being on the most ridiculed talking animals show of the last decade sometimes have a hard time being taken seriously,What show does Dina want to get a role on?,A. "Law and Order",B. "There's Pierre",C. The talking animals show,D. A show about Irish and Italian people,A. "Law and Order",no,7.215,,,,,0,9,9,9,501.2263770419995,,,,,,,,,,,,501.9337086249998,501.9497057496667,501.9469835830005,509.160936667,509.1671105000005,509.17849470799956,509.18936866699914,509.18936866699914,605.9897603329991,irmak came to talk to me i dont remember!,1,[96.80770108399884],[96.80770445899907],,,,,,,,501.2170290419999,501.2263770419995,501.2263770419995,501.2263770419995,501.9335315829994,1,[0.7137711249997665],[0.7137738330002321],,,,,p_3,001,2024-03-28_13h09.40.926,speech_rate,2023.2.3,None,2024-03-28 13h11.49.309490 -0700,
,Someday_8_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_007_of_116_1.wav,And one accomplishment a year wasn't exactly what I had in mind Still wedged halfway beneath the bed it takes all my strength to push a barely used roller blade out of the way At this point I'm just sweeping my arm back and forth making the same movement under my bed as I would if making a snow angel only the accumulated junk is a lot harder to move I give up for a moment resting my cheek against the cool wooden floor with a sigh Do you have any idea how few actors make it people always say,What does the narrator push out of the way?,A. Roller blades,B. Snow angel drawings,C. Junk that's hard to move,D. Cool wooden floor,A. Roller blades,no,7.295,,,,,0,10,10,10,605.9993549999999,,,,,,,,,,,,607.2884837080001,607.303855958666,607.3013736249995,614.5894122499994,614.6016004579997,614.611890958,614.6210727500002,614.6210727500002,621.7066259999992,people say,1,[7.093320542000583],[7.093323667000732],,,,,,,,605.9900856669992,605.9993549999999,605.9993549999999,605.9993549999999,607.2882407920006,1,[1.295456624999133],[1.2954595829996833],,,,,p_3,001,2024-03-28_13h09.40.926,speech_rate,2023.2.3,None,2024-03-28 13h11.49.309490 -0700,
,Someday_12_condition-3-5x.wav,Someday__Someday__Maybe__Unabridged___File_008_of_116_4.wav,Of course the wedding's not until June but if you wanna stay at the Sands by the shore she said to book early Okay thanks Franny I'm worried about you Why Well from my initial calculations this new telephone identification system could save you upwards of 20 to 25 seconds per day I'm concerned about how you'll adjust to all the new free time Har har Also one of my students says there's a show called Friends Apparently it's a popular one Maybe you should try to apply for that,What does the narrator's father joke about regarding caller ID?,A. The invention of the telephone,B. The inconvenience of caller ID,C. The potential time saved with caller ID,D. The popularity of caller ID,C. The potential time saved with caller ID,no,9.2875,,,,,0,11,11,11,621.7167365419991,,,,,,,,,,,,624.2576398750007,624.273609666667,624.2722087919992,633.568225125,633.5699948750007,633.5812480000004,633.5903395829991,633.5903395829991,649.5085078329994,maybe you should apply to be on the tv show friends i hear its popular,1,[15.925927416999912],[15.92593045799913],,,,,,,,621.7069422080003,621.7167365419991,621.7167365419991,621.7167365419991,624.2574573749989,1,[2.550042000000758],[2.550044790999891],,,,,p_3,001,2024-03-28_13h09.40.926,speech_rate,2023.2.3,None,2024-03-28 13h11.49.309490 -0700,
,Someday_69_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_033_of_116_3.wav,Mmm let me see Carol puts on the glasses that hang on a chain around her neck and brings her face just inches from mine I hold very still as if I'm being examined in a doctor's office Well you have some freckles it's true I don't think they're distracting though I don't see them as a problem but I can even out your skin tone if that's what concerns you Carol sighs I don't think she likes me Okay great whatever you think thanks Want a magazine,What does Carol suggest to the main character regarding her freckles?,A. Cover them up with makeup,B. Embrace them as unique,C. Remove them with a cream,D. Get freckle tattoos,A. Cover them up with makeup,no,14.785,,,,,0,12,12,12,649.5179599999992,,,,,,,,,,,,650.2377958750003,650.2689214163333,650.2594899579999,665.0425052499995,665.055853124999,665.0671047920005,665.0760875830001,665.0760875830001,682.810628457999,"i can even out your freckes, i dont think they are distracting. okay great do you want a magazine ",1,[17.742096375000983],[17.742099291999693],,,,,,,,649.50881725,649.5179599999992,649.5179599999992,649.5179599999992,650.2375521670001,1,[0.7253901250005583],[0.7254038329992909],,,,,p_3,001,2024-03-28_13h09.40.926,speech_rate,2023.2.3,None,2024-03-28 13h11.49.309490 -0700,
,Someday_141_condition.wav,Someday__Someday__Maybe__Unabridged___File_088_of_116_1.wav,"Pink eye I keep repeating the phrase as if that will somehow make it disappear from Jane's face pink eye you have pink eye How can you be sure? Well by looking in the mirror for one thing, but maybe you just have something in your eye or allergies. Sorry Franny I've had it before this is what it looks like. It's really contagious. There's no way I can go Jane was going to be my date for Katie's wedding Jane had arranged the rental car in her name Jane has pink eye if you can't go I can't go",What does Jane have?,A. Cold,B. Pink eye,C. Flu,D. Bruises,B. Pink eye,yes,30.02221875,,,,,0,13,13,13,682.8200307499992,,,,,,,,,,,,684.7960536249993,684.8453010830005,684.8374194579992,714.8730011669995,714.8748682919995,714.896252999999,714.9055181250005,714.9055181250005,734.5799884999997,jane has pink eye. she arranged the rental car and was going to be the date for the wedding.,1,[19.682286207998914],[19.682289250000395],,,,,,,,682.8109532500002,682.8200307499992,682.8200307499992,682.8200307499992,684.7958713749995,1,[1.982215375001033],[1.9822182080006314],,,,,p_3,001,2024-03-28_13h09.40.926,speech_rate,2023.2.3,None,2024-03-28 13h11.49.309490 -0700,
,Someday_59_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_028_of_116_1.wav,It's all sort of a a vacuum isn't it Yes it can be I guess Everett isn't saying anything I haven't thought before but there's something so depressing in her description Something less than comforting in her attempt to be understanding in My work ever it says in mergers and amalgamations We're seeing a real boom Lbo's are still the cornerstone of the business obviously but the increase in global capital flows is translating to even more revenue,What does Everett's description sound like to the narrator?,A. Comforting,B. Understanding,C. Concerned,D. Depressing,D. Depressing,yes,14.995,,,,,0,14,14,14,734.5897497919996,,,,,,,,,,,,735.3826239579994,735.4151497083335,735.403967541999,750.408294249999,750.4124057079989,750.4236399580004,750.4323429169999,750.4323429169999,768.7151343749993,the ebs and flows is even more revenue,1,[18.290188541001044],[18.29019150000022],,,,,,,,734.5803148329996,734.5897497919996,734.5897497919996,734.5897497919996,735.3824491249998,1,[0.8015340000001743],[0.8015365840001323],,,,,p_3,001,2024-03-28_13h09.40.926,speech_rate,2023.2.3,None,2024-03-28 13h11.49.309490 -0700,
,Someday_131_condition-2-5x.wav,Someday__Someday__Maybe__Unabridged___File_058_of_116_1.wav,It sounds ominous For a minute I stare into the camera which is set up on a tripod facing the chair Then I realize that if the camera sees everything it's seeing me now stare dumbly into it I've had cameras at auditions before of course but for commercials you generally look directly into them a man versus machine staring contest Today however I'm going to be reading with a person while the camera regards me from another angle and I'm supposed to pretend that doesn't make me feel self conscious,How does the camera make the narrator feel?,A. Self conscious,B. Excited,C. Motivated,D. Emotional,A. Self conscious,yes,13.179875,,,,,0,15,15,15,768.7233405829993,,,,,,,,,,,,770.3009641669996,770.3168768746657,770.320327292,783.5099736669999,783.5121247919997,783.5233584580001,783.5321789169993,783.5321789169993,804.6843888749991,the camera is looking at her from a different angle and she needs to pretend that it doesnt make her feel self conscious,1,[21.15964108300068],[21.159644167000806],,,,,,,,768.7154623749993,768.7233405829993,768.7233405829993,768.7233405829993,770.3007844170006,1,[1.5834679580002557],[1.5834706250007002],,,,,p_3,001,2024-03-28_13h09.40.926,speech_rate,2023.2.3,None,2024-03-28 13h11.49.309490 -0700,
,Someday_15_condition.wav,Someday__Someday__Maybe__Unabridged___File_009_of_116_3.wav,Whenever Jane talks about Russell Blakely all I can picture is that line everybody was quoting from his last movie Steel Entrapment where he calls out to Cordelia Biscayne honey I'm home while hanging by one hand from the landing gear of a helicopter bare chested Today's special is from the set of Kill Time an assortment of bagels that were only out on the craft service table for about three hours but are not sadly accompanied by cream cheese and that Chinese rice thing that Dan likes which I don't think was too aggressively sneezed upon,What does Russell Blakely calls out to Cordelia Biscayne in the movie Steel Entrapment?,A. "Sweetie I'm out",B. "Baby I'm back",C. "Darling I've arrived",D. "Honey I'm home",D. "Honey I'm home",no,29.3,,,,,0,16,16,16,804.693098374999,,,,,,,,,,,,805.4156198750006,805.4479047913323,805.4512835000005,834.7834777080006,834.7516571249998,834.7739422079994,834.7834777080006,834.7834777080006,853.6699833330003,cream cheese that dan likes and i dont think was too aggresively sneezed upon,1,[18.894576499998948],[18.894579832998716],,,,,,,,804.6847169169996,804.693098374999,804.693098374999,804.693098374999,805.415431166999,1,[0.7288100410005427],[0.7288125000013679],,,,,p_3,001,2024-03-28_13h09.40.926,speech_rate,2023.2.3,None,2024-03-28 13h11.49.309490 -0700,
,Someday_111_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_048_of_116_4.wav,Where would he have gotten the picture You see them on the street sometimes I don't know I'm just saying It's occurred to me Because other than him that one very famous person do you recognize anyone else on that wall Well there's that cast photo from Cats with all the people in their cat costumes I don't recognize them individually but as a group they seem authentic But besides the somewhat believable cats Wait yes There's that actress My mother loved her She was on that detective show in the 60s,What are the narrator and her friend discussing on the wall?,A. A picture of a famous person,B. A cast photo from the musical Cats,C. A detective show from the '60s,D. Pictures of people on the street,A. A picture of a famous person,no,14.755,,,,,0,17,17,17,853.6798012079998,,,,,,,,,,,,854.4154917920005,854.4463466663333,854.4360489579994,869.188366458,869.2094447500003,869.2207019580001,869.229652,869.229652,880.4219472919995,cats detective show in the 60s ,1,[11.199810666999838],[11.199816624999585],,,,,,,,853.6704394579992,853.6798012079998,853.6798012079998,853.6798012079998,854.4139721669999,1,[0.7426114579993737],[0.7426141659998393],,,,,p_3,001,2024-03-28_13h09.40.926,speech_rate,2023.2.3,None,2024-03-28 13h11.49.309490 -0700,
,Someday_35_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_020_of_116_0.wav,Who put that there Oh No is that what I said Yes that was it I have no idea why it doesn't even make sense Who put that there How stupid I just couldn't think of anything else They laughed though I think they laughed Maybe they gasped in horror No they definitely laughed when I said that They gasped when I fell that's what it was Was it a gasp of disgust were they merely expressing concern for my safety I can't remember,What does the narrator wonder about the audience's reaction?,A. Whether they laughed or gasped,B. Whether they cried or screamed,C. Whether they left the play,D. Whether they were distracted,A. Whether they laughed or gasped,no,11.04375,,,,,0,18,18,18,880.4307832920003,,,,,,,,,,,,881.1552798749999,881.1712295416658,881.1721663749995,892.2162567920004,892.2184184580001,892.2294847079993,892.2384203750007,892.2384203750007,908.2567748750007,gasped when i fell or they laughed or was it about my safety i dont remember,1,[16.025891790999594],[16.02589487499972],,,,,,,,880.4222910419994,880.4307832920003,880.4307832920003,880.4307832920003,881.1551037079989,1,[0.7308282500016503],[0.7308306670001912],,,,,p_3,001,2024-03-28_13h09.40.926,speech_rate,2023.2.3,None,2024-03-28 13h11.49.309490 -0700,
,Someday_147_condition-3-5x.wav,Someday__Someday__Maybe__Unabridged___File_092_of_116_5.wav,"It's the perfect thing to say, and I lean my head on his shoulder, grateful not to have to explain myself further. My cousin Katie makes her way across the dance floor, hand in hand with her new husband. She's still in her wedding gown but has traded her heels for high-top sneakers, more comfortable for dancing. She hugs everyone as she passes, and her groom shakes hands, and sometimes they join in to dance with some of the couples on the floor. When she spots me, she leaves his side for a moment, reaching out to grab my hand and putting her arm around Dan.",What is cousin Katie wearing?,A. Sneakers,B. High heels,C. Loafers,D. Sandals,A. Sneakers,yes,10.12971875,,,,,0,19,19,19,908.2649836250002,,,,,,,,,,,,908.6565900419992,908.6725385416669,908.6724613330007,918.8248252920002,918.8050800000001,918.815741041999,918.8248252920002,918.8248252920002,931.2583187079999,groom and bride and putting her arm around dan and dancing,1,[12.441080833999877],[12.441083833999073],,,,,,,,908.2570926669996,908.2649836250002,908.2649836250002,908.2649836250002,908.6564155420001,1,[0.397531540998898],[0.397534124998856],,,,,p_3,001,2024-03-28_13h09.40.926,speech_rate,2023.2.3,None,2024-03-28 13h11.49.309490 -0700,
,Someday_94_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_041_of_116_1.wav,He doesn't say anything so I feel obligated to keep going It's as if I'm not driving this train anymore I'm just holding on trying not to crash completely I've always loved the theater I say Thank God It isn't original but it's TRUE at least My dad would take me when I was a kid to whatever little show was playing in our town in Connecticut and we'd also see most of what was in New Haven and sometimes we'd come into the city and it wasn't just theater It was ballet and music and modern dance too I pause,What is the narrator's childhood connection to the theater?,A. She used to perform in school plays,B. Her father would take her to various shows,C. She always dreamed of becoming an actor,D. She was part of a local theater group,B. Her father would take her to various shows,no,7.4825,,,,,0,20,20,20,931.2658985420003,,,,,,,,,,,,931.8082707079993,931.8242075836663,931.8204322919992,939.3019901669995,939.320938249999,939.3321606249992,939.3408674170005,939.3408674170005,945.7922857920003,thank god and thats new i pause,1,[6.458694791001108],[6.45869783300077],,,,,,,,931.2586417080001,931.2658985420003,931.2658985420003,931.2658985420003,931.808092457999,1,[0.5489271250007732],[0.5489296249998006],,,,,p_3,001,2024-03-28_13h09.40.926,speech_rate,2023.2.3,None,2024-03-28 13h11.49.309490 -0700,
