index,wav_file,old_name,segment_text,question,C1,C2,C3,C4,C_correct,summary,duration,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,sum_true.thisRepN,sum_true.thisTrialN,sum_true.thisN,sum_true.thisIndex,dummy_loop.thisRepN,dummy_loop.thisTrialN,dummy_loop.thisN,dummy_loop.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,sum_true_exp.thisRepN,sum_true_exp.thisTrialN,sum_true_exp.thisN,sum_true_exp.thisIndex,dummy_loop_exp.thisRepN,dummy_loop_exp.thisTrialN,dummy_loop_exp.thisN,dummy_loop_exp.thisIndex,thisRow.t,notes,Experimenter.started,reminder.started,Experimenter.stopped,Instructions.started,Instructions.stopped,Start_Segment_Train.started,Play_train.started,Trial_counter_train.started,text_5.started,Start_Segment_Train.stopped,Play_train.numClicks,Play_train.timesOn,Play_train.timesOff,Training_Segment.started,Experimen_audio.started,polygon.started,polygon.stopped,Training_Segment.stopped,Rating.started,slider.started,text_3.started,button_2.started,Rating.stopped,slider.response,slider.rt,button_2.numClicks,button_2.timesOn,button_2.timesOff,Start_Summary.started,text_2.started,Start_Summary.stopped,summary_button.numClicks,summary_button.timesOn,summary_button.timesOff,Summary.started,textbox.started,summary_done.started,Summary.stopped,textbox.text,summary_done.numClicks,summary_done.timesOn,summary_done.timesOff,Multiple_Choice_2.started,Multiple_Choice_2.stopped,A.numClicks,A.timesOn,A.timesOff,B.numClicks,B.timesOn,B.timesOff,C.numClicks,C.timesOn,C.timesOff,D.numClicks,D.timesOn,D.timesOff,Start_Exp.started,Start_exp.started,Start.started,Start_Exp.stopped,Start.numClicks,Start.timesOn,Start.timesOff,Start_Segment.started,Play.started,Trial_counter.started,text_6.started,Start_Segment.stopped,Play.numClicks,Play.timesOn,Play.timesOff,Start_Sum_Exp.started,text_4.started,Start_Sum_Exp.stopped,sum_button.numClicks,sum_button.timesOn,sum_button.timesOff,textbox.stopped,summary_done.stopped,Thanks.started,text_7.started,text_7.stopped,Thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,Someday_76_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_035_of_116_4.wav,You're kidding No dear I'm a sucker for a klutz It's where you see what someone is made of My father the great Broadway director Irving Sparks always said anyone can smile on their best day I like to meet a man who can smile on his worst I was his assistant as a younger man just 19 years old sitting in the very last row in the audience of Best Foot Forward when a redheaded chorus girl took a terrible spill,Why was Barney Sparks' father's occupation?,A. He was a doctor,B. He was an actor,C. He was a Broadway director,D. He was an accountant,C. He was a Broadway director,yes,13.105,,,,,,,,,,,,,0,2,2,2,0,0,0,0,0,0,0,0,486.65093154099986,,,,,,,,,,,,,,,467.800808166,467.8307127913333,467.82168858299997,480.9181645829999,480.93754779100004,480.948721666,481.1512722079999,481.1512722079999,483.91344583299997,484.565739958,9.075,2.935972582999966,1,[0.6649867500000255],[0.6649892499999623],,,,,,,486.64063050000004,486.65093154099986,486.65093154099986,515.4413489159999,"the narrator talks about advice from their father, for 
whom they were an assistant, and how they saw a 
girl fall at one of the shows when they were little",1,[28.797397249999904],[28.797400874999994],,,,,,,,,,,,,,,,,,,,,,465.23189079099984,465.239480791,465.239480791,465.239480791,467.800543416,1,[2.5667617920000794],[2.566767208000101],484.566306875,484.580132458,486.6399927499999,1,[2.073213459000044],[2.0732160840000233],,,,,,,p_9,001,2024-05-09_17h18.45.829,speech_rate,2023.2.3,None,2024-05-09 17h18.59.414442 -0700,
,Someday_76_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_035_of_116_4.wav,You're kidding No dear I'm a sucker for a klutz It's where you see what someone is made of My father the great Broadway director Irving Sparks always said anyone can smile on their best day I like to meet a man who can smile on his worst I was his assistant as a younger man just 19 years old sitting in the very last row in the audience of Best Foot Forward when a redheaded chorus girl took a terrible spill,Why was Barney Sparks' father's occupation?,A. He was a doctor,B. He was an actor,C. He was a Broadway director,D. He was an accountant,C. He was a Broadway director,yes,13.105,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_9,001,2024-05-09_17h18.45.829,speech_rate,2023.2.3,None,2024-05-09 17h18.59.414442 -0700,
,Someday_76_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_035_of_116_4.wav,You're kidding No dear I'm a sucker for a klutz It's where you see what someone is made of My father the great Broadway director Irving Sparks always said anyone can smile on their best day I like to meet a man who can smile on his worst I was his assistant as a younger man just 19 years old sitting in the very last row in the audience of Best Foot Forward when a redheaded chorus girl took a terrible spill,Why was Barney Sparks' father's occupation?,A. He was a doctor,B. He was an actor,C. He was a Broadway director,D. He was an accountant,C. He was a Broadway director,yes,13.105,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.441849583,517.6269549159999,0,,,0,,,1,2.1746707089998836,2.174674374999995,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_9,001,2024-05-09_17h18.45.829,speech_rate,2023.2.3,None,2024-05-09 17h18.59.414442 -0700,
,Someday_66_condition.wav,Someday__Someday__Maybe__Unabridged___File_032_of_116_1.wav,These are perfect Let's Polaroid these two we might have to cut them in the back though She says you guys really shouldn't fudge your sizes you know she attempts a smile but I can tell she's irritated I Didn't fudge my sizes I say as nicely as I can at least I don't think I did Well what jean size did you give them Eight maybe in inches I mean I'm not sure I didn't know they made pants in sizes like that,What does the woman suggest regarding jeans sizes?,A. The narrator should not fudge her size,B. The narrator should avoid mentioning her size,C. Sizes like eight inches don't exist,D. Smiles are essential for jeans fittings,A. The narrator should not fudge her size,yes,28.64,,,,,,,,,,,,,0,3,3,3,0,0,0,0,0,0,0,0,552.9197766249999,,,,,,,,,,,,,,,520.054349083,520.0838033333332,520.08531625,548.7244713749999,548.724786083,548.7459712079999,549.0140615829998,549.0140615829998,551.0509637079999,551.7294682499999,9.858333333333334,2.2755877500001134,1,[0.6922180840001602],[0.6922208750002028],,,,,,,552.907765208,552.9197766249999,552.9197766249999,579.5615249999998,"The narrator is having a discussion about 
how she did not fake the size of the jeans
that she gave someone, and that she didn't
know they were measured in inches",1,[26.65034995799988],[26.650353332999885],,,,,,,,,,,,,,,,,,,,,,517.6275183329999,517.6340565,517.6340565,517.6340565,520.054077583,1,[2.4259642079998684],[2.4259700000000066],551.72998575,551.7508202499998,552.906587833,1,[1.1753887080001277],[1.1754062919999342],,,,,,,p_9,001,2024-05-09_17h18.45.829,speech_rate,2023.2.3,None,2024-05-09 17h18.59.414442 -0700,
,Someday_66_condition.wav,Someday__Someday__Maybe__Unabridged___File_032_of_116_1.wav,These are perfect Let's Polaroid these two we might have to cut them in the back though She says you guys really shouldn't fudge your sizes you know she attempts a smile but I can tell she's irritated I Didn't fudge my sizes I say as nicely as I can at least I don't think I did Well what jean size did you give them Eight maybe in inches I mean I'm not sure I didn't know they made pants in sizes like that,What does the woman suggest regarding jeans sizes?,A. The narrator should not fudge her size,B. The narrator should avoid mentioning her size,C. Sizes like eight inches don't exist,D. Smiles are essential for jeans fittings,A. The narrator should not fudge her size,yes,28.64,,,,,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_9,001,2024-05-09_17h18.45.829,speech_rate,2023.2.3,None,2024-05-09 17h18.59.414442 -0700,
,Someday_66_condition.wav,Someday__Someday__Maybe__Unabridged___File_032_of_116_1.wav,These are perfect Let's Polaroid these two we might have to cut them in the back though She says you guys really shouldn't fudge your sizes you know she attempts a smile but I can tell she's irritated I Didn't fudge my sizes I say as nicely as I can at least I don't think I did Well what jean size did you give them Eight maybe in inches I mean I'm not sure I didn't know they made pants in sizes like that,What does the woman suggest regarding jeans sizes?,A. The narrator should not fudge her size,B. The narrator should avoid mentioning her size,C. Sizes like eight inches don't exist,D. Smiles are essential for jeans fittings,A. The narrator should not fudge her size,yes,28.64,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.5619952079999,588.0383480829998,1,8.463736333000043,8.463739125000075,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_9,001,2024-05-09_17h18.45.829,speech_rate,2023.2.3,None,2024-05-09 17h18.59.414442 -0700,
,Someday_15_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_009_of_116_3.wav,Whenever Jane talks about Russell Blakely all I can picture is that line everybody was quoting from his last movie Steel Entrapment where he calls out to Cordelia Biscayne honey I'm home while hanging by one hand from the landing gear of a helicopter bare chested Today's special is from the set of Kill Time an assortment of bagels that were only out on the craft service table for about three hours but are not sadly accompanied by cream cheese and that Chinese rice thing that Dan likes which I don't think was too aggressively sneezed upon,What does Russell Blakely call out to Cordelia Biscayne in the movie Steel Entrapment?,A. "Sweetie I'm out",B. "Baby I'm back",C. "Darling I've arrived",D. "Honey I'm home",D. "Honey I'm home",yes,5.87,,,,,,,,,,,,,0,4,4,4,0,0,0,0,0,0,0,0,597.7872586249998,,,,,,,,,,,,,,,589.071397291,589.0870225826666,589.083845291,594.9429224159999,594.958752541,594.9699566249999,595.2265105409999,595.2265105409999,596.425811458,597.189137416,1.0333333333333334,1.4319151660001808,1,[0.772425333000001],[0.7724279579999802],,,,,,,597.7595686249999,597.7872586249998,597.7872586249998,598.221839375,,1,[0.4592227079999702],[0.4592256670000552],,,,,,,,,,,,,,,,,,,,,,588.0389995829998,588.0476577079999,588.0476577079999,588.0476577079999,589.071168125,1,[1.0297018750000007],[1.0297045829997842],597.1896585,597.1950735409998,597.758978541,1,[0.568889666999894],[0.5688923339998837],,,,,,,p_9,001,2024-05-09_17h18.45.829,speech_rate,2023.2.3,None,2024-05-09 17h18.59.414442 -0700,
,Someday_15_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_009_of_116_3.wav,Whenever Jane talks about Russell Blakely all I can picture is that line everybody was quoting from his last movie Steel Entrapment where he calls out to Cordelia Biscayne honey I'm home while hanging by one hand from the landing gear of a helicopter bare chested Today's special is from the set of Kill Time an assortment of bagels that were only out on the craft service table for about three hours but are not sadly accompanied by cream cheese and that Chinese rice thing that Dan likes which I don't think was too aggressively sneezed upon,What does Russell Blakely call out to Cordelia Biscayne in the movie Steel Entrapment?,A. "Sweetie I'm out",B. "Baby I'm back",C. "Darling I've arrived",D. "Honey I'm home",D. "Honey I'm home",yes,5.87,,,,,,,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_9,001,2024-05-09_17h18.45.829,speech_rate,2023.2.3,None,2024-05-09 17h18.59.414442 -0700,
,Someday_15_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_009_of_116_3.wav,Whenever Jane talks about Russell Blakely all I can picture is that line everybody was quoting from his last movie Steel Entrapment where he calls out to Cordelia Biscayne honey I'm home while hanging by one hand from the landing gear of a helicopter bare chested Today's special is from the set of Kill Time an assortment of bagels that were only out on the craft service table for about three hours but are not sadly accompanied by cream cheese and that Chinese rice thing that Dan likes which I don't think was too aggressively sneezed upon,What does Russell Blakely call out to Cordelia Biscayne in the movie Steel Entrapment?,A. "Sweetie I'm out",B. "Baby I'm back",C. "Darling I've arrived",D. "Honey I'm home",D. "Honey I'm home",yes,5.87,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.2222838749999,604.4540890409999,0,,,1,6.22007316600002,6.2200762079999095,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_9,001,2024-05-09_17h18.45.829,speech_rate,2023.2.3,None,2024-05-09 17h18.59.414442 -0700,
,Someday_82_condition.wav,Someday__Someday__Maybe__Unabridged___File_037_of_116_3.wav,The end Huh I say baffled The end is supposed to show that he's come to terms with who he is It's supposed to show he's been healed Huh I say again I know Fellini can be abstract Dan says eyes gleaming Watch it with me from the beginning sometime I will I smile back at him noticing for the first time the flecks of green in his brown eyes The room seems too dark and quiet suddenly,What color are Dan's eyes,A. Blue with green flecks,B. Deep brown,C. Brown with green flecks,D. Dark green with brown flecks,C. Brown with green flecks,yes,31.15996875,,,,,,,,,,,,,0,5,5,5,0,0,0,0,0,0,0,0,639.8355959159999,,,,,,,,,,,,,,,605.4979509999998,605.5471890829999,605.537596166,636.6898442499999,636.7084467079999,636.7298047909999,636.9323388749999,636.9323388749999,638.1889602909998,638.9465625,9.941666666666666,1.4319283330000872,1,[0.7703092079998441],[0.7703114159999132],,,,,,,639.82493475,639.8355959159999,639.8355959159999,668.875988583,"The narrator is watching the end of the 
film with a guy, who explains that the meaning
is abstract, and she notices his physical attributes",1,[29.048024375000068],[29.048028583000132],,,,,,,,,,,,,,,,,,,,,,604.454567625,604.4609880829998,604.4609880829998,604.4609880829998,605.4977443749999,1,[1.0413728750002065],[1.041375417000154],638.9470571249999,638.9555440409999,639.8242175409998,1,[0.8767119170001934],[0.8767147500000192],,,,,,,p_9,001,2024-05-09_17h18.45.829,speech_rate,2023.2.3,None,2024-05-09 17h18.59.414442 -0700,
,Someday_82_condition.wav,Someday__Someday__Maybe__Unabridged___File_037_of_116_3.wav,The end Huh I say baffled The end is supposed to show that he's come to terms with who he is It's supposed to show he's been healed Huh I say again I know Fellini can be abstract Dan says eyes gleaming Watch it with me from the beginning sometime I will I smile back at him noticing for the first time the flecks of green in his brown eyes The room seems too dark and quiet suddenly,What color are Dan's eyes,A. Blue with green flecks,B. Deep brown,C. Brown with green flecks,D. Dark green with brown flecks,C. Brown with green flecks,yes,31.15996875,,,,,,,,,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_9,001,2024-05-09_17h18.45.829,speech_rate,2023.2.3,None,2024-05-09 17h18.59.414442 -0700,
