index,wav_file,old_name,segment_text,question,C1,C2,C3,C4,C_correct,summary,duration,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,sum_true.thisRepN,sum_true.thisTrialN,sum_true.thisN,sum_true.thisIndex,dummy_loop.thisRepN,dummy_loop.thisTrialN,dummy_loop.thisN,dummy_loop.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,sum_true_exp.thisRepN,sum_true_exp.thisTrialN,sum_true_exp.thisN,sum_true_exp.thisIndex,dummy_loop_exp.thisRepN,dummy_loop_exp.thisTrialN,dummy_loop_exp.thisN,dummy_loop_exp.thisIndex,thisRow.t,notes,Experimenter.started,reminder.started,Experimenter.stopped,Instructions.started,Instructions.stopped,Start_Segment_Train.started,Play_train.started,Trial_counter_train.started,text_5.started,Start_Segment_Train.stopped,Play_train.numClicks,Play_train.timesOn,Play_train.timesOff,Training_Segment.started,Experimen_audio.started,polygon.started,polygon.stopped,Training_Segment.stopped,Rating.started,slider.started,text_3.started,button_2.started,Rating.stopped,slider.response,slider.rt,button_2.numClicks,button_2.timesOn,button_2.timesOff,Start_Summary.started,text_2.started,Start_Summary.stopped,summary_button.numClicks,summary_button.timesOn,summary_button.timesOff,Summary.started,textbox.started,summary_done.started,Summary.stopped,textbox.text,summary_done.numClicks,summary_done.timesOn,summary_done.timesOff,Multiple_Choice_2.started,Multiple_Choice_2.stopped,A.numClicks,A.timesOn,A.timesOff,B.numClicks,B.timesOn,B.timesOff,C.numClicks,C.timesOn,C.timesOff,D.numClicks,D.timesOn,D.timesOff,Start_Exp.started,Start_exp.started,Start.started,Start_Exp.stopped,Start.numClicks,Start.timesOn,Start.timesOff,Start_Segment.started,Play.started,Trial_counter.started,text_6.started,Start_Segment.stopped,Play.numClicks,Play.timesOn,Play.timesOff,Start_Sum_Exp.started,text_4.started,Start_Sum_Exp.stopped,sum_button.numClicks,sum_button.timesOn,sum_button.timesOff,textbox.stopped,summary_done.stopped,Thanks.started,text_7.started,text_7.stopped,Thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,Someday_20_condition.wav,Someday__Someday__Maybe__Unabridged___File_012_of_116_1.wav,Upstairs the waiting room is crowded which means there must be a few different casting calls There are boys and girls near the age of the elevator twins a couple of men in their 50s both in suit and tie and several girls who remind me of me but a better more put together me the me who would play me in the TV movie of the fictional life of the real me I sign in Name time arrived time scheduled agency social security number,What observation does the narrator make about the individuals in the waiting room?,A. They are all likely there for the same casting call,B. They are unorganized and scattered,"C. They appear to be different versions of the narrator, better and more composed",D. They are unrelated to the narrator's field of work,"C. They appear to be different versions of the narrator, better and more composed",no,27.41,,,,,,,,,,,,,0,2,2,2,,,,,,,,,373.7542696670001,,,,,,,,,,,,,,,377.87039016700004,377.9026422923334,377.899760167,405.31067050000007,405.31361787500003,405.33464929200005,405.594967125,405.594967125,406.88835820900005,408.10581925,10,1.5294755410000107,1,[1.2266490829999839],[1.226651625000045],,,,,,,,,,,,,,,408.10631570900006,421.532415125,0,,,0,,,1,13.414065584000014,13.414068541999995,0,,,,,,,,,,373.747171959,373.7542696670001,373.7542696670001,373.7542696670001,377.87014812500007,1,[4.121328166000012],[4.121331082999973],,,,,,,,,,,,,p_5,001,2024-05-06_09h23.14.771,speech_rate,2023.2.3,None,2024-05-06 09h23.25.942801 -0700,
,Someday_80_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_037_of_116_1.wav,I'm happy someone's up happy not to come home to a darkened house after the long day I've had Very good he says looking impressed It's not that hard to recognize You must have rented it five times already this month I know he says smiling sheepishly I hope I'm not driving you guys crazy Jane was watching it for a while but gave up and went to sleep She said the last time she sat through the whole thing she dreamt she was eaten by her pillow It's almost over Want to watch the end with me,What did Jane see in her dream the last time she saw the movie?,A. That is was flying with a penguin,B. That she was sailing during a storm,C. That she was chased by a pirate,D. That she was eaten by her pillow,D. That she was eaten by her pillow,yes,11.01375,,,,,,,,,,,,,0,3,3,3,0,0,0,0,0,0,0,0,459.54594708400003,,,,,,,,,,,,,,,427.694489292,427.7105387506667,427.71143920900005,438.755812792,438.72579275000004,438.748023959,438.959328417,438.959328417,440.9220782500001,441.590691792,4.983333333333333,2.1338364169999977,1,[0.693949707999991],[0.6939519170000494],,,,,,,459.53457633400006,459.54594708400003,459.54594708400003,460.59125416700005,,1,[1.0534810830000652],[1.0534836670000232],,,,,,,,,,,,,,,,,,,,,,421.53303487500006,421.5397185,421.5397185,421.5397185,427.694293125,1,[6.160844042000008],[6.160846541999945],441.59119879200006,441.5959975,459.53392075000005,1,[17.942304000000036],[17.942306667000025],,,,,,,p_5,001,2024-05-06_09h23.14.771,speech_rate,2023.2.3,None,2024-05-06 09h23.25.942801 -0700,
,Someday_80_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_037_of_116_1.wav,I'm happy someone's up happy not to come home to a darkened house after the long day I've had Very good he says looking impressed It's not that hard to recognize You must have rented it five times already this month I know he says smiling sheepishly I hope I'm not driving you guys crazy Jane was watching it for a while but gave up and went to sleep She said the last time she sat through the whole thing she dreamt she was eaten by her pillow It's almost over Want to watch the end with me,What did Jane see in her dream the last time she saw the movie?,A. That is was flying with a penguin,B. That she was sailing during a storm,C. That she was chased by a pirate,D. That she was eaten by her pillow,D. That she was eaten by her pillow,yes,11.01375,,,,,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_5,001,2024-05-06_09h23.14.771,speech_rate,2023.2.3,None,2024-05-06 09h23.25.942801 -0700,
,Someday_80_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_037_of_116_1.wav,I'm happy someone's up happy not to come home to a darkened house after the long day I've had Very good he says looking impressed It's not that hard to recognize You must have rented it five times already this month I know he says smiling sheepishly I hope I'm not driving you guys crazy Jane was watching it for a while but gave up and went to sleep She said the last time she sat through the whole thing she dreamt she was eaten by her pillow It's almost over Want to watch the end with me,What did Jane see in her dream the last time she saw the movie?,A. That is was flying with a penguin,B. That she was sailing during a storm,C. That she was chased by a pirate,D. That she was eaten by her pillow,D. That she was eaten by her pillow,yes,11.01375,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.59163837500006,475.676048709,0,,,1,15.074959583999998,15.07496249999997,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_5,001,2024-05-06_09h23.14.771,speech_rate,2023.2.3,None,2024-05-06 09h23.25.942801 -0700,
,Someday_68_condition.wav,Someday__Someday__Maybe__Unabridged___File_033_of_116_2.wav,I'm looking into a giant mirror on a wall of mirrors each framed by dozens of fluorescent light bulbs In the blinding light my face looks nothing like the face I have in Brooklyn I wonder if this is my real face or if the face I have in Brooklyn is the real one and what my queen's face might look like Um no not that I can think of I tell her I wonder if I will over time develop preferences and what they might be in regard to my face being made up,How does the narrator describe the mirror she is looking at?,A. Framed by fluorescent lights,B. Vintage,C. Broken,D. Not big enough,A. Framed by fluorescent lights,yes,29.77,,,,,,,,,,,,,0,4,4,4,0,0,0,0,0,0,0,0,512.5139139590001,,,,,,,,,,,,,,,477.7002796670001,477.74913179200007,477.74316725,507.527027209,507.52725341700005,507.548496459,507.753029292,507.753029292,509.36569408400004,510.88335420900006,10.0,1.7925097499999083,1,[1.5273027499999898],[1.5273049580000588],,,,,,,512.503020375,512.5139139590001,512.5139139590001,542.5055802920001,She is trying to find here identity. Particulartly the face sh,0,,,,,,,,,,,,,,,,,,,,,,,,475.67664175,475.685330834,475.685330834,475.685330834,477.700067125,1,[2.0211048329999812],[2.0211077079999313],510.8838730840001,510.892452,512.5023767499999,1,[1.6180865830000357],[1.6180891249999831],,,,,,,p_5,001,2024-05-06_09h23.14.771,speech_rate,2023.2.3,None,2024-05-06 09h23.25.942801 -0700,
,Someday_68_condition.wav,Someday__Someday__Maybe__Unabridged___File_033_of_116_2.wav,I'm looking into a giant mirror on a wall of mirrors each framed by dozens of fluorescent light bulbs In the blinding light my face looks nothing like the face I have in Brooklyn I wonder if this is my real face or if the face I have in Brooklyn is the real one and what my queen's face might look like Um no not that I can think of I tell her I wonder if I will over time develop preferences and what they might be in regard to my face being made up,How does the narrator describe the mirror she is looking at?,A. Framed by fluorescent lights,B. Vintage,C. Broken,D. Not big enough,A. Framed by fluorescent lights,yes,29.77,,,,,,,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_5,001,2024-05-06_09h23.14.771,speech_rate,2023.2.3,None,2024-05-06 09h23.25.942801 -0700,
,Someday_68_condition.wav,Someday__Someday__Maybe__Unabridged___File_033_of_116_2.wav,I'm looking into a giant mirror on a wall of mirrors each framed by dozens of fluorescent light bulbs In the blinding light my face looks nothing like the face I have in Brooklyn I wonder if this is my real face or if the face I have in Brooklyn is the real one and what my queen's face might look like Um no not that I can think of I tell her I wonder if I will over time develop preferences and what they might be in regard to my face being made up,How does the narrator describe the mirror she is looking at?,A. Framed by fluorescent lights,B. Vintage,C. Broken,D. Not big enough,A. Framed by fluorescent lights,yes,29.77,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.505954209,554.928527667,1,12.411449749999974,12.41145295900003,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_5,001,2024-05-06_09h23.14.771,speech_rate,2023.2.3,None,2024-05-06 09h23.25.942801 -0700,
,Someday_99_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_044_of_116_1.wav,There are the things we all know we're supposed to have monologue comedic and dramatic song up tempo and ballad but there's a serious lack of information beyond that Today I need a funny laugh but what else should I know how to do Roller skating maybe That seems to come up a lot lately Jokes I should know more jokes in case I ever get asked if I've heard any good jokes lately but I'm not a good joke teller I always mess up the endings Maybe I should try to memorize a knock knock joke at least just in case,What does the narrator feel she needs to learn for auditions?,A. Horseback riding,B. Jokes,C. Monologues,D. Ballads,B. Jokes,yes,13.81,,,,,,,,,,,,,0,5,5,5,0,0,0,0,0,0,0,0,575.6910521249999,,,,,,,,,,,,,,,555.6973680420001,555.7293718753333,555.718007792,569.530568917,569.5405814999999,569.5628272920001,569.826429042,569.826429042,571.2234452499999,572.202930959,7.0,1.6338524160000816,1,[0.988636667000037],[0.9886390830000664],,,,,,,575.6799571670001,575.6910521249999,575.6910521249999,602.4739817920001,"The character is trying to figure out jokes she should know or tell
",1,[26.790736750000065],[26.790740000000028],,,,,,,,,,,,,,,,,,,,,,554.9290042499999,554.9354738750001,554.9354738750001,554.9354738750001,555.6971140840001,1,[0.7663685830000304],[0.7663714169999594],572.203421917,572.212613292,575.6793407089999,1,[3.475485875000004],[3.475488417000065],,,,,,,p_5,001,2024-05-06_09h23.14.771,speech_rate,2023.2.3,None,2024-05-06 09h23.25.942801 -0700,
,Someday_99_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_044_of_116_1.wav,There are the things we all know we're supposed to have monologue comedic and dramatic song up tempo and ballad but there's a serious lack of information beyond that Today I need a funny laugh but what else should I know how to do Roller skating maybe That seems to come up a lot lately Jokes I should know more jokes in case I ever get asked if I've heard any good jokes lately but I'm not a good joke teller I always mess up the endings Maybe I should try to memorize a knock knock joke at least just in case,What does the narrator feel she needs to learn for auditions?,A. Horseback riding,B. Jokes,C. Monologues,D. Ballads,B. Jokes,yes,13.81,,,,,,,,,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_5,001,2024-05-06_09h23.14.771,speech_rate,2023.2.3,None,2024-05-06 09h23.25.942801 -0700,
,Someday_99_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_044_of_116_1.wav,There are the things we all know we're supposed to have monologue comedic and dramatic song up tempo and ballad but there's a serious lack of information beyond that Today I need a funny laugh but what else should I know how to do Roller skating maybe That seems to come up a lot lately Jokes I should know more jokes in case I ever get asked if I've heard any good jokes lately but I'm not a good joke teller I always mess up the endings Maybe I should try to memorize a knock knock joke at least just in case,What does the narrator feel she needs to learn for auditions?,A. Horseback riding,B. Jokes,C. Monologues,D. Ballads,B. Jokes,yes,13.81,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.4744830000002,605.886026959,0,,,1,3.4016902500000015,3.401693167000076,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_5,001,2024-05-06_09h23.14.771,speech_rate,2023.2.3,None,2024-05-06 09h23.25.942801 -0700,
,Someday_7_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_007_of_116_0.wav,You start out with a three year goal which then becomes a five year goal and before you know it you're still calling yourself an actor but most days you're being assigned a locker outside the cafeteria of the General Electric building so you can change into a borrowed pink polyester lunch lady uniform and serve lukewarm lasagna to a bunch of businessmen who call you excuse me I've made some progress but not enough to tell me for sure that I'm doing the right thing with my life It took most of the first year just to get the coveted waitressing job at the comedy club,What endeavor consumed most of the first year for the narrator?,A. Becoming a successful actress,B. Getting a job at General Electric,C. Getting a waitressing job,D. Becoming a comedian,C. Getting a waitressing job,yes,5.786,,,,,,,,,,,,,0,6,6,6,0,0,0,0,0,0,0,0,619.6664282090001,,,,,,,,,,,,,,,608.5001822500001,608.5157795836667,608.512160042,614.299718667,614.3033622090002,614.3146240420001,614.575301584,614.575301584,616.6488636250001,617.3717843750001,1.0916666666666668,2.293902042000127,1,[0.7481326670001636],[0.7481350000000475],,,,,,,619.6519042500001,619.6664282090001,619.6664282090001,621.382478709,,1,[1.7274442499999623],[1.727447457999915],,,,,,,,,,,,,,,,,,,,,,605.8866345840001,605.8988369170002,605.8988369170002,605.8988369170002,608.499944375,1,[2.6110938750000514],[2.611096666000094],617.372335084,617.3823871250002,619.6511387090002,1,[2.278350916999898],[2.2783535839998876],,,,,,,p_5,001,2024-05-06_09h23.14.771,speech_rate,2023.2.3,None,2024-05-06 09h23.25.942801 -0700,
