index,wav_file,old_name,segment_text,question,C1,C2,C3,C4,C_correct,summary,duration,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,sum_true.thisRepN,sum_true.thisTrialN,sum_true.thisN,sum_true.thisIndex,dummy_loop.thisRepN,dummy_loop.thisTrialN,dummy_loop.thisN,dummy_loop.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,sum_true_exp.thisRepN,sum_true_exp.thisTrialN,sum_true_exp.thisN,sum_true_exp.thisIndex,dummy_loop_exp.thisRepN,dummy_loop_exp.thisTrialN,dummy_loop_exp.thisN,dummy_loop_exp.thisIndex,thisRow.t,notes,Experimenter.started,reminder.started,Experimenter.stopped,Instructions.started,Instructions.stopped,Start_Segment_Train.started,Play_train.started,Trial_counter_train.started,text_5.started,Start_Segment_Train.stopped,Play_train.numClicks,Play_train.timesOn,Play_train.timesOff,Training_Segment.started,Experimen_audio.started,polygon.started,polygon.stopped,Training_Segment.stopped,Rating.started,slider.started,text_3.started,button_2.started,Rating.stopped,slider.response,slider.rt,button_2.numClicks,button_2.timesOn,button_2.timesOff,Start_Summary.started,text_2.started,Start_Summary.stopped,summary_button.numClicks,summary_button.timesOn,summary_button.timesOff,Summary.started,textbox.started,summary_done.started,Summary.stopped,textbox.text,summary_done.numClicks,summary_done.timesOn,summary_done.timesOff,Multiple_Choice_2.started,Multiple_Choice_2.stopped,A.numClicks,A.timesOn,A.timesOff,B.numClicks,B.timesOn,B.timesOff,C.numClicks,C.timesOn,C.timesOff,D.numClicks,D.timesOn,D.timesOff,Start_Exp.started,Start_exp.started,Start.started,Start_Exp.stopped,Start.numClicks,Start.timesOn,Start.timesOff,Start_Segment.started,Play.started,Trial_counter.started,text_6.started,Start_Segment.stopped,Play.numClicks,Play.timesOn,Play.timesOff,Start_Sum_Exp.started,text_4.started,Start_Sum_Exp.stopped,sum_button.numClicks,sum_button.timesOn,sum_button.timesOff,textbox.stopped,summary_done.stopped,Thanks.started,text_7.started,text_7.stopped,Thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,Someday_32_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_018_of_116_0.wav,Navigating the crowd on the sidewalk is a challenge I like I'm running without touching anyone else on the street I'm a character in a human video game keeping my bubble of space from being invaded eyeing an open slot on the sidewalk speeding up to grab it before someone else does slowing down until I see another space working together with the strangers on the street as though we're all performing an elaborate dance perfectly choreographed for thousands of people I'm happy A guy I like got my number,How does the narrator feel while navigating the crowded sidewalk?,A. Anxious,B. Happy,C. Frustrated,D. Confused,B. Happy,yes,5.814,,,,,,,,,,,,,0,2,2,2,0,0,0,0,0,0,0,0,544.2694131670005,,,,,,,,,,,,,,,532.3059129580006,532.321535291667,532.3176754579999,538.1281925000003,538.1398908749998,538.1511667920004,538.4111932920005,538.4111932920005,541.1377452500001,543.3777605000005,2.8083333333333336,4.519012458999896,1,[2.253187207999872],[2.2531893750001473],,,,,,,544.2586430830006,544.2694131670005,544.2694131670005,552.1907649579998,"street, happy",1,[7.928865708000558],[7.928868791000241],,,,,,,,,,,,,,,,,,,,,,529.5043415420005,529.5103303330006,529.5103303330006,529.5103303330006,532.3056751250006,1,[2.8000278340005025],[2.8000304170000163],543.3783136669999,543.3875733330005,544.2578526670004,1,[0.8775429580000491],[0.8775456250004936],,,,,,,p_7,001,2024-05-08_13h59.42.954,speech_rate,2023.2.3,None,2024-05-08 13h59.57.937066 -0700,
,Someday_32_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_018_of_116_0.wav,Navigating the crowd on the sidewalk is a challenge I like I'm running without touching anyone else on the street I'm a character in a human video game keeping my bubble of space from being invaded eyeing an open slot on the sidewalk speeding up to grab it before someone else does slowing down until I see another space working together with the strangers on the street as though we're all performing an elaborate dance perfectly choreographed for thousands of people I'm happy A guy I like got my number,How does the narrator feel while navigating the crowded sidewalk?,A. Anxious,B. Happy,C. Frustrated,D. Confused,B. Happy,yes,5.814,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_7,001,2024-05-08_13h59.42.954,speech_rate,2023.2.3,None,2024-05-08 13h59.57.937066 -0700,
,Someday_32_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_018_of_116_0.wav,Navigating the crowd on the sidewalk is a challenge I like I'm running without touching anyone else on the street I'm a character in a human video game keeping my bubble of space from being invaded eyeing an open slot on the sidewalk speeding up to grab it before someone else does slowing down until I see another space working together with the strangers on the street as though we're all performing an elaborate dance perfectly choreographed for thousands of people I'm happy A guy I like got my number,How does the narrator feel while navigating the crowded sidewalk?,A. Anxious,B. Happy,C. Frustrated,D. Confused,B. Happy,yes,5.814,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.1912337499998,554.6491628330004,0,,,1,2.448406084000453,2.448409499999798,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_7,001,2024-05-08_13h59.42.954,speech_rate,2023.2.3,None,2024-05-08 13h59.57.937066 -0700,
,Someday_91_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_040_of_116_0.wav,Please go ahead and begin your monologue whenever you're ready We can chat afterwards Take your time His words are encouraging but his face is neutral at best And when there are two people in a room and one of them is there purely to see the other person do something the notion that that person could actually take their time seems ridiculous But I try I try to take a deep breath but the air gets sort of stuck and doesn't go all the way down to my lungs I need a minute to calm down but I can't possibly take it,What is the narrator's reaction to the suggestion to take her time?,A. She feels comforted,B. She finds it ridiculous,C. She rejects the offer,D. She chats with the agent first,B. She finds it ridiculous,yes,14.29496875,,,,,,,,,,,,,0,3,3,3,0,0,0,0,0,0,0,0,578.6369742920006,,,,,,,,,,,,,,,559.291688542,559.3072784996668,559.3117190829998,573.607581667,573.6086784170002,573.6199110420002,573.837573625,573.837573625,576.8063630000006,577.5409114579998,10,3.1586807080002473,1,[0.7473222500002521],[0.7473244590000832],,,,,,,578.6259810420006,578.6369742920006,578.6369742920006,608.0106936669999,somoene is trying to explain an event but is clouded completely by emotion . they cant calm down ,1,[29.38168887499978],[29.381692582999676],,,,,,,,,,,,,,,,,,,,,,554.6497005420006,554.655063708,554.655063708,554.655063708,559.2914769580002,1,[4.641362290999496],[4.641365082999982],577.5414224169999,577.5461510000005,578.6251667080005,1,[1.083346375000474],[1.08334908300003],,,,,,,p_7,001,2024-05-08_13h59.42.954,speech_rate,2023.2.3,None,2024-05-08 13h59.57.937066 -0700,
,Someday_91_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_040_of_116_0.wav,Please go ahead and begin your monologue whenever you're ready We can chat afterwards Take your time His words are encouraging but his face is neutral at best And when there are two people in a room and one of them is there purely to see the other person do something the notion that that person could actually take their time seems ridiculous But I try I try to take a deep breath but the air gets sort of stuck and doesn't go all the way down to my lungs I need a minute to calm down but I can't possibly take it,What is the narrator's reaction to the suggestion to take her time?,A. She feels comforted,B. She finds it ridiculous,C. She rejects the offer,D. She chats with the agent first,B. She finds it ridiculous,yes,14.29496875,,,,,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_7,001,2024-05-08_13h59.42.954,speech_rate,2023.2.3,None,2024-05-08 13h59.57.937066 -0700,
,Someday_91_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_040_of_116_0.wav,Please go ahead and begin your monologue whenever you're ready We can chat afterwards Take your time His words are encouraging but his face is neutral at best And when there are two people in a room and one of them is there purely to see the other person do something the notion that that person could actually take their time seems ridiculous But I try I try to take a deep breath but the air gets sort of stuck and doesn't go all the way down to my lungs I need a minute to calm down but I can't possibly take it,What is the narrator's reaction to the suggestion to take her time?,A. She feels comforted,B. She finds it ridiculous,C. She rejects the offer,D. She chats with the agent first,B. She finds it ridiculous,yes,14.29496875,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.0111502500004,621.0677414170004,0,,,1,13.045289499999853,13.045291958000234,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_7,001,2024-05-08_13h59.42.954,speech_rate,2023.2.3,None,2024-05-08 13h59.57.937066 -0700,
,Someday_12_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_008_of_116_4.wav,Of course the wedding's not until June but if you wanna stay at the Sands by the shore she said to book early Okay thanks Franny I'm worried about you Why Well from my initial calculations this new telephone identification system could save you upwards of 20 to 25 seconds per day I'm concerned about how you'll adjust to all the new free time Har har Also one of my students says there's a show called Friends Apparently it's a popular one Maybe you should try to apply for that,What does the narrator's father joke about regarding caller ID?,A. The invention of the telephone,B. The inconvenience of caller ID,C. The potential time saved with caller ID,D. The popularity of caller ID,C. The potential time saved with caller ID,yes,11.145,,,,,,,,,,,,,0,4,4,4,0,0,0,0,0,0,0,0,639.072997792,,,,,,,,,,,,,,,623.1517142920002,623.1676984996668,623.1701452500001,634.3112271669997,634.3157120420001,634.3269192500002,634.592031792,634.592031792,636.810079375,638.04439,7.958333333333333,2.44278900000063,1,[1.2593670830001429],[1.2593692910004393],,,,,,,639.062170917,639.072997792,639.072997792,669.0625170829999,"wedding booking early, a  show called friends which she should apply to",0,,,,,,,,,,,,,,,,,,,,,,,,621.0682067080006,621.0748842920002,621.0748842920002,621.0748842920002,623.1515179580001,1,[2.0816108330000134],[2.0816134579999925],638.0449509580003,638.0496754579999,639.061539417,1,[1.0161099999995713],[1.0161124579999523],,,,,,,p_7,001,2024-05-08_13h59.42.954,speech_rate,2023.2.3,None,2024-05-08 13h59.57.937066 -0700,
,Someday_12_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_008_of_116_4.wav,Of course the wedding's not until June but if you wanna stay at the Sands by the shore she said to book early Okay thanks Franny I'm worried about you Why Well from my initial calculations this new telephone identification system could save you upwards of 20 to 25 seconds per day I'm concerned about how you'll adjust to all the new free time Har har Also one of my students says there's a show called Friends Apparently it's a popular one Maybe you should try to apply for that,What does the narrator's father joke about regarding caller ID?,A. The invention of the telephone,B. The inconvenience of caller ID,C. The potential time saved with caller ID,D. The popularity of caller ID,C. The potential time saved with caller ID,yes,11.145,,,,,,,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_7,001,2024-05-08_13h59.42.954,speech_rate,2023.2.3,None,2024-05-08 13h59.57.937066 -0700,
,Someday_12_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_008_of_116_4.wav,Of course the wedding's not until June but if you wanna stay at the Sands by the shore she said to book early Okay thanks Franny I'm worried about you Why Well from my initial calculations this new telephone identification system could save you upwards of 20 to 25 seconds per day I'm concerned about how you'll adjust to all the new free time Har har Also one of my students says there's a show called Friends Apparently it's a popular one Maybe you should try to apply for that,What does the narrator's father joke about regarding caller ID?,A. The invention of the telephone,B. The inconvenience of caller ID,C. The potential time saved with caller ID,D. The popularity of caller ID,C. The potential time saved with caller ID,yes,11.145,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.0628710000001,681.2496230830002,1,12.175857958000051,12.175860499999544,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_7,001,2024-05-08_13h59.42.954,speech_rate,2023.2.3,None,2024-05-08 13h59.57.937066 -0700,
,Someday_82_condition.wav,Someday__Someday__Maybe__Unabridged___File_037_of_116_3.wav,The end Huh I say baffled The end is supposed to show that he's come to terms with who he is It's supposed to show he's been healed Huh I say again I know Fellini can be abstract Dan says eyes gleaming Watch it with me from the beginning sometime I will I smile back at him noticing for the first time the flecks of green in his brown eyes The room seems too dark and quiet suddenly,What color are Dan's eyes,A. Blue with green flecks,B. Deep brown,C. Brown with green flecks,D. Dark green with brown flecks,C. Brown with green flecks,yes,31.15996875,,,,,,,,,,,,,0,5,5,5,0,0,0,0,0,0,0,0,729.4000752080001,,,,,,,,,,,,,,,683.8067285000006,683.8530033330005,683.8478203330005,715.0050909170004,715.0170887499999,715.0386535830003,715.305372625,715.305372625,725.1092697080003,728.3671721669998,6.799999999999999,11.57820187499965,1,[3.266882875000192],[3.266885084000023],,,,,,,729.3880109580005,729.4000752080001,729.4000752080001,759.383955583,he has flecks of green in his brown eyes. mulling over somehting,0,,,,,,,,,,,,,,,,,,,,,,,,681.2502370419998,681.263411375,681.263411375,681.263411375,683.8064419170005,1,[2.5534108749998268],[2.5534199580006316],728.367739542,728.3726026250006,729.3872096670002,1,[1.0186411249997036],[1.0186548339997898],759.4025677919999,759.4025677919999,,,,,p_7,001,2024-05-08_13h59.42.954,speech_rate,2023.2.3,None,2024-05-08 13h59.57.937066 -0700,
,Someday_82_condition.wav,Someday__Someday__Maybe__Unabridged___File_037_of_116_3.wav,The end Huh I say baffled The end is supposed to show that he's come to terms with who he is It's supposed to show he's been healed Huh I say again I know Fellini can be abstract Dan says eyes gleaming Watch it with me from the beginning sometime I will I smile back at him noticing for the first time the flecks of green in his brown eyes The room seems too dark and quiet suddenly,What color are Dan's eyes,A. Blue with green flecks,B. Deep brown,C. Brown with green flecks,D. Dark green with brown flecks,C. Brown with green flecks,yes,31.15996875,,,,,,,,,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_7,001,2024-05-08_13h59.42.954,speech_rate,2023.2.3,None,2024-05-08 13h59.57.937066 -0700,
