index,wav_file,old_name,segment_text,question,C1,C2,C3,C4,C_correct,summary,duration,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,sum_true.thisRepN,sum_true.thisTrialN,sum_true.thisN,sum_true.thisIndex,dummy_loop.thisRepN,dummy_loop.thisTrialN,dummy_loop.thisN,dummy_loop.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,sum_true_exp.thisRepN,sum_true_exp.thisTrialN,sum_true_exp.thisN,sum_true_exp.thisIndex,dummy_loop_exp.thisRepN,dummy_loop_exp.thisTrialN,dummy_loop_exp.thisN,dummy_loop_exp.thisIndex,thisRow.t,notes,Experimenter.started,reminder.started,Experimenter.stopped,Instructions.started,Instructions.stopped,Start_Segment_Train.started,Play_train.started,Trial_counter_train.started,text_5.started,Start_Segment_Train.stopped,Play_train.numClicks,Play_train.timesOn,Play_train.timesOff,Training_Segment.started,Experimen_audio.started,polygon.started,polygon.stopped,Training_Segment.stopped,Rating.started,slider.started,text_3.started,button_2.started,Rating.stopped,slider.response,slider.rt,button_2.numClicks,button_2.timesOn,button_2.timesOff,Start_Summary.started,text_2.started,Start_Summary.stopped,summary_button.numClicks,summary_button.timesOn,summary_button.timesOff,Summary.started,textbox.started,summary_done.started,Summary.stopped,textbox.text,summary_done.numClicks,summary_done.timesOn,summary_done.timesOff,Multiple_Choice_2.started,Multiple_Choice_2.stopped,A.numClicks,A.timesOn,A.timesOff,B.numClicks,B.timesOn,B.timesOff,C.numClicks,C.timesOn,C.timesOff,D.numClicks,D.timesOn,D.timesOff,Start_Exp.started,Start_exp.started,Start.started,Start_Exp.stopped,Start.numClicks,Start.timesOn,Start.timesOff,Start_Segment.started,Play.started,Trial_counter.started,text_6.started,Start_Segment.stopped,Play.numClicks,Play.timesOn,Play.timesOff,Start_Sum_Exp.started,text_4.started,Start_Sum_Exp.stopped,sum_button.numClicks,sum_button.timesOn,sum_button.timesOff,textbox.stopped,summary_done.stopped,Thanks.started,text_7.started,text_7.stopped,Thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,Someday_71_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_033_of_116_5.wav,Mavis Alicia Carol I say to myself Mavis Alicia Carol Do you like to do this yourself I look up for my magazine to find Carol waving a strange metal object in front of my face I have no idea what it is or what it might be used for I'm sorry what is that Carol peers over her glasses at me in surprise You've never seen one of these before No But of course you have It's an eyelash curler I'm sure your mother has one,What is the object that the narrator has never seen before?,A. A cushion foundation,B. A colorful eyeliner,C. An eyelash curler,D. A brow gel,C. An eyelash curler,yes,5.976,,,,,,,,,,,,,0,2,2,2,0,0,0,0,0,0,0,0,611.2281109579999,,,,,,,,,,,,,,,600.0675699169999,600.0835522086666,600.0793948749999,606.061634208,606.0629368750001,606.074159542,606.3399465,606.3399465,608.56232875,609.785191792,3.208333333333333,2.4635111669999787,1,[1.2325937499999782],[1.2325964589999785],,,,,,,611.216604833,611.2281109579999,611.2281109579999,638.297727292,I was surprised... you've never seen this before? of course you have,1,[27.078072292],[27.078075624999997],,,,,,,,,,,,,,,,,,,,,,595.697273792,595.7107431669999,595.7107431669999,595.7107431669999,600.0673824999999,1,[4.368403833000002],[4.368406417000074],609.7857092500001,609.7939482080001,611.2157742920001,1,[1.4294138749999092],[1.4294192919999205],,,,,,,p_10,001,2024-05-10_09h25.52.815,speech_rate,2023.2.3,None,2024-05-10 09h26.05.860384 -0700,
,Someday_71_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_033_of_116_5.wav,Mavis Alicia Carol I say to myself Mavis Alicia Carol Do you like to do this yourself I look up for my magazine to find Carol waving a strange metal object in front of my face I have no idea what it is or what it might be used for I'm sorry what is that Carol peers over her glasses at me in surprise You've never seen one of these before No But of course you have It's an eyelash curler I'm sure your mother has one,What is the object that the narrator has never seen before?,A. A cushion foundation,B. A colorful eyeliner,C. An eyelash curler,D. A brow gel,C. An eyelash curler,yes,5.976,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_10,001,2024-05-10_09h25.52.815,speech_rate,2023.2.3,None,2024-05-10 09h26.05.860384 -0700,
,Someday_71_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_033_of_116_5.wav,Mavis Alicia Carol I say to myself Mavis Alicia Carol Do you like to do this yourself I look up for my magazine to find Carol waving a strange metal object in front of my face I have no idea what it is or what it might be used for I'm sorry what is that Carol peers over her glasses at me in surprise You've never seen one of these before No But of course you have It's an eyelash curler I'm sure your mother has one,What is the object that the narrator has never seen before?,A. A cushion foundation,B. A colorful eyeliner,C. An eyelash curler,D. A brow gel,C. An eyelash curler,yes,5.976,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.298205542,646.9310148750001,0,,,0,,,1,8.62301545899993,8.623018417000026,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_10,001,2024-05-10_09h25.52.815,speech_rate,2023.2.3,None,2024-05-10 09h26.05.860384 -0700,
,Someday_69_condition.wav,Someday__Someday__Maybe__Unabridged___File_033_of_116_3.wav,Mmm let me see Carol puts on the glasses that hang on a chain around her neck and brings her face just inches from mine I hold very still as if I'm being examined in a doctor's office Well you have some freckles it's true I don't think they're distracting though I don't see them as a problem but I can even out your skin tone if that's what concerns you Carol sighs I don't think she likes me Okay great whatever you think thanks Want a magazine,What does Carol suggest to the main character regarding her freckles?,A. Cover them up with makeup,B. Embrace them as unique,C. Remove them with a cream,D. Get freckle tattoos,A. Cover them up with makeup,yes,29.52,,,,,,,,,,,,,0,3,3,3,0,0,0,0,0,0,0,0,682.1636094999999,,,,,,,,,,,,,,,647.74807375,647.7970471669998,647.7875145,677.3050390420001,677.318558333,677.3399199999999,677.605572917,677.605572917,679.7708273329999,680.5721301250001,9.850000000000001,2.406929666999986,1,[0.8105927090000478],[0.8105949590000137],,,,,,,682.1521130000001,682.1636094999999,682.1636094999999,712.1516677919999,"Carol leans in close and notices someone freckles, she resassures her about hte freckles but ofers to even out  her skin tone. The narratori sis worried about not being liked",0,,,,,,,,,,,,,,,,,,,,,,,,646.9315436249999,646.937364458,646.937364458,646.937364458,647.7478517080001,1,[0.8158832909999774],[0.81588612500002],680.572647042,680.5811759999999,682.1511849579999,1,[1.576733957999977],[1.576752541000019],712.172967125,712.172967125,,,,,p_10,001,2024-05-10_09h25.52.815,speech_rate,2023.2.3,None,2024-05-10 09h26.05.860384 -0700,
,Someday_69_condition.wav,Someday__Someday__Maybe__Unabridged___File_033_of_116_3.wav,Mmm let me see Carol puts on the glasses that hang on a chain around her neck and brings her face just inches from mine I hold very still as if I'm being examined in a doctor's office Well you have some freckles it's true I don't think they're distracting though I don't see them as a problem but I can even out your skin tone if that's what concerns you Carol sighs I don't think she likes me Okay great whatever you think thanks Want a magazine,What does Carol suggest to the main character regarding her freckles?,A. Cover them up with makeup,B. Embrace them as unique,C. Remove them with a cream,D. Get freckle tattoos,A. Cover them up with makeup,yes,29.52,,,,,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_10,001,2024-05-10_09h25.52.815,speech_rate,2023.2.3,None,2024-05-10 09h26.05.860384 -0700,
,Someday_69_condition.wav,Someday__Someday__Maybe__Unabridged___File_033_of_116_3.wav,Mmm let me see Carol puts on the glasses that hang on a chain around her neck and brings her face just inches from mine I hold very still as if I'm being examined in a doctor's office Well you have some freckles it's true I don't think they're distracting though I don't see them as a problem but I can even out your skin tone if that's what concerns you Carol sighs I don't think she likes me Okay great whatever you think thanks Want a magazine,What does Carol suggest to the main character regarding her freckles?,A. Cover them up with makeup,B. Embrace them as unique,C. Remove them with a cream,D. Get freckle tattoos,A. Cover them up with makeup,yes,29.52,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.1521566250001,730.90222225,1,18.738840374999995,18.738842792000014,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_10,001,2024-05-10_09h25.52.815,speech_rate,2023.2.3,None,2024-05-10 09h26.05.860384 -0700,
,Someday_16_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_010_of_116_0.wav,When he tries to describe the story to me I find myself counting the planks in our floor weighing the merits of vegetable versus scallion cream cheese But I'm sure it's better than it sounds How's my hair I'm taking an apartment wide poll for some reason this time my question is accompanied by a weird sort of tap step Flourish in order to sell it I hate myself I must be stopped Big he says hopefully huh,What does the narrator do while the person describes the story to her?,A. Counts the planks in the floor,B. Weighs the merits of cream cheese,C. Dances a tap step,D. Flips her hair dramatically,A. Counts the planks in the floor,yes,13.79,,,,,,,,,,,,,0,4,4,4,0,0,0,0,0,0,0,0,779.0708629999999,,,,,,,,,,,,,,,733.6862630420001,733.7021504586667,733.70566575,747.492759875,747.4950383329999,747.506275,747.771230625,747.771230625,749.7855019579999,752.098043,10.0,3.2836016249999602,1,[2.324157624999998],[2.3241599579999956],,,,,,,779.0436594580001,779.0708629999999,779.0708629999999,809.046349,Someone is dressing perhaps a little strangley with a wide cap. They say they hate themselves. Someone else calls questioningly "Big?" ,0,,,,,,,,,,,,,,,,,,,,,,,,730.9027336250001,730.9094667080001,730.9094667080001,730.9094667080001,733.686022458,1,[2.7814552090000007],[2.781457875000001],752.0985775419999,752.103673375,779.042823625,1,[26.943762167000045],[26.943764750000014],,,,,,,p_10,001,2024-05-10_09h25.52.815,speech_rate,2023.2.3,None,2024-05-10 09h26.05.860384 -0700,
,Someday_16_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_010_of_116_0.wav,When he tries to describe the story to me I find myself counting the planks in our floor weighing the merits of vegetable versus scallion cream cheese But I'm sure it's better than it sounds How's my hair I'm taking an apartment wide poll for some reason this time my question is accompanied by a weird sort of tap step Flourish in order to sell it I hate myself I must be stopped Big he says hopefully huh,What does the narrator do while the person describes the story to her?,A. Counts the planks in the floor,B. Weighs the merits of cream cheese,C. Dances a tap step,D. Flips her hair dramatically,A. Counts the planks in the floor,yes,13.79,,,,,,,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_10,001,2024-05-10_09h25.52.815,speech_rate,2023.2.3,None,2024-05-10 09h26.05.860384 -0700,
,Someday_16_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_010_of_116_0.wav,When he tries to describe the story to me I find myself counting the planks in our floor weighing the merits of vegetable versus scallion cream cheese But I'm sure it's better than it sounds How's my hair I'm taking an apartment wide poll for some reason this time my question is accompanied by a weird sort of tap step Flourish in order to sell it I hate myself I must be stopped Big he says hopefully huh,What does the narrator do while the person describes the story to her?,A. Counts the planks in the floor,B. Weighs the merits of cream cheese,C. Dances a tap step,D. Flips her hair dramatically,A. Counts the planks in the floor,yes,13.79,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.046736708,818.347880625,0,,,1,9.290039834000027,9.290042334000077,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_10,001,2024-05-10_09h25.52.815,speech_rate,2023.2.3,None,2024-05-10 09h26.05.860384 -0700,
,Someday_124_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_054_of_116_4.wav,If I come home to you eating a pint of Haagen Dazs and watching When Harry Met Sally I'm calling the police What are they going to do arrest me for being a cliché So when the phone rings at 1130 that morning I lunge for it grabbing it on the second ring I'll pretend to Jane I'm in good spirits I'll act peppy as if I've been up for hours Hello this is Richard calling from Absolute Artists Is Franny there,Who calls the main character from Absolute Artists?,A. Barney Sparks,B. Richard,C. Jane,D. Dan,B. Richard,no,7.1925,,,,,,,,,,,,,0,5,5,5,,,,,,,,,818.355539333,,,,,,,,,,,,,,,820.0414667079999,820.0569319586666,820.0553340829999,827.241017458,827.2501818329999,827.2606395,827.5284006249999,827.5284006249999,835.725223958,836.436149208,1.8333333333333335,8.439496374999976,1,[0.7205937090000134],[0.7205958340000507],,,,,,,,,,,,,,,836.436562292,843.3988125420001,0,,,1,6.955434833000027,6.955437500000016,0,,,0,,,,,,,,,,818.348476417,818.355539333,818.355539333,818.355539333,820.0411783330001,1,[1.6909226249999847],[1.6909288750000542],,,,,,,,,,,,,p_10,001,2024-05-10_09h25.52.815,speech_rate,2023.2.3,None,2024-05-10 09h26.05.860384 -0700,
,Someday_125_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_054_of_116_5.wav,I sit up as if he might be able to see through the telephone that I was lying down at an undignified hour still in the shorts and tank top I slept in I clear my throat and try to make my voice sound more awake It's me It's her That doesn't sound right It is I Hello I Did I wake you up No I'm awake Have a cold Oh shoot Is it a really bad one Joe has an audition for you I've just made an extremely speedy recovery Great Great,What does the narrator say she has?,A. A cold,B. A headache,C. A sore throat,D. A flu,A. A cold,no,14.96496875,,,,,,,,,,,,,0,6,6,6,,,,,,,,,843.406352,,,,,,,,,,,,,,,844.098274042,844.1305592083334,844.121480625,859.0927134579999,859.097522042,859.108753708,859.310699958,859.310699958,863.597858542,865.110733625,6.083333333333333,4.465011875000073,1,[1.5214872909999713],[1.5214897910000218],,,,,,,,,,,,,,,865.1111872920001,867.512264208,1,2.3935309579999284,2.3935337499999605,0,,,0,,,0,,,,,,,,,,843.3992914170001,843.406352,843.406352,843.406352,844.098084708,1,[0.6970303749999402],[0.6970332079999935],,,,,,,,,,,,,p_10,001,2024-05-10_09h25.52.815,speech_rate,2023.2.3,None,2024-05-10 09h26.05.860384 -0700,
