index,wav_file,old_name,segment_text,question,C1,C2,C3,C4,C_correct,summary,duration,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,sum_true.thisRepN,sum_true.thisTrialN,sum_true.thisN,sum_true.thisIndex,dummy_loop.thisRepN,dummy_loop.thisTrialN,dummy_loop.thisN,dummy_loop.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,sum_true_exp.thisRepN,sum_true_exp.thisTrialN,sum_true_exp.thisN,sum_true_exp.thisIndex,dummy_loop_exp.thisRepN,dummy_loop_exp.thisTrialN,dummy_loop_exp.thisN,dummy_loop_exp.thisIndex,thisRow.t,notes,Experimenter.started,reminder.started,Experimenter.stopped,Instructions.started,Instructions.stopped,Start_Segment_Train.started,Play_train.started,Trial_counter_train.started,text_5.started,Start_Segment_Train.stopped,Play_train.numClicks,Play_train.timesOn,Play_train.timesOff,Training_Segment.started,Experimen_audio.started,polygon.started,polygon.stopped,Training_Segment.stopped,Rating.started,slider.started,text_3.started,button_2.started,Rating.stopped,slider.response,slider.rt,button_2.numClicks,button_2.timesOn,button_2.timesOff,Start_Summary.started,text_2.started,Start_Summary.stopped,summary_button.numClicks,summary_button.timesOn,summary_button.timesOff,Summary.started,textbox.started,summary_done.started,Summary.stopped,textbox.text,summary_done.numClicks,summary_done.timesOn,summary_done.timesOff,Multiple_Choice_2.started,Multiple_Choice_2.stopped,A.numClicks,A.timesOn,A.timesOff,B.numClicks,B.timesOn,B.timesOff,C.numClicks,C.timesOn,C.timesOff,D.numClicks,D.timesOn,D.timesOff,Start_Exp.started,Start_exp.started,Start.started,Start_Exp.stopped,Start.numClicks,Start.timesOn,Start.timesOff,Start_Segment.started,Play.started,Trial_counter.started,text_6.started,Start_Segment.stopped,Play.numClicks,Play.timesOn,Play.timesOff,Start_Sum_Exp.started,text_4.started,Start_Sum_Exp.stopped,sum_button.numClicks,sum_button.timesOn,sum_button.timesOff,textbox.stopped,summary_done.stopped,Thanks.started,text_7.started,text_7.stopped,Thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,Someday_91_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_040_of_116_0.wav,Please go ahead and begin your monologue whenever you're ready We can chat afterwards Take your time His words are encouraging but his face is neutral at best And when there are two people in a room and one of them is there purely to see the other person do something the notion that that person could actually take their time seems ridiculous But I try I try to take a deep breath but the air gets sort of stuck and doesn't go all the way down to my lungs I need a minute to calm down but I can't possibly take it,What is the narrator's reaction to the suggestion to take her time?,A. She feels comforted,B. She finds it ridiculous,C. She rejects the offer,D. She chats with the agent first,B. She finds it ridiculous,yes,14.29496875,,,,,,,,,,,,,0,2,2,2,0,0,0,0,0,0,0,0,665.2932444580001,,,,,,,,,,,,,,,644.8300896250003,644.8627239163329,644.8515440829997,659.147215500001,659.1649252080006,659.1863344169997,659.4514872500004,659.4514872500004,662.7310647079994,663.4689169579997,8.05,3.5201608749994193,1,[0.7473515830006363],[0.747354290999283],,,,,,,665.2821347499994,665.2932444580001,665.2932444580001,695.2819010000003,the narrator is talking about being nervous when saying a monoluge and she needs to take a deep breath,0,,,,,,,,,,,,,,,,,,,,,,,,641.3979486250009,641.4057628329992,641.4057628329992,641.4057628329992,644.8298893329993,1,[3.430215500000486],[3.430218583000169],663.469424375,663.479472250001,665.2814889170004,1,[1.8116713330000493],[1.8116747500007477],695.3021718330001,695.3021718330001,,,,,p_11,001,2024-05-11_16h24.00.429,speech_rate,2023.2.3,None,2024-05-11 16h24.31.769571 -0700,
,Someday_91_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_040_of_116_0.wav,Please go ahead and begin your monologue whenever you're ready We can chat afterwards Take your time His words are encouraging but his face is neutral at best And when there are two people in a room and one of them is there purely to see the other person do something the notion that that person could actually take their time seems ridiculous But I try I try to take a deep breath but the air gets sort of stuck and doesn't go all the way down to my lungs I need a minute to calm down but I can't possibly take it,What is the narrator's reaction to the suggestion to take her time?,A. She feels comforted,B. She finds it ridiculous,C. She rejects the offer,D. She chats with the agent first,B. She finds it ridiculous,yes,14.29496875,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_11,001,2024-05-11_16h24.00.429,speech_rate,2023.2.3,None,2024-05-11 16h24.31.769571 -0700,
,Someday_91_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_040_of_116_0.wav,Please go ahead and begin your monologue whenever you're ready We can chat afterwards Take your time His words are encouraging but his face is neutral at best And when there are two people in a room and one of them is there purely to see the other person do something the notion that that person could actually take their time seems ridiculous But I try I try to take a deep breath but the air gets sort of stuck and doesn't go all the way down to my lungs I need a minute to calm down but I can't possibly take it,What is the narrator's reaction to the suggestion to take her time?,A. She feels comforted,B. She finds it ridiculous,C. She rejects the offer,D. She chats with the agent first,B. She finds it ridiculous,yes,14.29496875,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.2823627079997,707.6512657919993,0,,,0,,,1,12.358621958001095,12.358626582999932,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_11,001,2024-05-11_16h24.00.429,speech_rate,2023.2.3,None,2024-05-11 16h24.31.769571 -0700,
,Someday_125_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_054_of_116_5.wav,I sit up as if he might be able to see through the telephone that I was lying down at an undignified hour still in the shorts and tank top I slept in I clear my throat and try to make my voice sound more awake It's me It's her That doesn't sound right It is I Hello I Did I wake you up No I'm awake Have a cold Oh shoot Is it a really bad one Joe has an audition for you I've just made an extremely speedy recovery Great Great,What does the narrator say she has?,A. A cold,B. A headache,C. A sore throat,D. A flu,A. A cold,no,5.986,,,,,,,,,,,,,0,3,3,3,,,,,,,,,707.658091542,,,,,,,,,,,,,,,710.08421275,710.0998702916661,710.0964788750007,716.0723991249997,716.087381667001,716.0985934170003,716.3652393329994,716.3652393329994,718.4437901670008,720.0123049579997,1,2.3178844590001972,1,[1.5776175829996646],[1.5776201249991573],,,,,,,,,,,,,,,720.0127422500009,724.4579331250006,0,,,1,4.438268374999097,4.4382722499995,0,,,0,,,,,,,,,,707.6518422080007,707.658091542,707.658091542,707.658091542,710.0839998749998,1,[2.4317331250003917],[2.4317364170001383],,,,,,,,,,,,,p_11,001,2024-05-11_16h24.00.429,speech_rate,2023.2.3,None,2024-05-11 16h24.31.769571 -0700,
,Someday_37_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_020_of_116_2.wav,If only I hadn't missed the chair if only I made better undergarment choices I Want to ask someone how bad it was exactly But the backstage area is so small that all the students here now are waiting for their turn and too nervous to talk Anyone who could have been watching from the wings is probably downstairs now in the green room smoking cigarettes and talking about themselves As much as I want feedback I don't feel like going down there I can face one person trying in vain to convince me it wasn't so bad but not a sea of pitying faces,What is preventing the narrator from asking someone about their performance?,A. Fear of a large crowd,B. Lack of interest in feedback,C. The small backstage area,D. Smoking cigarettes in the green room,C. The small backstage area,no,10.74375,,,,,,,,,,,,,0,4,4,4,,,,,,,,,724.4655375830007,,,,,,,,,,,,,,,725.2927345419994,725.3236057503332,725.3121141249994,736.0516850830008,736.069553667001,736.0807851249992,736.288314333,736.288314333,739.0232763330005,739.580219292,5.033333333333333,2.9182102089998807,1,[0.5659557080016384],[0.5659583330016176],,,,,,,,,,,,,,,739.5806437499996,750.8201462920006,0,,,1,11.229409499999747,11.229413041999578,0,,,0,,,,,,,,,,724.4583987080005,724.4655375830007,724.4655375830007,724.4655375830007,725.2924866249996,1,[0.8324012920002133],[0.8324051670006156],,,,,,,,,,,,,p_11,001,2024-05-11_16h24.00.429,speech_rate,2023.2.3,None,2024-05-11 16h24.31.769571 -0700,
,Someday_83_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_037_of_116_4.wav,I sound odd to myself as if I'm playing the part of a professional actress who has meetings all the time and is sort of blasé about them I loved Barney Sparks I want to tell Dan but I'm suspicious of anything that seems too easy I'm not sure why I can't say that now and not sure why I didn't jump at the chance to say yes in Barney's office It feels like I'm an actor in an Italian movie from the 60s saying the placeholder lines into the camera waiting for the real ones that come later,What is the narrator suspicious of?,A. Things that take too long,B. Things that are hard to do,C. Things that seem controversial,D. Things that seem too easy,D. Things that seem too easy,yes,10.88625,,,,,,,,,,,,,0,5,5,5,0,0,0,0,0,0,0,0,770.7197867920004,,,,,,,,,,,,,,,753.5077392500007,753.523351541666,753.5242027080003,764.4088859170006,764.410058042,764.4205190419998,764.6228503750008,764.6228503750008,768.1188034999996,769.2746322919993,5.933333333333334,3.6585923330003425,1,[1.180698250000205],[1.1807009160002053],,,,,,,770.6921290829996,770.7197867920004,770.7197867920004,788.2056824169995,she feels like she is an actor in a movie and she is too nervous to tell Dan,1,[17.510373499999332],[17.510377667000284],,,,,,,,,,,,,,,,,,,,,,750.820761125,750.8292310830002,750.8292310830002,750.8292310830002,753.5075122079998,1,[2.6844771249998303],[2.6844806660010363],769.2751730830005,769.2857854169997,770.6913133329999,1,[1.4155060829998547],[1.4155200830009562],,,,,,,p_11,001,2024-05-11_16h24.00.429,speech_rate,2023.2.3,None,2024-05-11 16h24.31.769571 -0700,
,Someday_83_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_037_of_116_4.wav,I sound odd to myself as if I'm playing the part of a professional actress who has meetings all the time and is sort of blasé about them I loved Barney Sparks I want to tell Dan but I'm suspicious of anything that seems too easy I'm not sure why I can't say that now and not sure why I didn't jump at the chance to say yes in Barney's office It feels like I'm an actor in an Italian movie from the 60s saying the placeholder lines into the camera waiting for the real ones that come later,What is the narrator suspicious of?,A. Things that take too long,B. Things that are hard to do,C. Things that seem controversial,D. Things that seem too easy,D. Things that seem too easy,yes,10.88625,,,,,,,,,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_11,001,2024-05-11_16h24.00.429,speech_rate,2023.2.3,None,2024-05-11 16h24.31.769571 -0700,
,Someday_83_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_037_of_116_4.wav,I sound odd to myself as if I'm playing the part of a professional actress who has meetings all the time and is sort of blasé about them I loved Barney Sparks I want to tell Dan but I'm suspicious of anything that seems too easy I'm not sure why I can't say that now and not sure why I didn't jump at the chance to say yes in Barney's office It feels like I'm an actor in an Italian movie from the 60s saying the placeholder lines into the camera waiting for the real ones that come later,What is the narrator suspicious of?,A. Things that take too long,B. Things that are hard to do,C. Things that seem controversial,D. Things that seem too easy,D. Things that seem too easy,yes,10.88625,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.206146292001,797.3539826670003,0,,,1,9.138428416999886,9.138431332999971,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_11,001,2024-05-11_16h24.00.429,speech_rate,2023.2.3,None,2024-05-11 16h24.31.769571 -0700,
,Someday_119_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_053_of_116_1.wav,But when did you start doing this I didn't see any of it in the fridge Yeah no that's the best part You don't have to refrigerate it It comes in a box It's freeze dried in a package and you just take it out and soak it You soak it It sounds weird I know but it's actually very convenient because you can take it anywhere you know on the go Why can't you just eat actual healthy food the kind that doesn't require soaking Well obviously because I can't be trusted to control myself This teaches you portion control,Why does the narrator prefer soaked food?,A. Because it helps with portion control,B. Because it tastes good,C. Becauseit is cheap,D. Because the friend likes it,A. Because it helps with portion control,yes,5.738,,,,,,,,,,,,,0,6,6,6,0,0,0,0,0,0,0,0,812.9687082500004,,,,,,,,,,,,,,,801.1230962499994,801.1385029586675,801.1350043750008,806.8720872499998,806.8828330420001,806.8940500000008,807.1325972920004,807.1325972920004,809.8381416249995,810.5179005419996,1,2.915678958001081,1,[0.692679040999792],[0.6926815829992847],,,,,,,812.9572355,812.9687082500004,812.9687082500004,814.4561675000004,,1,[1.4956784169989987],[1.4956818749997183],,,,,,,,,,,,,,,,,,,,,,797.3544154579995,797.3607807080007,797.3607807080007,797.3607807080007,801.1228419580002,1,[3.7666791659994487],[3.76668270799928],810.5184247920006,810.5233947079996,812.9562917500007,1,[2.4362877500007016],[2.436308416999964],,,,,,,p_11,001,2024-05-11_16h24.00.429,speech_rate,2023.2.3,None,2024-05-11 16h24.31.769571 -0700,
,Someday_119_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_053_of_116_1.wav,But when did you start doing this I didn't see any of it in the fridge Yeah no that's the best part You don't have to refrigerate it It comes in a box It's freeze dried in a package and you just take it out and soak it You soak it It sounds weird I know but it's actually very convenient because you can take it anywhere you know on the go Why can't you just eat actual healthy food the kind that doesn't require soaking Well obviously because I can't be trusted to control myself This teaches you portion control,Why does the narrator prefer soaked food?,A. Because it helps with portion control,B. Because it tastes good,C. Becauseit is cheap,D. Because the friend likes it,A. Because it helps with portion control,yes,5.738,,,,,,,,,,,,,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_11,001,2024-05-11_16h24.00.429,speech_rate,2023.2.3,None,2024-05-11 16h24.31.769571 -0700,
,Someday_119_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_053_of_116_1.wav,But when did you start doing this I didn't see any of it in the fridge Yeah no that's the best part You don't have to refrigerate it It comes in a box It's freeze dried in a package and you just take it out and soak it You soak it It sounds weird I know but it's actually very convenient because you can take it anywhere you know on the go Why can't you just eat actual healthy food the kind that doesn't require soaking Well obviously because I can't be trusted to control myself This teaches you portion control,Why does the narrator prefer soaked food?,A. Because it helps with portion control,B. Because it tastes good,C. Becauseit is cheap,D. Because the friend likes it,A. Because it helps with portion control,yes,5.738,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.456568167001,823.7569520830002,1,9.291555208001228,9.29155829100091,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_11,001,2024-05-11_16h24.00.429,speech_rate,2023.2.3,None,2024-05-11 16h24.31.769571 -0700,
