Word,Surprisal,Word_Onset,Word_Onset_Samples
deliberate,13.0803346633911,128.32,32080.0
A,5.19689321517944,129.04,32260.0
strange,6.41062927246094,129.15,32287.5
whisper,12.7142009735107,129.61,32402.5
seemed,7.09802532196045,130.03,32507.5
to,0.218451634049416,130.28,32570.0
echo,4.74877405166626,130.45,32612.5
through,2.30454230308533,130.84,32710.0
the,0.460213989019394,131.04,32760.0
vines,5.95434617996216,131.14,32785.0
a,4.067786693573,131.76,32940.0
sound,6.1627368927002,131.88,32970.0
less,10.6480979919434,132.45,33112.5
mockery,12.0169715881348,132.93,33232.5
that,4.63754463195801,133.26,33315.0
crawled,13.4655532836914,133.44,33360.0
into,4.60252237319946,133.78,33445.0
his,0.462392032146454,134.05,33512.5
thoughts,5.19285011291504,134.25,33562.5
The,3.25248146057129,135.53,33882.5
fox,1.14600014686584,135.82,33955.0
quick,16.2717552185059,136.18,34045.0
his,0.312606990337372,136.61,34152.5
pace,0.358239233493805,136.86,34215.0
gl,8.97980690002441,137.44,34360.0
over,3.22336411476135,137.94,34485.0
his,1.44747292995453,138.19,34547.5
shoulder,0.0365623459219932,138.36,34590.0
at,1.29183077812195,138.83,34707.5
the,0.408865600824356,138.99,34747.5
vine,3.84454965591431,139.1,34775.0
one,10.4467391967773,139.5,34875.0
last,0.400975316762924,139.69,34922.5
time,0.0021758307702839,140.05,35012.5
The,2.8954393863678,141.09,35272.5
grapes,5.28727769851685,141.27,35317.5
hung,7.3078727722168,141.63,35407.5
still,6.47022676467896,141.98,35495.0
now,10.7494115829468,142.32,35580.0
but,5.13237380981445,142.92,35730.0
their,4.85075950622559,143.08,35770.0
image,11.1342420578003,143.21,35802.5
ling,7.84743595123291,143.54,35885.0
a,3.84936094284058,144.07,36017.5
haunting,6.49630212783814,144.19,36047.5
reminder,3.6391658782959,144.58,36145.0
of,0.473316073417664,145.09,36272.5
what,3.63478755950928,145.21,36302.5
he,1.94174635410309,145.38,36345.0
could,5.77911520004273,145.54,36385.0
not,2.21645522117615,145.74,36435.0
have,3.94339609146118,145.93,36482.5
