Word,Surprisal,Word_Onset,Word_Onset_Samples
are,3.6584575176239,27.264,6816
you,0.239768207073212,27.404000000000000,6851
doing,2.84115982055664,27.860000000000000,6965
it,2.74101614952087,27.98,6995
said,5.21785545349121,27.988,6997
the,0.0799028649926185,28.052,7013
grass,1.51496767997742,28.184,7046
It,4.45268249511719,28.232,7058
for,8.57955169677734,28.308,7077
winter,11.8966836929321,28.344,7086
the,4.41457939147949,28.784,7196
ant,0.871733844280243,28.864,7216
said,1.23304831981659,28.92,7230
We,4.89379167556763,29.144,7286
need,3.83681654930115,29.172000000000000,7293
food,4.29245758056641,29.296,7324
later,7.95814847946167,29.656,7414
so,8.03137683868408,29.72,7430
we,1.14871668815613,29.836,7459
get,5.5949592590332,29.948,7487
it,4.7584753036499,30.1,7525
now,5.68733787536621,30.168,7542
The,1.65460813045502,30.22,7555
grass,0.700549364089966,30.276,7569
smiled,5.36987781524658,30.324,7581
but,5.96346139907837,30.804,7701
winter,19.6199035644531,30.896,7724
is,2.32698965072632,31.132,7783
far,7.02812051773071,31.504,7876
away,0.713224768638611,31.572000000000000,7893
Why,6.45734167098999,31.692,7923
worry,10.4541664123535,31.744,7936
The,2.44956374168396,31.832,7958
grass,1.65131068229675,32.12,8030
scoff,8.33917236328125,32.224000000000000,8056
Summers,18.9195957183838,32.872,8218
here,9.11748027801514,32.928,8232
Many,10.9982805252075,33.156,8289
grass,11.1917209625244,33.452,8363
eat,6.98155021667481,33.632,8408
relax,13.579137802124,33.992000000000000,8498
and,2.70139479637146,34.06,8515
make,6.92190790176392,34.336,8584
music,6.92954206466675,34.480000000000000,8620
It,4.47143793106079,34.740000000000000,8685
a,3.3847668170929,34.788,8697
great,4.54498481750488,34.88,8720
life,6.83818674087524,35.168,8792
The,2.20960116386414,35.252000000000000,8813
ant,2.79922437667847,35.28,8820
frowned,7.10161876678467,35.388,8847
Enjoy,13.2342576980591,35.72,8930
it,2.53491234779358,35.764,8941
while,8.36614036560059,35.88,8970
it,1.71218180656433,36.224,9056
lasts,0.303412735462189,36.384,9096
He,3.58914375305176,36.436,9109
muttered,10.5805063247681,36.512,9128
walking,9.60713863372803,36.548,9137
off,5.35729265213013,36.888,9222
Stay,10.9113025665283,36.956,9239
a,6.80719566345215,37.224,9306
bit,4.53825426101685,37.38,9345
the,3.53817915916443,37.876,9469
grass,0.546716094017029,38.012,9503
said,0.56022047996521,38.024,9506
Let,6.99550294876099,38.12,9530
enjoy,7.5204930305481,38.156,9539
the,1.92146515846252,38.376,9594
sun,4.28742504119873,38.656,9664
The,1.79241549968719,38.748000000000000,9687
ant,2.28698897361755,38.856,9714
shook,6.18698215484619,38.896,9724
his,0.153498366475105,39.556,9889
head,0.0174216534942388,39.596,9899
I,3.80370831489563,39.712,9928
have,6.12454700469971,39.792,9948
work,8.28441524505615,39.856,9964
He,2.23259854316711,40.16,10040
carried,11.5486736297607,40.212,10053
the,2.51006317138672,40.308,10077
corn,0.653024196624756,40.74,10185
across,7.44488954544067,40.816,10204
the,0.406643867492676,40.98,10245
field,4.81659078598023,41.016000000000000,10254
leaving,5.88833713531494,41.144,10286
the,1.51911425590515,41.3,10325
grass,2.52270579338074,41.34,10335
alone,2.72078275680542,41.6,10400
The,2.18091583251953,41.732,10433
grass,0.98456746339798,41.772000000000000,10443
smir,9.79512786865234,42.008,10502
S,10.1442708969116,42.48,10620
ant,6.3956241607666,42.524,10631
wasting,12.4391489028931,42.74,10685
such,11.9289722442627,43.092,10773
a,0.809845745563507,43.272000000000000,10818
beautiful,6.435289859771730,43.512,10878
day,1.28342044353485,43.66,10915
I,3.69008493423462,43.744,10936
have,5.07529306411743,43.764,10941
sunshine,15.8464069366455,43.932,10983
food,13.7421674728394,44.324,11081
and,1.63512301445007,44.38,11095
music,4.665283203125,44.452,11113
he,0.594797372817993,44.712,11178
laughed,7.05396795272827,44.892,11223
rubbing,8.05286979675293,44.964,11241
his,0.335803180932999,45.172,11293
legs,3.55924725532532,45.244,11311
together,6.87614297866821,45.468,11367
filling,9.41065216064453,45.588,11397
the,3.00406908988953,45.648,11412
air,1.79799616336823,45.748000000000000,11437
with,0.551306784152985,46.036,11509
his,2.408198595047,46.164,11541
buzzing,11.1717948913574,46.216,11554
tune,11.5127506256104,46.336,11584
The,2.28414344787598,46.384,11596
days,13.8841314315796,46.448,11612
got,7.19966506958008,46.58,11645
colder,6.29555749893189,47.104,11776
The,1.59470784664154,47.152,11788
grass,0.809665858745575,47.276,11819
stayed,9.35769462585449,47.376,11844
in,3.7057831287384,47.704,11926
one,6.88426160812378,47.748000000000000,11937
place,1.68834853172302,47.988,11997
feeling,8.25211524963379,48.148,12037
cold,6.06795930862427,48.204,12051
and,1.66542732715607,48.28,12070
hungry,5.44386672973633,48.48,12120
There,6.7415452003479,48.64,12160
was,0.888905048370361,48.816,12204
not,7.71466493606567,48.86,12215
much,0.899458408355713,49.344,12336
food,3.384681224823,49.408,12352
The,1.62000346183777,49.468,12367
fields,12.9328985214233,49.556,12389
were,1.14310586452484,49.644,12411
empty,4.14756631851196,49.988,12497
Then,8.51266098022461,50.044,12511
he,2.09939360618591,50.204,12551
saw,4.85080099105835,50.268,12567
the,1.5621577501297,50.648,12662
ant,3.9511399269104,50.732,12683
Hey,12.0397777557373,50.788,12697
best,14.4119052886963,50.88,12720
he,1.07891774177551,50.908,12727
whispered,7.78872871398926,51.412,12853
trembling,11.5371427536011,51.504,12876
like,6.86402273178101,51.672,12918
a,0.489157319068909,51.74400000000000,12936
leaf,7.41108465194702,52.056,13014
caught,8.41420078277588,52.24400000000000,13061
in,0.887724816799164,52.33200000000000,13083
a,0.907092154026032,52.38,13095
storm,5.45853710174561,52.492,13123
Do,9.65678119659424,52.620000000000000,13155
you,0.537721395492554,52.664,13166
recall,10.8290281295776,52.69200000000000,13173
who,7.50441217422485,53.112,13278
I,3.34856986999512,53.15600000000000,13289
am,0.596081435680389,53.232000000000000,13308
The,1.71675837039948,53.408,13352
ant,3.22276711463928,53.452,13363
eyes,1.90969252586365,53.5,13375
f,6.40399694442749,53.92,13480
once,7.56150341033936,53.976,13494
then,2.44212079048157,54.136,13534
nodded,8.78084754943848,54.248000000000000,13562
slowly,5.5615291595459,54.392,13598
Chill,15.1639175415039,54.628,13657
bites,16.3317604064941,54.736,13684
deep,10.4062795639038,54.864,13716
tonight,13.3720254898071,55.356,13839
doesn,11.9174699783325,55.52,13880
it,0.569695472717285,55.66,13915
The,1.50285661220551,55.764,13941
grass,0.496385961771011,55.94,13985
gave,7.08459758758545,56.068,14017
a,1.50122654438019,56.356,14089
sharp,7.64059257507324,56.404,14101
nod,4.38979530334473,56.624,14156
We,5.09073305130005,56.684000000000000,14171
have,4.28400039672852,56.716,14179
food,5.57048034667969,56.856,14214
said,7.73715114593506,57.376,14344
the,0.150204375386238,57.456,14364
ant,0.779572129249573,57.544,14386
We,2.95204925537109,57.672,14418
saved,12.8639192581177,57.74400000000000,14436
it,4.97428703308106,57.776,14444
The,1.64775145053864,58.02,14505
grass,0.555675446987152,58.072,14518
looked,4.79927539825439,58.220000000000000,14555
at,1.57252967357636,58.4,14600
him,3.29487180709839,58.456,14614
Could,9.08485507965088,58.688,14672
you,1.7196546792984,58.78,14695
share,8.83037090301514,58.816,14704
just,10.2513074874878,59.104,14776
a,1.5887953042984,59.16800000000000,14792
little,1.08696031570435,59.216,14804
He,2.23900890350342,59.384,14846
looked,4.37371921539307,59.492,14873
not,12.5811624526978,59.516,14879
just,6.81184959411621,59.82000000000000,14955
hungry,5.27424955368042,59.892,14973
but,0.382248133420944,59.996,14999
hopeful,10.8529567718506,60.092,15023
He,2.77600288391113,60.176,15044
stood,7.96346044540405,60.416,15104
still,5.23701906204224,60.492,15123
gaze,11.6279563903809,60.996,15249
locked,6.57283544540405,61.056,15264
as,6.35317659378052,61.16800000000000,15292
if,1.31826114654541,61.416,15354
waiting,3.96431040763855,61.584,15396
for,0.615390956401825,61.74,15435
warmth,9.70845794677734,61.836,15459
in,5.55116319656372,61.892,15473
the,0.835058331489563,62.044,15511
ant,10.9230442047119,62.120000000000000,15530
voice,8.07675361633301,62.304,15576
Minutes,14.3745193481445,62.352,15588
passed,1.21734619140625,62.368,15592
like,8.85454750061035,62.536,15634
hours,3.01304411888123,63.044,15761
You,8.67106437683106,63.20400000000000,15801
once,13.1440534591675,63.356,15839
called,7.5343122482299800,63.428,15857
me,1.04445362091064,63.868,15967
foolish,12.7036828994751,63.932,15983
said,3.23989796638489,64.02800000000000,16007
the,0.154958367347717,64.12,16030
ant,1.06027901172638,64.172,16043
I,2.23538661003113,64.408,16102
didn,5.34830093383789,64.49600000000000,16124
mean,3.9797768592834500,64.536,16134
it,2.4774751663208,64.84400000000000,16211
the,6.08292102813721,64.888,16222
grass,0.200245186686516,65.00800000000000,16252
blur,12.1798210144043,65.084,16271
Just,7.67991876602173,65.148,16287
a,3.35274267196655,65.188,16297
joke,6.22280025482178,65.404,16351
The,2.17321157455444,65.68000000000000,16420
ant,3.05119585990906,65.784,16446
didn,6.82921838760376,65.816,16454
smile,5.41678667068482,66.228,16557
If,8.30611515045166,66.256,16564
you,1.25450170040131,66.396,16599
save,12.2625036239624,66.53200000000000,16633
some,6.29567956924439,67.08,16770
food,1.6795768737793,67.176,16794
now,6.35673952102661,67.252,16813
you,2.13833808898926,67.392,16848
won,4.7803373336792,67.47200000000000,16868
be,2.51889204978943,67.584,16896
hungry,1.72102224826813,67.728,16932
later,5.99053239822388,67.792,16948
when,8.72772407531738,67.88,16970
it,4.04105138778687,67.924,16981
cold,2.70331501960754,68.05200000000000,17013
the,3.17467713356018,68.188,17047
ant,4.7316370010376,68.232,17058
said,0.57882559299469,68.296,17074
The,3.29578256607056,68.44,17110
grass,0.147819310426712,68.45600000000000,17114
spent,11.2473421096802,68.576,17144
the,1.23994147777557,69.00800000000000,17252
whole,5.98307418823242,69.05200000000000,17263
summer,8.53610801696777,69.276,17319
singing,8.71304035186768,69.408,17352
and,3.62491226196289,69.444,17361
playing,3.22728848457336,69.56,17390
but,5.43217134475708,69.692,17423
didn,6.26126480102539,69.848,17462
save,11.4432201385498,69.888,17472
any,3.04270935058594,70.02800000000000,17507
food,0.936323404312134,70.088,17522
Now,6.31314611434937,70.204,17551
when,4.63255167007446,70.292,17573
winter,6.48498296737671,70.368,17592
came,5.51566028594971,70.796,17699
he,1.76980304718018,70.964,17741
had,5.42944049835205,71.05200000000000,17763
nothing,6.69500780105591,71.16800000000000,17792
to,1.68099689483643,71.49600000000000,17874
eat,1.13124561309814,71.56,17890
