Word,Surprisal,Word_Onset,Word_Onset_Samples
snapped,18.0495433807373,36.47,9117.5
an,9.4215497970581,36.87,9217.5
ant,8.79800128936768,36.97,9242.5
ha,12.3995742797852,37.48,9370.0
a,3.8688371181488,37.95,9487.5
corn,11.8977022171021,38.04,9510.0
kernel,11.4408683776855,38.42,9605.0
twice,14.1046295166016,38.83,9707.5
his,3.48419690132141,39.13,9782.5
size,0.64585268497467,39.29,9822.5
Some,8.88621520996094,40.27,10067.5
of,2.95427942276001,40.54,10135.0
us,7.80922365188599,40.66,10165.0
are,6.50486135482788,40.9,10225.0
working,9.58529090881348,41.02,10255.0
The,2.94929885864258,42.47,10617.5
grass,4.79537725448608,42.6,10650.0
didn,7.69792413711548,43.19,10797.5
even,4.7666482925415,43.41,10852.5
blink,6.06823873519898,43.79,10947.5
He,1.69146203994751,44.56,11140.0
grinned,9.07921695709228,44.78,11195.0
wide,10.3049449920654,45.39,11347.5
and,4.7774338722229,45.91,11477.5
wild,7.29862117767334,46.04,11510.0
shrunk,16.8652877807617,46.68,11670.0
in,4.84090232849121,46.79,11697.5
summer,16.4506816864014,47.03,11757.5
What,7.51878213882446,47.22,11805.0
you,5.51195287704468,48.38,12095.0
don,4.76003456115723,48.79,12197.5
like,3.43250823020935,48.92,12230.0
music,9.65874671936035,49.09,12272.5
I,4.82105827331543,49.28,12320.0
don,3.48197031021118,50.78,12695.0
said,9.43059730529785,50.85,12712.5
the,1.20695471763611,50.96,12740.0
ant,3.82570552825928,51.29,12822.5
I,2.89179372787476,51.55,12887.5
busy,8.4493408203125,51.62,12905.0
The,3.33470749855042,52.4,13100.0
grass,0.948326408863068,52.6,13150.0
blinked,8.79438209533691,53.78,13445.0
You,6.52169275283814,53.88,13470.0
working,5.71737766265869,54.44,13610.0
now,5.62155055999756,55.34,13835.0
The,3.64360237121582,55.53,13882.5
ant,2.20612120628357,55.88,13970.0
nodded,5.12071180343628,56.52,14130.0
It,4.61954021453857,56.64,14160.0
getting,6.58345746994019,56.97,14242.5
food,12.5772094726563,57.76,14440.0
he,1.03063011169434,57.9,14475.0
said,1.07035028934479,58.02,14505.0
The,2.99968528747559,58.28,14570.0
grass,0.592563807964325,58.61,14652.5
watched,8.14773273468018,58.74,14685.0
as,3.02438640594482,60.02,15005.0
the,0.869094133377075,60.13,15032.5
ant,1.71877479553223,60.79,15197.5
dragged,8.86544036865234,61.2,15300.0
a,2.58743333816528,61.34,15335.0
massive,10.3669900894165,61.46,15365.0
ear,14.4113607406616,61.86,15465.0
of,5.37595891952515,62.23,15557.5
corn,1.05094146728516,62.32,15580.0
across,5.24850082397461,62.75,15687.5
the,0.702133119106293,62.98,15745.0
dirt,7.38098478317261,63.08,15770.0
That,6.36431646347046,63.46,15865.0
looks,9.6952714920044,63.84,15960.0
exhausting,13.551589012146,63.95,15987.5
he,0.623490512371063,65.01,16252.5
said,1.60444521903992,65.23,16307.5
Yeah,10.1905088424683,65.43,16357.5
it,2.85705351829529,66.04,16510.0
hard,4.90111780166626,66.17,16542.5
the,5.1794548034668,67.24,16810.0
ant,2.11911725997925,67.61,16902.5
p,10.9009685516357,67.69,16922.5
Why,7.27540397644043,68.07,17017.5
are,3.6584575176239,68.16,17040.0
you,0.239768207073212,68.51,17127.5
doing,2.84115982055664,69.65,17412.5
it,2.74101614952087,69.95,17487.5
said,5.21785545349121,69.97,17492.5
the,0.0799028649926185,70.13,17532.5
grass,1.51496767997742,70.46,17615.0
It,4.45268249511719,70.58,17645.0
for,8.57955169677734,70.77,17692.5
winter,11.8966836929321,70.86,17715.0
the,4.41457939147949,71.96,17990.0
ant,0.871733844280243,72.16,18040.0
said,1.23304831981659,72.3,18075.0
We,4.89379167556763,72.86,18215.0
need,3.83681654930115,72.93,18232.5
food,4.29245758056641,73.24,18310.0
later,7.95814847946167,74.14,18535.0
so,8.03137683868408,74.3,18575.0
we,1.14871668815613,74.59,18647.5
get,5.5949592590332,74.87,18717.5
it,4.7584753036499,75.25,18812.5
now,5.68733787536621,75.42,18855.0
The,1.65460813045502,75.55,18887.5
grass,0.700549364089966,75.69,18922.5
smiled,5.36987781524658,75.81,18952.5
but,5.96346139907837,77.01,19252.5
winter,19.6199035644531,77.24,19310.0
is,2.32698965072632,77.83,19457.5
far,7.02812051773071,78.76,19690.0
away,0.713224768638611,78.93,19732.5
Why,6.45734167098999,79.23,19807.5
worry,10.4541664123535,79.36,19840.0
The,2.44956374168396,79.58,19895.0
grass,1.65131068229675,80.3,20075.0
scoff,8.33917236328125,80.56,20140.0
Summers,18.9195957183838,82.18,20545.0
here,9.11748027801514,82.32,20580.0
Many,10.9982805252075,82.89,20722.5
grass,11.1917209625244,83.63,20907.5
eat,6.98155021667481,84.08,21020.0
relax,13.579137802124,84.98,21245.0
and,2.70139479637146,85.15,21287.5
make,6.92190790176392,85.84,21460.0
music,6.92954206466675,86.2,21550.0
It,4.47143793106079,86.85,21712.5
a,3.3847668170929,86.97,21742.5
great,4.54498481750488,87.2,21800.0
life,6.83818674087524,87.92,21980.0
The,2.20960116386414,88.13,22032.5
ant,2.79922437667847,88.2,22050.0
frowned,7.10161876678467,88.47,22117.5
Enjoy,13.2342576980591,89.3,22325.0
it,2.53491234779358,89.41,22352.5
while,8.36614036560059,89.7,22425.0
it,1.71218180656433,90.56,22640.0
lasts,0.303412735462189,90.96,22740.0
He,3.58914375305176,91.09,22772.5
muttered,10.5805063247681,91.28,22820.0
walking,9.60713863372803,91.37,22842.5
off,5.35729265213013,92.22,23055.0
Stay,10.9113025665283,92.39,23097.5
a,6.80719566345215,93.06,23265.0
bit,4.53825426101685,93.45,23362.5
the,3.53817915916443,94.69,23672.5
grass,0.546716094017029,95.03,23757.5
said,0.56022047996521,95.06,23765.0
Let,6.99550294876099,95.3,23825.0
enjoy,7.5204930305481,95.39,23847.5
the,1.92146515846252,95.94,23985.0
sun,4.28742504119873,96.64,24160.0
The,1.79241549968719,96.87,24217.5
ant,2.28698897361755,97.14,24285.0
shook,6.18698215484619,97.24,24310.0
his,0.153498366475105,98.89,24722.5
head,0.0174216534942388,98.99,24747.5
I,3.80370831489563,99.28,24820.0
have,6.12454700469971,99.48,24870.0
work,8.28441524505615,99.64,24910.0
He,2.23259854316711,100.4,25100.0
carried,11.5486736297607,100.53,25132.5
the,2.51006317138672,100.77,25192.5
corn,0.653024196624756,101.85,25462.5
across,7.44488954544067,102.04,25510.0
the,0.406643867492676,102.45,25612.5
field,4.81659078598023,102.54,25635.0
leaving,5.88833713531494,102.86,25715.0
the,1.51911425590515,103.25,25812.5
grass,2.52270579338074,103.35,25837.5
alone,2.72078275680542,104.0,26000.0
The,2.18091583251953,104.33,26082.5
grass,0.98456746339798,104.43,26107.5
smir,9.79512786865234,105.02,26255.0
S,10.1442708969116,106.2,26550.0
ant,6.3956241607666,106.31,26577.5
wasting,12.4391489028931,106.85,26712.5
such,11.9289722442627,107.73,26932.5
a,0.809845745563507,108.18,27045.0
beautiful,6.435289859771730,108.78,27195.0
day,1.28342044353485,109.15,27287.5
I,3.69008493423462,109.36,27340.0
have,5.07529306411743,109.41,27352.5
sunshine,15.8464069366455,109.83,27457.5
food,13.7421674728394,110.81,27702.5
and,1.63512301445007,110.95,27737.5
music,4.665283203125,111.13,27782.5
he,0.594797372817993,111.78,27945.0
laughed,7.05396795272827,112.23,28057.5
rubbing,8.05286979675293,112.41,28102.5
his,0.335803180932999,112.93,28232.5
legs,3.55924725532532,113.11,28277.5
together,6.87614297866821,113.67,28417.5
filling,9.41065216064453,113.97,28492.5
the,3.00406908988953,114.12,28530.0
air,1.79799616336823,114.37,28592.5
with,0.551306784152985,115.09,28772.5
his,2.408198595047,115.41,28852.5
buzzing,11.1717948913574,115.54,28885.0
tune,11.5127506256104,115.84,28960.0
The,2.28414344787598,115.96,28990.0
days,13.8841314315796,116.12,29030.0
got,7.19966506958008,116.45,29112.5
colder,6.29555749893189,117.76,29440.0
The,1.59470784664154,117.88,29470.0
grass,0.809665858745575,118.19,29547.5
stayed,9.35769462585449,118.44,29610.0
in,3.7057831287384,119.26,29815.0
one,6.88426160812378,119.37,29842.5
place,1.68834853172302,119.97,29992.5
feeling,8.25211524963379,120.37,30092.5
cold,6.06795930862427,120.51,30127.5
and,1.66542732715607,120.7,30175.0
hungry,5.44386672973633,121.2,30300.0
There,6.7415452003479,121.6,30400.0
was,0.888905048370361,122.04,30510.0
not,7.71466493606567,122.15,30537.5
much,0.899458408355713,123.36,30840.0
food,3.384681224823,123.52,30880.0
The,1.62000346183777,123.67,30917.5
fields,12.9328985214233,123.89,30972.5
were,1.14310586452484,124.11,31027.5
empty,4.14756631851196,124.97,31242.5
Then,8.51266098022461,125.11,31277.5
he,2.09939360618591,125.51,31377.5
saw,4.85080099105835,125.67,31417.5
the,1.5621577501297,126.62,31655.0
ant,3.9511399269104,126.83,31707.5
Hey,12.0397777557373,126.97,31742.5
best,14.4119052886963,127.2,31800.0
he,1.07891774177551,127.27,31817.5
whispered,7.78872871398926,128.53,32132.5
trembling,11.5371427536011,128.76,32190.0
like,6.86402273178101,129.18,32295.0
a,0.489157319068909,129.36,32340.0
leaf,7.41108465194702,130.14,32535.0
caught,8.41420078277588,130.61,32652.5
in,0.887724816799164,130.83,32707.5
a,0.907092154026032,130.95,32737.5
storm,5.45853710174561,131.23,32807.5
Do,9.65678119659424,131.55,32887.5
you,0.537721395492554,131.66,32915.0
recall,10.8290281295776,131.73,32932.5
who,7.50441217422485,132.78,33195.0
I,3.34856986999512,132.89,33222.5
am,0.596081435680389,133.08,33270.0
The,1.71675837039948,133.52,33380.0
ant,3.22276711463928,133.63,33407.5
eyes,1.90969252586365,133.75,33437.5
f,6.40399694442749,134.8,33700.0
once,7.56150341033936,134.94,33735.0
then,2.44212079048157,135.34,33835.0
nodded,8.78084754943848,135.62,33905.0
slowly,5.5615291595459,135.98,33995.0
Chill,15.1639175415039,136.57,34142.5
bites,16.3317604064941,136.84,34210.0
deep,10.4062795639038,137.16,34290.0
tonight,13.3720254898071,138.39,34597.5
doesn,11.9174699783325,138.8,34700.0
it,0.569695472717285,139.15,34787.5
The,1.50285661220551,139.41,34852.5
grass,0.496385961771011,139.85,34962.5
gave,7.08459758758545,140.17,35042.5
a,1.50122654438019,140.89,35222.5
sharp,7.64059257507324,141.01,35252.5
nod,4.38979530334473,141.56,35390.0
We,5.09073305130005,141.71,35427.5
have,4.28400039672852,141.79,35447.5
food,5.57048034667969,142.14,35535.0
said,7.73715114593506,143.44,35860.0
the,0.150204375386238,143.64,35910.0
ant,0.779572129249573,143.86,35965.0
We,2.95204925537109,144.18,36045.0
saved,12.8639192581177,144.36,36090.0
it,4.97428703308106,144.44,36110.0
The,1.64775145053864,145.05,36262.5
grass,0.555675446987152,145.18,36295.0
looked,4.79927539825439,145.55,36387.5
at,1.57252967357636,146.0,36500.0
him,3.29487180709839,146.14,36535.0
Could,9.08485507965088,146.72,36680.0
you,1.7196546792984,146.95,36737.5
share,8.83037090301514,147.04,36760.0
just,10.2513074874878,147.76,36940.0
a,1.5887953042984,147.92,36980.0
little,1.08696031570435,148.04,37010.0
He,2.23900890350342,148.46,37115.0
looked,4.37371921539307,148.73,37182.5
not,12.5811624526978,148.79,37197.5
just,6.81184959411621,149.55,37387.5
hungry,5.27424955368042,149.73,37432.5
but,0.382248133420944,149.99,37497.5
hopeful,10.8529567718506,150.23,37557.5
He,2.77600288391113,150.44,37610.0
stood,7.96346044540405,151.04,37760.0
still,5.23701906204224,151.23,37807.5
gaze,11.6279563903809,152.49,38122.5
locked,6.57283544540405,152.64,38160.0
as,6.35317659378052,152.92,38230.0
if,1.31826114654541,153.54,38385.0
waiting,3.96431040763855,153.96,38490.0
for,0.615390956401825,154.35,38587.5
warmth,9.70845794677734,154.59,38647.5
in,5.55116319656372,154.73,38682.5
the,0.835058331489563,155.11,38777.5
ant,10.9230442047119,155.3,38825.0
voice,8.07675361633301,155.76,38940.0
Minutes,14.3745193481445,155.88,38970.0
passed,1.21734619140625,155.92,38980.0
like,8.85454750061035,156.34,39085.0
hours,3.01304411888123,157.61,39402.5
You,8.67106437683106,158.01,39502.5
once,13.1440534591675,158.39,39597.5
called,7.5343122482299800,158.57,39642.5
me,1.04445362091064,159.67,39917.5
foolish,12.7036828994751,159.83,39957.5
said,3.23989796638489,160.07,40017.5
the,0.154958367347717,160.3,40075.0
ant,1.06027901172638,160.43,40107.5
I,2.23538661003113,161.02,40255.0
didn,5.34830093383789,161.24,40310.0
mean,3.9797768592834500,161.34,40335.0
it,2.4774751663208,162.11,40527.5
the,6.08292102813721,162.22,40555.0
grass,0.200245186686516,162.52,40630.0
blur,12.1798210144043,162.71,40677.5
Just,7.67991876602173,162.87,40717.5
a,3.35274267196655,162.97,40742.5
joke,6.22280025482178,163.51,40877.5
The,2.17321157455444,164.2,41050.0
ant,3.05119585990906,164.46,41115.0
didn,6.82921838760376,164.54,41135.0
smile,5.41678667068482,165.57,41392.5
If,8.30611515045166,165.64,41410.0
you,1.25450170040131,165.99,41497.5
save,12.2625036239624,166.33,41582.5
some,6.29567956924439,167.7,41925.0
food,1.6795768737793,167.94,41985.0
now,6.35673952102661,168.13,42032.5
you,2.13833808898926,168.48,42120.0
won,4.7803373336792,168.68,42170.0
be,2.51889204978943,168.96,42240.0
hungry,1.72102224826813,169.32,42330.0
later,5.99053239822388,169.48,42370.0
when,8.72772407531738,169.7,42425.0
it,4.04105138778687,169.81,42452.5
cold,2.70331501960754,170.13,42532.5
the,3.17467713356018,170.47,42617.5
ant,4.7316370010376,170.58,42645.0
said,0.57882559299469,170.74,42685.0
The,3.29578256607056,171.1,42775.0
grass,0.147819310426712,171.14,42785.0
spent,11.2473421096802,171.44,42860.0
the,1.23994147777557,172.52,43130.0
whole,5.98307418823242,172.63,43157.5
summer,8.53610801696777,173.19,43297.5
singing,8.71304035186768,173.52,43380.0
and,3.62491226196289,173.61,43402.5
playing,3.22728848457336,173.9,43475.0
but,5.43217134475708,174.23,43557.5
didn,6.26126480102539,174.62,43655.0
save,11.4432201385498,174.72,43680.0
any,3.04270935058594,175.07,43767.5
food,0.936323404312134,175.22,43805.0
Now,6.31314611434937,175.51,43877.5
when,4.63255167007446,175.73,43932.5
winter,6.48498296737671,175.92,43980.0
came,5.51566028594971,176.99,44247.5
he,1.76980304718018,177.41,44352.5
had,5.42944049835205,177.63,44407.5
nothing,6.69500780105591,177.92,44480.0
to,1.68099689483643,178.74,44685.0
eat,1.13124561309814,178.9,44725.0
