Word,Surprisal,Word_Onset,Word_Onset_Samples
landscape,2.78008341789246,23.34,5835.0
The,2.34635090827942,23.47,5867.5
two,7.51400852203369,23.86,5965.0
men,3.97451186180115,25.33,6332.5
sat,7.12784576416016,25.46,6365.0
on,2.69268202781677,25.7,6425.0
their,2.49183702468872,25.91,6477.5
boat,12.9803619384766,26.18,6545.0
and,3.27318143844605,26.28,6570.0
looked,3.65822601318359,26.42,6605.0
up,2.74701046943665,26.66,6665.0
The,2.64106678962708,26.77,6692.5
wind,4.64671850204468,27.02,6755.0
and,6.99261617660523,28.07,7017.5
sun,5.99595880508423,28.23,7057.5
are,8.79101371765137,28.48,7120.0
here,9.16794681549072,28.65,7162.5
one,10.1291675567627,28.89,7222.5
of,2.79167413711548,29.0,7250.0
them,1.23310649394989,29.31,7327.5
said,6.37890195846558,29.47,7367.5
Let,11.1533117294312,29.59,7397.5
hope,7.19232749938965,29.75,7437.5
the,3.24824357032776,30.48,7620.0
weather,6.90961360931397,30.7,7675.0
stays,5.48367214202881,30.92,7730.0
nice,6.31253242492676,31.04,7760.0
today,7.63786220550537,31.34,7835.0
Suddenly,9.8541431427002,31.68,7920.0
the,1.41894769668579,31.95,7987.5
wind,3.62670302391052,33.33,8332.5
how,10.3764619827271,33.88,8470.0
led,0.041086595505476,34.0,8500.0
ripping,9.8180513381958,34.23,8557.5
through,2.75515675544739,35.29,8822.5
the,0.206589013338089,35.59,8897.5
st,16.5883617401123,35.8,8950.0
like,11.6583652496338,35.89,8972.5
a,0.993841469287872,36.43,9107.5
j,8.58000373840332,36.56,9140.0
blade,4.89058065414429,36.64,9160.0
Move,14.9056806564331,37.02,9255.0
sun,20.0776557922363,38.15,9537.5
it,6.63485240936279,38.48,9620.0
screamed,10.4896020889282,38.81,9702.5
I,5.15221405029297,38.99,9747.5
will,4.92032814025879,40.03,10007.5
scatter,12.9733848571777,40.2,10050.0
your,4.11450719833374,40.31,10077.5
peace,13.2642993927002,40.77,10192.5
and,2.91411447525024,40.96,10240.0
tear,10.5073652267456,41.32,10330.0
the,3.72539567947388,41.46,10365.0
world,2.23812413215637,41.74,10435.0
a,8.87605285644531,41.85,10462.5
su,16.263786315918,42.17,10542.5
The,2.9724235534668,42.25,10562.5
wind,2.98218417167664,43.73,10932.5
fury,5.49043035507202,43.86,10965.0
broke,5.83974933624268,44.14,11035.0
the,1.71204769611359,44.46,11115.0
calm,8.81554412841797,44.78,11195.0
with,8.04624748229981,44.88,11220.0
an,4.42797327041626,45.3,11325.0
intensity,8.99028587341309,45.5,11375.0
that,1.33125197887421,45.6,11400.0
seemed,5.67839288711548,46.21,11552.5
to,0.89921635389328,46.39,11597.5
shake,6.61405420303345,46.67,11667.5
the,0.814878642559052,46.86,11715.0
very,8.32322120666504,47.17,11792.5
air,4.94653177261353,47.29,11822.5
The,1.83324325084686,47.61,11902.5
wind,3.71118474006653,48.95,12237.5
blew,4.8341121673584,49.08,12270.0
strongly,10.6072082519531,49.32,12330.0
over,6.90556144714356,49.52,12380.0
the,0.373638361692429,50.04,12510.0
sea,7.11963844299316,50.27,12567.5
The,1.5839775800705,50.39,12597.5
waves,5.79216909408569,51.46,12865.0
moved,6.66328620910645,51.61,12902.5
higher,10.1346063613892,51.93,12982.5
and,0.97942990064621,52.17,13042.5
the,7.74026298522949,52.61,13152.5
boats,8.96991920471191,52.71,13177.5
shifted,7.19101333618164,52.78,13195.0
in,4.05189514160156,53.15,13287.5
the,2.50186681747437,53.54,13385.0
water,3.82776761054993,53.65,13412.5
The,1.50710010528564,53.74,13435.0
sailors,9.11260890960693,55.04,13760.0
held,8.53752136230469,55.17,13792.5
on,3.64055824279785,55.79,13947.5
tightly,3.7841334342956500,56.09,14022.5
as,3.36243748664856,56.22,14055.0
their,4.5772852897644,56.66,14165.0
ships,4.58937883377075,56.84,14210.0
moved,4.82034397125244,56.97,14242.5
with,6.95340728759766,57.32,14330.0
the,2.35972571372986,57.71,14427.5
wind,1.99070000648499,57.92,14480.0
The,1.67754340171814,57.98,14495.0
sun,4.5153341293335,59.08,14770.0
stayed,8.74456691741943,59.22,14805.0
in,3.78510522842407,59.49,14872.5
the,0.550994038581848,59.78,14945.0
sky,1.48334515094757,59.88,14970.0
Un,14.1092100143433,59.97,14992.5
it,4.935709953308110,61.9,15475.0
cast,8.2775182723999,62.51,15627.5
a,1.30263257026672,62.63,15657.5
steady,10.3215637207031,62.94,15735.0
gaze,5.78779554367065,63.01,15752.5
over,1.90224778652191,63.35,15837.5
the,0.162169560790062,63.71,15927.5
chaos,9.99942588806152,63.93,15982.5
below,8.24021530151367,64.03,16007.5
Sm,12.2665519714355,64.47,16117.5
the,1.27981913089752,65.58,16395.0
sun,3.93661546707153,66.15,16537.5
pronounced,17.0674724578857,66.25,16562.5
let,11.7402877807617,66.5,16625.0
see,4.49508094787598,67.62,16905.0
who,5.43432903289795,67.97,16992.5
truly,11.6030473709106,68.1,17025.0
stronger,10.4609699249268,68.31,17077.5
Whoever,10.1484975814819,68.65,17162.5
gets,6.96893453598023,69.53,17382.5
that,8.2714433670044,69.89,17472.5
man,9.54843235015869,70.12,17530.0
there,10.2336702346802,70.29,17572.5
to,7.86092233657837,70.57,17642.5
remove,11.8802680969238,70.79,17697.5
his,3.78327989578247,70.94,17735.0
coat,9.28576183319092,71.25,17812.5
wins,11.3256740570068,71.43,17857.5
The,2.17747259140015,71.76,17940.0
wind,3.62384057044983,72.92,18230.0
scoff,13.3266162872314,73.06,18265.0
Accept,14.1950807571411,73.33,18332.5
I,5.36930656433106,74.34,18585.0
blow,8.14322662353516,75.32,18830.0
him,4.24738597869873,75.51,18877.5
into,6.37405967712402,75.73,18932.5
submission,7.52809762954712,75.9,18975.0
A,5.45952844619751,76.13,19032.5
strong,7.12946367263794,77.59,19397.5
wind,2.92225694656372,77.73,19432.5
began,8.14089488983154,78.05,19512.5
to,0.462055385112762,78.3,19575.0
blow,2.86361932754517,78.63,19657.5
The,1.65012943744659,78.72,19680.0
trees,9.01778602600098,80.13,20032.5
bent,9.37585639953613,80.27,20067.5
and,2.02943348884583,80.66,20165.0
birds,15.3741092681885,80.99,20247.5
flew,3.2989182472229,81.15,20287.5
away,3.96493577957153,81.42,20355.0
The,1.32971179485321,81.65,20412.5
man,6.62730026245117,82.81,20702.5
pulled,8.182297706604,82.93,20732.5
his,1.87831687927246,83.26,20815.0
coat,1.76021862030029,83.57,20892.5
closer,8.43349456787109,83.71,20927.5
and,2.94020056724548,83.97,20992.5
leaned,7.60589361190796,84.44,21110.0
forward,3.71140456199646,84.56,21140.0
as,5.21737575531006,84.81,21202.5
he,2.18175649642944,85.2,21300.0
walked,6.83878421783447,85.39,21347.5
into,5.61192846298218,85.51,21377.5
the,0.325042724609375,85.81,21452.5
wind,5.49287796020508,86.1,21525.0
But,8.91012382507324,86.21,21552.5
despite,9.22155094146728,87.2,21800.0
the,1.02111494541168,87.37,21842.5
wind,2.28339385986328,87.79,21947.5
strength,4.91493272781372,87.91,21977.5
the,1.55475354194641,88.25,22062.5
man,1.47591316699982,89.04,22260.0
did,3.93391346931458,89.17,22292.5
not,0.0813108086585998,89.4,22350.0
let,6.189612865448,89.53,22382.5
go,0.776736497879028,89.76,22440.0
of,2.04328846931458,89.93,22482.5
his,1.10277843475342,90.12,22530.0
coat,1.39828956127167,90.2,22550.0
He,1.64610111713409,90.37,22592.5
y,11.1868829727173,91.04,22760.0
the,2.68578290939331,91.31,22827.5
coat,1.55267429351807,91.65,22912.5
tighter,6.00268745422363,91.77,22942.5
burying,10.0012331008911,92.18,23045.0
himself,4.0500659942627,92.81,23202.5
in,0.982298731803894,93.2,23300.0
its,4.80241250991821,93.7,23425.0
fragile,13.1839504241943,93.82,23455.0
shelter,10.8416290283203,93.99,23497.5
of,7.74592924118042,94.6,23650.0
fabric,8.45840930938721,95.18,23795.0
and,3.7796027660369900,95.3,23825.0
hope,11.2337322235107,95.74,23935.0
His,5.49251317977905,95.86,23965.0
face,4.41920900344849,96.9,24225.0
raw,10.3200721740723,97.13,24282.5
and,0.886048853397369,97.56,24390.0
wind,12.3733549118042,97.83,24457.5
burned,15.3208608627319,98.01,24502.5
held,9.36307621002197,98.22,24555.0
a,4.51420545578003,98.77,24692.5
quiet,10.7612018585205,99.0,24750.0
defiance,11.3423900604248,99.05,24762.5
that,2.95163464546204,99.42,24855.0
seemed,4.68819379806519,99.95,24987.5
to,0.673743724822998,100.09,25022.5
mock,8.95187568664551,100.39,25097.5
the,1.42061817646027,100.6,25150.0
storms,11.2577419281006,100.93,25232.5
and,2.5831892490387,101.05,25262.5
less,15.0922355651855,101.56,25390.0
rage,13.4061050415039,101.72,25430.0
The,2.17448806762695,101.98,25495.0
sun,3.831050157547,103.21,25802.5
stayed,8.41334342956543,103.35,25837.5
in,1.80417335033417,103.63,25907.5
the,0.121769048273563,103.91,25977.5
sky,0.150713548064232,104.02,26005.0
shining,7.19170331954956,104.11,26027.5
quietly,10.5556659698486,104.72,26180.0
It,4.0933780670166,105.1,26275.0
warmth,8.16968631744385,106.23,26557.5
was,3.6929943561554,106.46,26615.0
soft,8.5452995300293,106.81,26702.5
and,1.12667727470398,106.95,26737.5
steady,7.73529052734375,107.32,26830.0
It,3.01564002037048,107.46,26865.0
didn,5.15101289749146,108.41,27102.5
say,8.483642578125,108.55,27137.5
anything,1.77040553092957,108.87,27217.5
The,2.24234175682068,109.07,27267.5
wind,2.21153450012207,110.16,27540.0
moved,5.27633905410767,110.32,27580.0
quickly,6.94291353225708,110.66,27665.0
but,5.0774941444397,110.93,27732.5
the,2.12288093566895,111.69,27922.5
sun,4.16435813903809,111.85,27962.5
stayed,4.07779550552368,111.95,27987.5
the,7.59848117828369,112.26,28065.0
same,0.589247405529022,112.56,28140.0
In,6.30494976043701,112.66,28165.0
new,15.1223611831665,113.82,28455.0
things,9.93877029418945,113.95,28487.5
would,10.2797966003418,114.06,28515.0
change,5.95483255386353,114.16,28540.0
in,6.9032301902771,114.44,28610.0
time,4.63380575180054,114.57,28642.5
Dr,14.5706462860107,114.9,28725.0
from,4.02514505386353,114.99,28747.5
its,3.42653894424438,115.98,28995.0
relentless,10.6025037765503,116.34,29085.0
onslaught,5.29302930831909,116.55,29137.5
the,0.513532519340515,116.78,29195.0
wind,3.02020597457886,117.32,29330.0
fal,12.7520084381104,117.92,29480.0
in,4.6337103843689,118.07,29517.5
bitter,15.2489051818848,118.37,29592.5
disbelief,10.1728782653809,118.87,29717.5
realizing,12.0710821151733,119.07,29767.5
that,1.14801776409149,119.35,29837.5
no,5.11471080780029,120.53,30132.5
matter,1.76621782779694,121.12,30280.0
how,0.758723795413971,121.28,30320.0
violently,11.0394811630249,121.49,30372.5
it,0.868854641914368,121.8,30450.0
screamed,9.42802238464356,122.0,30500.0
the,2.97969889640808,122.57,30642.5
man,3.11258769035339,122.69,30672.5
stood,7.913004875183110,123.29,30822.5
un,6.27936029434204,123.4,30850.0
a,11.6301670074463,123.73,30932.5
stone,8.27245712280273,124.1,31025.0
beneath,7.46836709976196,125.09,31272.5
a,6.47756767272949,125.74,31435.0
storm,7.41404533386231,125.82,31455.0
The,2.01117014884949,126.22,31555.0
wind,2.3841233253479,126.54,31635.0
grew,6.94276762008667,126.66,31665.0
quiet,10.0717430114746,128.19,32047.5
and,2.35135245323181,128.32,32080.0
the,4.68511343002319,128.59,32147.5
sun,3.8720805644989,128.78,32195.0
smiled,8.69894409179688,129.26,32315.0
watching,8.27755546569824,129.38,32345.0
the,1.77612745761871,129.46,32365.0
man,2.84116315841675,129.73,32432.5
slowly,5.2229266166687,130.69,32672.5
begin,8.50175952911377,131.08,32770.0
to,0.412872552871704,131.15,32787.5
take,6.75007772445679,131.39,32847.5
off,4.70660161972046,131.83,32957.5
his,0.462222039699554,132.1,33025.0
coat,0.322507500648499,132.21,33052.5
as,6.6875810623169,132.49,33122.5
he,1.69175839424133,132.64,33160.0
warmed,13.0504150390625,132.79,33197.5
up,2.88699436187744,133.08,33270.0
It,4.35248994827271,133.24,33310.0
had,5.78136730194092,133.35,33337.5
won,8.86775779724121,133.7,33425.0
The,1.76834881305695,134.38,33595.0
world,7.8761157989502,134.56,33640.0
was,2.12538909912109,134.75,33687.5
still,5.20993518829346,135.56,33890.0
again,11.1796398162842,135.7,33925.0
calm,5.05362606048584,136.02,34005.0
and,0.863085031509399,136.16,34040.0
bright,7.11049175262451,136.42,34105.0
under,7.90428686141968,137.12,34280.0
the,0.491428643465042,137.65,34412.5
sun,3.42804265022278,137.83,34457.5
gentle,5.48471212387085,138.13,34532.5
light,4.19956779479981,138.33,34582.5
