Word,Surprisal,Word_Onset_Samples,Surprisal_Boundary
hung,13.2192678451538,6357.5,
sideways,12.004903793335,6422.5,
above,8.10509967803955,6545.0,
shimmer,13.9052896499634,6735.0,
like,3.42167258262634,6855.0,
am,11.7896747589111,6905.0,
against,9.33123016357422,7090.0,
the,0.610838532447815,7192.5,
lush,10.0011053085327,7215.0,
green,1.7074875831604,7297.5,
of,3.22966527938843,7382.5,
the,0.336448132991791,7412.5,
leaves,6.41174411773682,7440.0,
They,4.45927953720093,7717.5,
seemed,5.44240093231201,7755.0,
almost,7.16075611114502,7837.5,
surreal,10.6377201080322,7925.0,
each,10.8530626296997,8127.5,
grape,6.57607555389404,8192.5,
catching,11.2150659561157,8260.0,
the,2.01171064376831,8352.5,
sunlight,4.73523044586182,8377.5,
like,3.88028001785278,8477.5,
a,0.735075950622559,8520.0,
polished,11.6651878356934,8537.5,
gem,5.34413814544678,8692.5,
The,2.92838788032532,8965.0,
fox,1.75494706630707,8995.0,
calculated,15.4006252288818,9077.5,
his,3.10278224945068,9235.0,
approach,6.22706508636475,9282.5,
analyzing,12.3969030380249,9507.5,
the,1.18679106235504,9655.0,
angle,8.20758533477783,9687.5,
of,1.19578790664673,9777.5,
the,0.903268337249756,9800.0,
vine,1.84848737716675,9822.5,
and,3.00929808616638,9922.5,
how,5.74137115478516,9952.5,
agile,15.0231628417969,10060.0,
and,5.53711366653442,10202.5,
flexible,6.43001842498779,10230.0,
his,5.76278686523438,10340.0,
muscles,9.00228023529053,10387.5,
felt,7.73825883865356,10487.5,
With,6.81415224075317,10725.0,
the,4.16818380355835,10767.5,
leap,9.60708236694336,10787.5,
that,5.81586170196533,10845.0,
felt,10.0142021179199,10915.0,
almost,7.54019689559937,10990.0,
chore,12.5844097137451,11092.5,
he,0.626460909843445,11292.5,
snapped,9.8363847732544,11350.0,
his,1.70551431179047,11440.0,
jaws,7.75338935852051,11487.5,
at,8.62121963500977,11575.0,
the,0.334112584590912,11605.0,
grapes,2.9116108417511,11627.5,
his,6.07722902297974,11742.5,
movements,10.6455078125,11812.5,
precise,10.5686664581299,11925.0,
but,5.39113426208496,12052.5,
futile,10.1634168624878,12095.0,
The,2.76198554039001,12395.0,
elusive,14.8866662979126,12427.5,
fruit,3.5772647857666,12585.0,
t,9.13994884490967,12730.0,
him,0.750735402107239,12805.0,
as,5.92659378051758,12895.0,
though,3.02197313308716,12950.0,
held,13.316614151001,12995.0,
by,4.41926050186157,13070.0,
some,2.7786021232605,13105.0,
invisible,4.87639379501343,13162.5,
force,0.930201411247253,13300.0,
The,2.7990984916687,13572.5,Low
fox,0.753801167011261,13607.5,
tried,6.54979753494263,13697.5,
again,4.06871366500855,13765.0,
This,3.46772503852844,14055.0,
time,0.0119690475985407,14112.5,
he,2.23767137527466,14182.5,
jumped,7.50229454040527,14210.0,
higher,5.73086071014404,14267.5,
stretching,12.4145221710205,14387.5,
his,1.32799410820007,14497.5,
paws,9.0223798751831,14540.0,
toward,7.37104368209839,14632.5,
the,0.18496461212635,14702.5,
vine,1.98400628566742,14720.0,
But,4.70627641677856,14972.5,
still,7.85461616516113,15015.0,
he,2.81330275535584,15105.0,
could,3.78431820869446,15150.0,
not,0.312980830669403,15202.5,
reach,4.40114736557007,15247.5,
the,1.22664296627045,15310.0,
grapes,2.56368970870972,15342.5,
He,2.0352680683136,15582.5,
tried,5.24736928939819,15617.5,
one,8.75463676452637,15682.5,
more,0.413405448198319,15725.0,
time,0.342566281557083,15767.5,
with,7.29230642318726,15857.5,
all,6.60162353515625,15895.0,
his,0.429484754800797,15945.0,
strength,2.13854289054871,15987.5,
He,2.28472518920898,16182.5,
le,8.07446575164795,16290.0,
into,5.33504629135132,16310.0,
the,0.272818267345428,16370.0,
air,0.609172761440277,16405.0,
and,2.27239632606506,16482.5,
landed,2.42332816123962,16512.5,
back,7.13397789001465,16595.0,
on,0.981167316436768,16662.5,
the,0.80628913640976,16687.5,
ground,2.11650919914246,16707.5,
The,2.43517708778381,16962.5,
grapes,4.01065063476563,16995.0,
were,2.20838165283203,17085.0,
still,3.30287528038025,17120.0,
out,7.83863210678101,17195.0,
of,0.951176345348358,17237.5,
reach,1.40414369106293,17270.0,
T,10.3991689682007,17537.5,
and,1.67714333534241,17650.0,
out,8.39662933349609,17680.0,
of,0.0564126409590244,17722.5,
breath,0.204148262739182,17747.5,
the,0.915040373802185,17840.0,
fox,0.171265989542007,17875.0,
sat,6.43506288528442,17987.5,
down,2.19722580909729,18025.0,
to,5.22670793533325,18090.0,
think,7.6110692024231,18112.5,
As,5.72493314743042,18342.5,High
he,0.539461255073547,18402.5,
sat,3.83484816551209,18432.5,
his,3.39782118797302,18515.0,
thoughts,5.47553443908691,18587.5,
turned,4.62509918212891,18682.5,
bitter,12.9347810745239,18760.0,
Were,11.3691320419312,19020.0,
these,2.80716466903687,19057.5,
grapes,1.08645701408386,19115.0,
enchanted,15.9483661651611,19192.5,
he,5.17719125747681,19325.0,
wondered,0.526639521121979,19355.0,
placed,15.5686340332031,19532.5,
here,5.6769552230835,19617.5,
by,2.43175554275513,19662.5,
some,3.24077677726746,19697.5,
demon,9.15861415863037,19760.0,
to,4.44559240341187,19852.5,
mock,10.3062076568604,19880.0,
him,3.23585557937622,19957.5,
He,3.7300734519958500,20182.5,
glared,11.216383934021,20235.0,
at,0.402629554271698,20307.5,
the,0.501790702342987,20335.0,
fruit,5.19891119003296,20362.5,
their,9.9409875869751,20550.0,
flawless,13.5986785888672,20592.5,
surfaces,7.52058267593384,20735.0,
almost,7.00627708435059,20872.5,
gl,7.70191144943237,20967.5,
with,1.4604264497757,21085.0,
malice,12.9078855514526,21125.0,
No,6.63592100143433,21422.5,
ordinary,14.5756120681763,21487.5,
grapes,4.59167003631592,21627.5,
could,3.6054847240448,21730.0,
resist,4.53502321243286,21780.0,
me,12.0137348175049,21882.5,
so,9.20160579681397,21915.0,
persist,13.6714630126953,21970.0,
he,13.090669631958,22155.0,
muttered,9.92677974700928,22197.5,
The,3.73580980300903,22435.0,
vine,6.49807119369507,22470.0,
yard,4.49233198165894,22567.5,
seemed,5.12237119674683,22637.5,
to,1.96357762813568,22680.0,
shift,11.5597267150879,22765.0,
in,2.66676449775696,22795.0,
the,3.12362861633301,22812.5,
heat,9.17816638946533,22995.0,
The,2.04591059684753,23025.0,
shadows,9.14602470397949,23135.0,
of,2.0332453250885,23160.0,
the,0.528588593006134,23185.0,
leaves,5.62507009506226,23270.0,
casting,12.0402421951294,23385.0,
fract,19.5641250610352,23497.5,
patterns,4.74514293670654,23620.0,
that,7.24635124206543,23660.0,
dance,14.3994274139404,23740.0,
and,5.3393292427063,23780.0,
swirl,5.57888984680176,23852.5,
around,2.75512409210205,23937.5,
him,2.15606451034546,24050.0,
as,5.8074426651001,24120.0,
if,1.11795270442963,24177.5,
the,3.7623701095581100,24207.5,
entire,6.48382997512817,24317.5,
landscape,3.53112769126892,24450.0,
cons,11.6517019271851,24602.5,
to,0.844261884689331,24642.5,
humili,13.3235149383545,24797.5,
him,0.368197768926621,25060.0,
Finally,7.22770023345947,25187.5,Low
the,3.74529433250427,25222.5,
fox,1.19355428218842,25322.5,
looked,5.60705995559692,25375.0,
at,3.08330345153809,25400.0,
the,0.700688600540161,25425.0,
grapes,2.68116354942322,25500.0,
inside,12.6868314743042,25750.0,
He,3.08440566062927,25785.0,
stood,8.24978542327881,25860.0,
up,2.04749369621277,25900.0,
and,1.90231347084045,25932.5,
shook,7.952073097229,25982.5,
his,1.07213127613068,26022.5,
head,0.0339211672544479,26227.5,
These,7.71393156051636,26295.0,
grapes,2.13800239562988,26385.0,
are,5.05338096618652,26410.0,
probably,8.60818004608154,26537.5,
sour,13.6368398666382,26637.5,
anyway,13.5300855636597,26797.5,
he,1.71612882614136,26837.5,
said,5.00415945053101,27040.0,
They,3.48872756958008,27082.5,
aren,7.44051694869995,27152.5,
worth,7.03511619567871,27215.0,
my,6.20608901977539,27245.0,
time,0.823472440242767,27517.5,
He,3.11119532585144,27592.5,
turned,5.00039291381836,27662.5,
around,3.06610083580017,27770.0,
and,1.2851642370224,27800.0,
walked,3.39671540260315,27860.0,
away,3.37453103065491,27967.5,
leaving,3.36340141296387,28055.0,
the,1.23689150810242,28082.5,
grapes,3.5557804107666,28172.5,
on,4.82174062728882,28210.0,
the,0.30332687497139,28227.5,
vine,3.44887804985046,28507.5,
Though,9.15970325469971,28552.5,
tired,11.1701698303223,28662.5,
and,1.96975457668304,28687.5,
hungry,2.66610765457153,28782.5,
he,0.981797158718109,28820.0,
held,8.15871524810791,28872.5,
his,2.84641289710999,28912.5,
head,5.5701174736023,28960.0,
high,2.79832148551941,29060.0,
as,3.41556239128113,29095.0,
he,0.447399586439133,29120.0,
walked,4.07109451293945,29200.0,
back,3.72666001319885,29260.0,
out,5.35849857330322,29317.5,
the,3.44881272315979,29340.0,
vine,3.57970881462097,29600.0,
As,4.79739189147949,29640.0,High
he,0.304636120796204,29665.0,
tro,9.8502082824707,29760.0,
off,5.26189231872559,29840.0,
his,3.90239953994751,29912.5,
pride,10.5739860534668,29995.0,
bruised,12.9113960266113,30097.5,
but,8.35717582702637,30132.5,
not,3.16776418685913,30192.5,
shattered,5.81720447540283,30370.0,
he,0.777823448181152,30412.5,
couldn,7.4669361114502,30482.5,
help,0.86063951253891,30572.5,
but,0.372815519571304,30615.0,
feel,3.12233257293701,30665.0,
a,2.45030117034912,30682.5,
p,6.74303388595581,30797.5,
of,0.31713005900383,30825.0,
une,6.93903875350952,31135.0,
The,3.80411505699158,31167.5,
grapes,6.63228130340576,31280.0,
swayed,10.7248640060425,31362.5,
gently,6.86673593521118,31452.5,
in,2.96724200248718,31477.5,
the,1.10286283493042,31502.5,
breeze,2.10857200622559,31680.0,
their,4.14364147186279,31725.0,
movement,11.7481784820557,31850.0,
e,11.6504344940186,31962.5,
deliberate,13.0803346633911,32080.0,
A,5.19689321517944,32260.0,
strange,6.41062927246094,32287.5,
whisper,12.7142009735107,32402.5,
seemed,7.09802532196045,32507.5,
to,0.218451634049416,32570.0,
echo,4.74877405166626,32612.5,
through,2.30454230308533,32710.0,
the,0.460213989019394,32760.0,
vines,5.95434617996216,32785.0,
a,4.067786693573,32940.0,
sound,6.1627368927002,32970.0,
less,10.6480979919434,33112.5,
mockery,12.0169715881348,33232.5,
that,4.63754463195801,33315.0,
crawled,13.4655532836914,33360.0,
into,4.60252237319946,33445.0,
his,0.462392032146454,33512.5,
thoughts,5.19285011291504,33562.5,
The,3.25248146057129,33882.5,
fox,1.14600014686584,33955.0,
quick,16.2717552185059,34045.0,
his,0.312606990337372,34152.5,
pace,0.358239233493805,34215.0,
gl,8.97980690002441,34360.0,
over,3.22336411476135,34485.0,
his,1.44747292995453,34547.5,
shoulder,0.0365623459219932,34590.0,
at,1.29183077812195,34707.5,
the,0.408865600824356,34747.5,
vine,3.84454965591431,34775.0,
one,10.4467391967773,34875.0,
last,0.400975316762924,34922.5,
time,0.0021758307702839,35012.5,
The,2.8954393863678,35272.5,
grapes,5.28727769851685,35317.5,
hung,7.3078727722168,35407.5,
still,6.47022676467896,35495.0,
now,10.7494115829468,35580.0,
but,5.13237380981445,35730.0,
their,4.85075950622559,35770.0,
image,11.1342420578003,35802.5,
ling,7.84743595123291,35885.0,
a,3.84936094284058,36017.5,
haunting,6.49630212783814,36047.5,
reminder,3.6391658782959,36145.0,
of,0.473316073417664,36272.5,
what,3.63478755950928,36302.5,
he,1.94174635410309,36345.0,
could,5.77911520004273,36385.0,
not,2.21645522117615,36435.0,
have,3.94339609146118,36482.5,
