Word,Surprisal,Word_Onset,Word_Onset_Samples
of,1.19578790664673,15.644,3911
the,0.903268337249756,15.68,3920
vine,1.84848737716675,15.716,3929
and,3.00929808616638,15.876,3969
how,5.74137115478516,15.924,3981
agile,15.0231628417969,16.096,4024
and,5.53711366653442,16.324,4081
flexible,6.43001842498779,16.368000000000000,4092
his,5.76278686523438,16.544,4136
muscles,9.00228023529053,16.620000000000000,4155
felt,7.73825883865356,16.78,4195
With,6.81415224075317,17.16,4290
the,4.16818380355835,17.228,4307
leap,9.60708236694336,17.260000000000000,4315
that,5.81586170196533,17.352,4338
felt,10.0142021179199,17.464,4366
almost,7.54019689559937,17.584,4396
chore,12.5844097137451,17.748000000000000,4437
he,0.626460909843445,18.068,4517
snapped,9.8363847732544,18.16,4540
his,1.70551431179047,18.304,4576
jaws,7.75338935852051,18.380000000000000,4595
at,8.62121963500977,18.52,4630
the,0.334112584590912,18.568,4642
grapes,2.9116108417511,18.604,4651
his,6.07722902297974,18.788,4697
movements,10.6455078125,18.9,4725
precise,10.5686664581299,19.08,4770
but,5.39113426208496,19.284,4821
futile,10.1634168624878,19.352,4838
The,2.76198554039001,19.832,4958
elusive,14.8866662979126,19.884,4971
fruit,3.5772647857666,20.136000000000000,5034
t,9.13994884490967,20.368,5092
him,0.750735402107239,20.488,5122
as,5.92659378051758,20.632,5158
though,3.02197313308716,20.72,5180
held,13.316614151001,20.792,5198
by,4.41926050186157,20.912,5228
some,2.7786021232605,20.968,5242
invisible,4.87639379501343,21.06,5265
force,0.930201411247253,21.28,5320
The,2.7990984916687,21.716,5429
fox,0.753801167011261,21.772,5443
tried,6.54979753494263,21.916,5479
again,4.06871366500855,22.024,5506
This,3.46772503852844,22.488,5622
time,0.0119690475985407,22.58,5645
he,2.23767137527466,22.692,5673
jumped,7.50229454040527,22.736,5684
higher,5.73086071014404,22.828,5707
stretching,12.4145221710205,23.02,5755
his,1.32799410820007,23.196,5799
paws,9.0223798751831,23.264,5816
toward,7.37104368209839,23.412,5853
the,0.18496461212635,23.524,5881
vine,1.98400628566742,23.552,5888
But,4.70627641677856,23.956,5989
still,7.85461616516113,24.024,6006
he,2.81330275535584,24.168,6042
could,3.78431820869446,24.24,6060
not,0.312980830669403,24.324,6081
reach,4.40114736557007,24.396,6099
the,1.22664296627045,24.496,6124
grapes,2.56368970870972,24.548,6137
He,2.0352680683136,24.932,6233
tried,5.24736928939819,24.988,6247
one,8.75463676452637,25.092,6273
more,0.413405448198319,25.16,6290
time,0.342566281557083,25.228,6307
with,7.29230642318726,25.372,6343
all,6.60162353515625,25.432,6358
his,0.429484754800797,25.512,6378
strength,2.13854289054871,25.58,6395
He,2.28472518920898,25.892000000000000,6473
le,8.07446575164795,26.064,6516
into,5.33504629135132,26.096,6524
the,0.272818267345428,26.192,6548
air,0.609172761440277,26.248,6562
and,2.27239632606506,26.372000000000000,6593
landed,2.42332816123962,26.42,6605
back,7.13397789001465,26.552,6638
on,0.981167316436768,26.660000000000000,6665
the,0.80628913640976,26.7,6675
ground,2.11650919914246,26.732,6683
The,2.43517708778381,27.14,6785
grapes,4.01065063476563,27.192,6798
were,2.20838165283203,27.336,6834
still,3.30287528038025,27.392000000000000,6848
out,7.83863210678101,27.512,6878
of,0.951176345348358,27.58,6895
reach,1.40414369106293,27.632,6908
T,10.3991689682007,28.06,7015
and,1.67714333534241,28.24,7060
out,8.39662933349609,28.288,7072
of,0.0564126409590244,28.356,7089
breath,0.204148262739182,28.396,7099
the,0.915040373802185,28.544,7136
fox,0.171265989542007,28.6,7150
sat,6.43506288528442,28.78,7195
down,2.19722580909729,28.84,7210
to,5.22670793533325,28.944,7236
think,7.6110692024231,28.98,7245
As,5.72493314743042,29.348000000000000,7337
he,0.539461255073547,29.444,7361
sat,3.83484816551209,29.492,7373
his,3.39782118797302,29.624,7406
thoughts,5.47553443908691,29.74,7435
turned,4.62509918212891,29.892000000000000,7473
bitter,12.9347810745239,30.016,7504
Were,11.3691320419312,30.432,7608
these,2.80716466903687,30.492,7623
grapes,1.08645701408386,30.584,7646
enchanted,15.9483661651611,30.708,7677
he,5.17719125747681,30.92,7730
wondered,0.526639521121979,30.968,7742
placed,15.5686340332031,31.252,7813
here,5.6769552230835,31.388,7847
by,2.43175554275513,31.46,7865
some,3.24077677726746,31.516,7879
demon,9.15861415863037,31.616000000000000,7904
to,4.44559240341187,31.764,7941
mock,10.3062076568604,31.808,7952
him,3.23585557937622,31.932,7983
He,3.7300734519958500,32.292,8073
glared,11.216383934021,32.376,8094
at,0.402629554271698,32.492000000000000,8123
the,0.501790702342987,32.536,8134
fruit,5.19891119003296,32.58,8145
their,9.9409875869751,32.88,8220
flawless,13.5986785888672,32.948,8237
surfaces,7.52058267593384,33.176,8294
almost,7.00627708435059,33.396,8349
gl,7.70191144943237,33.548,8387
with,1.4604264497757,33.736000000000000,8434
malice,12.9078855514526,33.8,8450
No,6.63592100143433,34.276,8569
ordinary,14.5756120681763,34.38,8595
grapes,4.59167003631592,34.604,8651
could,3.6054847240448,34.768,8692
resist,4.53502321243286,34.848,8712
me,12.0137348175049,35.012,8753
so,9.20160579681397,35.064,8766
persist,13.6714630126953,35.152,8788
he,13.090669631958,35.448,8862
muttered,9.92677974700928,35.516000000000000,8879
The,3.73580980300903,35.896,8974
vine,6.49807119369507,35.952,8988
yard,4.49233198165894,36.108,9027
seemed,5.12237119674683,36.22,9055
to,1.96357762813568,36.288,9072
shift,11.5597267150879,36.424,9106
in,2.66676449775696,36.472,9118
the,3.12362861633301,36.5,9125
heat,9.17816638946533,36.792,9198
The,2.04591059684753,36.84,9210
shadows,9.14602470397949,37.016000000000000,9254
of,2.0332453250885,37.056,9264
the,0.528588593006134,37.096,9274
leaves,5.62507009506226,37.232,9308
casting,12.0402421951294,37.416,9354
fract,19.5641250610352,37.596,9399
patterns,4.74514293670654,37.792,9448
that,7.24635124206543,37.856,9464
dance,14.3994274139404,37.984,9496
and,5.3393292427063,38.048,9512
swirl,5.57888984680176,38.164,9541
around,2.75512409210205,38.3,9575
him,2.15606451034546,38.48,9620
as,5.8074426651001,38.592,9648
if,1.11795270442963,38.684,9671
the,3.7623701095581100,38.732,9683
entire,6.48382997512817,38.908,9727
landscape,3.53112769126892,39.12,9780
cons,11.6517019271851,39.364,9841
to,0.844261884689331,39.428,9857
humili,13.3235149383545,39.676,9919
him,0.368197768926621,40.096,10024
Finally,7.22770023345947,40.3,10075
the,3.74529433250427,40.356,10089
fox,1.19355428218842,40.516000000000000,10129
looked,5.60705995559692,40.6,10150
at,3.08330345153809,40.64,10160
the,0.700688600540161,40.68,10170
grapes,2.68116354942322,40.8,10200
inside,12.6868314743042,41.2,10300
He,3.08440566062927,41.256,10314
stood,8.24978542327881,41.376,10344
up,2.04749369621277,41.44,10360
and,1.90231347084045,41.492,10373
shook,7.952073097229,41.572,10393
his,1.07213127613068,41.636,10409
head,0.0339211672544479,41.964,10491
These,7.71393156051636,42.072,10518
grapes,2.13800239562988,42.216,10554
are,5.05338096618652,42.256,10564
probably,8.60818004608154,42.46,10615
sour,13.6368398666382,42.62,10655
anyway,13.5300855636597,42.876,10719
he,1.71612882614136,42.94,10735
said,5.00415945053101,43.264,10816
They,3.48872756958008,43.332,10833
aren,7.44051694869995,43.444,10861
worth,7.03511619567871,43.544,10886
my,6.20608901977539,43.592,10898
time,0.823472440242767,44.028,11007
He,3.11119532585144,44.148,11037
turned,5.00039291381836,44.260000000000000,11065
around,3.06610083580017,44.432,11108
and,1.2851642370224,44.48,11120
walked,3.39671540260315,44.576,11144
away,3.37453103065491,44.748000000000000,11187
leaving,3.36340141296387,44.888,11222
the,1.23689150810242,44.932,11233
grapes,3.5557804107666,45.076,11269
on,4.82174062728882,45.136,11284
the,0.30332687497139,45.164,11291
vine,3.44887804985046,45.612,11403
Though,9.15970325469971,45.684,11421
tired,11.1701698303223,45.86,11465
and,1.96975457668304,45.9,11475
hungry,2.66610765457153,46.052,11513
he,0.981797158718109,46.112,11528
held,8.15871524810791,46.196,11549
his,2.84641289710999,46.260000000000000,11565
head,5.5701174736023,46.336,11584
high,2.79832148551941,46.496,11624
as,3.41556239128113,46.552,11638
he,0.447399586439133,46.592,11648
walked,4.07109451293945,46.72,11680
back,3.72666001319885,46.816,11704
out,5.35849857330322,46.908,11727
the,3.44881272315979,46.944,11736
vine,3.57970881462097,47.36,11840
As,4.79739189147949,47.424,11856
he,0.304636120796204,47.464,11866
tro,9.8502082824707,47.616,11904
off,5.26189231872559,47.744,11936
his,3.90239953994751,47.86,11965
pride,10.5739860534668,47.992,11998
bruised,12.9113960266113,48.156,12039
but,8.35717582702637,48.212,12053
not,3.16776418685913,48.308,12077
shattered,5.81720447540283,48.592,12148
he,0.777823448181152,48.66,12165
couldn,7.4669361114502,48.772000000000000,12193
help,0.86063951253891,48.916,12229
but,0.372815519571304,48.984,12246
feel,3.12233257293701,49.064,12266
a,2.45030117034912,49.092,12273
p,6.74303388595581,49.276,12319
of,0.31713005900383,49.32,12330
une,6.93903875350952,49.816,12454
The,3.80411505699158,49.868,12467
grapes,6.63228130340576,50.048,12512
swayed,10.7248640060425,50.18,12545
gently,6.86673593521118,50.324,12581
in,2.96724200248718,50.364,12591
the,1.10286283493042,50.404,12601
breeze,2.10857200622559,50.688,12672
their,4.14364147186279,50.760000000000000,12690
movement,11.7481784820557,50.96,12740
e,11.6504344940186,51.14,12785
deliberate,13.0803346633911,51.328,12832
A,5.19689321517944,51.616,12904
strange,6.41062927246094,51.66,12915
whisper,12.7142009735107,51.84400000000000,12961
seemed,7.09802532196045,52.012,13003
to,0.218451634049416,52.112,13028
echo,4.74877405166626,52.18000000000000,13045
through,2.30454230308533,52.336,13084
the,0.460213989019394,52.416,13104
vines,5.95434617996216,52.456,13114
a,4.067786693573,52.70400000000000,13176
sound,6.1627368927002,52.752,13188
less,10.6480979919434,52.98,13245
mockery,12.0169715881348,53.172,13293
that,4.63754463195801,53.304,13326
crawled,13.4655532836914,53.376,13344
into,4.60252237319946,53.512,13378
his,0.462392032146454,53.620000000000000,13405
thoughts,5.19285011291504,53.7,13425
The,3.25248146057129,54.212,13553
fox,1.14600014686584,54.328,13582
quick,16.2717552185059,54.472,13618
his,0.312606990337372,54.644000000000000,13661
pace,0.358239233493805,54.74400000000000,13686
gl,8.97980690002441,54.976,13744
over,3.22336411476135,55.176,13794
his,1.44747292995453,55.276,13819
shoulder,0.0365623459219932,55.34400000000000,13836
at,1.29183077812195,55.532,13883
the,0.408865600824356,55.596,13899
vine,3.84454965591431,55.64,13910
one,10.4467391967773,55.8,13950
last,0.400975316762924,55.876,13969
time,0.0021758307702839,56.02,14005
The,2.8954393863678,56.436,14109
grapes,5.28727769851685,56.508,14127
hung,7.3078727722168,56.652,14163
still,6.47022676467896,56.792,14198
now,10.7494115829468,56.928,14232
but,5.13237380981445,57.16800000000000,14292
their,4.85075950622559,57.232000000000000,14308
image,11.1342420578003,57.284000000000000,14321
ling,7.84743595123291,57.416,14354
a,3.84936094284058,57.628,14407
haunting,6.49630212783814,57.676,14419
reminder,3.6391658782959,57.83200000000000,14458
of,0.473316073417664,58.036,14509
what,3.63478755950928,58.084,14521
he,1.94174635410309,58.152,14538
could,5.77911520004273,58.216,14554
not,2.21645522117615,58.29600000000000,14574
have,3.94339609146118,58.372,14593
