index,wav_file,old_name,segment_text,question,C1,C2,C3,C4,C_correct,summary,duration,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,sum_true.thisRepN,sum_true.thisTrialN,sum_true.thisN,sum_true.thisIndex,dummy_loop.thisRepN,dummy_loop.thisTrialN,dummy_loop.thisN,dummy_loop.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,sum_true_exp.thisRepN,sum_true_exp.thisTrialN,sum_true_exp.thisN,sum_true_exp.thisIndex,dummy_loop_exp.thisRepN,dummy_loop_exp.thisTrialN,dummy_loop_exp.thisN,dummy_loop_exp.thisIndex,thisRow.t,notes,Instructions.started,Instructions.stopped,Start_Segment_Train.started,Play_train.started,Trial_counter_train.started,text_5.started,Start_Segment_Train.stopped,Play_train.numClicks,Play_train.timesOn,Play_train.timesOff,Training_Segment.started,Experimen_audio.started,polygon.started,polygon.stopped,Training_Segment.stopped,Rating.started,slider.started,text_3.started,button_2.started,Rating.stopped,slider.response,slider.rt,button_2.numClicks,button_2.timesOn,button_2.timesOff,Start_Summary.started,text_2.started,Start_Summary.stopped,summary_button.numClicks,summary_button.timesOn,summary_button.timesOff,skip_button.numClicks,skip_button.timesOn,skip_button.timesOff,Summary.started,textbox.started,Summary.stopped,textbox.text,Multiple_Choice_2.started,Multiple_Choice_2.stopped,A.numClicks,A.timesOn,A.timesOff,B.numClicks,B.timesOn,B.timesOff,C.numClicks,C.timesOn,C.timesOff,D.numClicks,D.timesOn,D.timesOff,textbox.stopped,Start_Exp.started,Start_exp.started,Start.started,Start_Exp.stopped,Start.numClicks,Start.timesOn,Start.timesOff,Start_Segment.started,Play.started,Trial_counter.started,text_6.started,Start_Segment.stopped,Play.numClicks,Play.timesOn,Play.timesOff,Start_Sum_Exp.started,text_4.started,summary_button_exp.started,skip_button_exp.started,Start_Sum_Exp.stopped,summary_button_exp.numClicks,summary_button_exp.timesOn,summary_button_exp.timesOff,skip_button_exp.numClicks,skip_button_exp.timesOn,skip_button_exp.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,Someday_10_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_008_of_116_2.wav,I've worn this combination so many times before that today my all black outfit feels a little boring a little blah What would Jane do I think to myself and pull a chunky brown leather belt from the top shelf of the closet slinging it low around my hips Finally taking weather and product into consideration I take the top part of my hair and tie it into a small black velvet scrunchie on top of my head The phone begins to ring from its place on the landing between my room and Jane's Hi Dad,What does the narrator wear to their class after the audition?,A. A black dress,B. A white t-shirt,C. A red skirt,D. A brown leather belt,D. A brown leather belt,no,10.8675,,,,,,,,,,,,,0,4,4,4,,,,,,,,,392.5248488340003,,,,,,,,,,,,394.95050441700005,394.9665635416643,394.966621749998,405.82787608399667,405.84535749999486,405.85657791699487,406.0634024999963,406.0634024999963,409.87793737500033,410.8725414169967,9.066666666666666,3.996594999996887,1,[1.0040962919956655],[1.0040990419947775],,,,,,,,,,,,,,410.8729715419977,417.4359779590013,0,,,1,6.554096791995107,6.554099999993923,0,,,0,,,,,,,,,,,392.51782204199844,392.5248488340003,392.5248488340003,392.5248488340003,394.95031174999895,1,[2.4306360420014244],[2.430638625002757],,,,,,,,,,,,p_1,001,2024-03-08_12h32.06.988,speech_rate,2023.2.3,None,2024-03-08 12h36.04.945311 -0800,
,Someday_142_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_088_of_116_2.wav,"Metro North is on strike. So I can't take the train I have no wallet. No driver's license. I can't pick up the rental car Two nights ago on the way home from James's I arrived at our front door Just as our downstairs neighbor was leaving and Dan and Jane were home with the door to our place already open So it wasn't until I went to get bagels the next morning that I realized in my rush to leave I forgot my purse at James's apartment. I left him a message, but he must have already taken off for Los Angeles",Where dd the narrator forget her purse?,A. In the subway,B. In James's apartment,C. In the acting school,D. In the cab,B. In James's apartment,yes,6.81178125,,,,,,,,,,,,,0,5,5,5,0,0,0,0,0,0,0,0,435.44667504199606,,,,,,,,,,,,418.6207169170011,418.63671983366316,418.6330685419962,425.4344624590012,425.44997099999455,425.4612054589961,425.6648256249973,425.6648256249973,432.6112532920015,433.16846924999845,5.108333333333333,7.122283000004245,1,[0.570109083004354],[0.5701113329996588],,,,,,,,,,435.4373137090006,435.44667504199606,450.4307762499957,in a rush to leave I grab my purse ,,,,,,,,,,,,,,,450.44995987499715,,,,,,,,417.4364466670013,417.4435134999949,417.4435134999949,417.4435134999949,418.620512417001,1,[1.1836537499984843],[1.183656291999796],433.16901649999636,433.17719720899913,433.17719720899913,433.17719720899913,435.43661212499865,1,[2.2663627919973806],[2.266366083000321],0,,,p_1,001,2024-03-08_12h32.06.988,speech_rate,2023.2.3,None,2024-03-08 12h36.04.945311 -0800,
,Someday_142_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_088_of_116_2.wav,"Metro North is on strike. So I can't take the train I have no wallet. No driver's license. I can't pick up the rental car Two nights ago on the way home from James's I arrived at our front door Just as our downstairs neighbor was leaving and Dan and Jane were home with the door to our place already open So it wasn't until I went to get bagels the next morning that I realized in my rush to leave I forgot my purse at James's apartment. I left him a message, but he must have already taken off for Los Angeles",Where dd the narrator forget her purse?,A. In the subway,B. In James's apartment,C. In the acting school,D. In the cab,B. In James's apartment,yes,6.81178125,,,,,,,,,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_1,001,2024-03-08_12h32.06.988,speech_rate,2023.2.3,None,2024-03-08 12h36.04.945311 -0800,
,Someday_142_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_088_of_116_2.wav,"Metro North is on strike. So I can't take the train I have no wallet. No driver's license. I can't pick up the rental car Two nights ago on the way home from James's I arrived at our front door Just as our downstairs neighbor was leaving and Dan and Jane were home with the door to our place already open So it wasn't until I went to get bagels the next morning that I realized in my rush to leave I forgot my purse at James's apartment. I left him a message, but he must have already taken off for Los Angeles",Where dd the narrator forget her purse?,A. In the subway,B. In James's apartment,C. In the acting school,D. In the cab,B. In James's apartment,yes,6.81178125,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.43106912499934,454.9903574589989,0,,,1,4.550028958001349,4.550032499995723,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_1,001,2024-03-08_12h32.06.988,speech_rate,2023.2.3,None,2024-03-08 12h36.04.945311 -0800,
,Someday_108_condition.wav,Someday__Someday__Maybe__Unabridged___File_048_of_116_1.wav,Clothes that have to be dry cleaned are already the most expensive clothes Then it's like they're charging you another 3 every time you wear them Regular clothes charge money to clean them if we're looking at it that way Regular laundry costs money too but not as much And you can do regular laundry yourself Dry cleaning is like the secret society you're not allowed into No matter what you're at their mercy You can have a PhD in anything but you still can't dry clean your own clothes They'll never tell you how No one's ever even seen what the machine looks like,What is the narrator's opinion about dry cleaning?,A. It's less expensive than regular laundry,B. It's a secret society with hidden machines,C. It's environmentally friendly,D. It's a simple and accessible process,B. It's a secret society with hidden machines,no,28.62003125,,,,,,,,,,,,,0,6,6,6,,,,,,,,,454.9987728749984,,,,,,,,,,,,456.35422008399473,456.3868682503312,456.3856604169996,484.9987003749993,485.0079130000013,485.02941391700006,485.26475308399677,485.26475308399677,487.29248508399905,488.3596915839953,10,2.2375614999982645,1,[1.077029207997839],[1.0770313749962952],,,,,,,,,,,,,,488.3601465419997,497.78993370899843,0,,,1,9.420133709005313,9.420136749999074,0,,,0,,,,,,,,,,,454.990911916997,454.9987728749984,454.9987728749984,454.9987728749984,456.3540232499945,1,[1.3610803339979611],[1.3610840839974117],,,,,,,,,,,,p_1,001,2024-03-08_12h32.06.988,speech_rate,2023.2.3,None,2024-03-08 12h36.04.945311 -0800,
,Someday_145_condition-2-5x.wav,Someday__Someday__Maybe__Unabridged___File_092_of_116_2.wav,"Actually, it's just Franny, I say, and my voice sounds strangely cold. Of course, so sorry, I knew that. I guess I'm a little nervous to finally meet you, she admits shyly, and my father gazes at her, delighted. Dinner arrives and I finally manage to sputter out a few sentences as I pick at my burger. The Finnegans always have a barbecue instead of a caterer, and usually I love how homey and informal and comforting the food is, but tonight I've lost my appetite.",What do the Finnegans prefer over a caterer?,A. A home cooked meal,B. Ordering take out,C. A potluck,D. A barbecue,D. A barbecue,yes,13.5599375,,,,,,,,,,,,,0,7,7,7,0,0,0,0,0,0,0,0,519.0353465419976,,,,,,,,,,,,498.78933583400067,498.8053610006648,498.8076405419997,512.3564044999948,512.367943917001,512.3783130000011,512.5874040419949,512.5874040419949,515.2663667499946,515.9904613339968,8.041666666666668,2.8604840420011897,1,[0.7362327500013635],[0.7362350830007927],,,,,,,,,,519.0256656669953,519.0353465419976,534.018802958999,"It's really nice to meet you Frannie she gazes at me but tonight ive lost my apettite
",,,,,,,,,,,,,,,534.0381564589989,,,,,,,,497.79042658399703,497.79742987499776,497.79742987499776,497.79742987499776,498.78914879199874,1,[0.9969667080004001],[0.9969696250045672],515.9910117920008,515.9996091249996,515.9996091249996,515.9996091249996,519.0248742089971,1,[3.0331274999989546],[3.033130750001874],0,,,p_1,001,2024-03-08_12h32.06.988,speech_rate,2023.2.3,None,2024-03-08 12h36.04.945311 -0800,
,Someday_145_condition-2-5x.wav,Someday__Someday__Maybe__Unabridged___File_092_of_116_2.wav,"Actually, it's just Franny, I say, and my voice sounds strangely cold. Of course, so sorry, I knew that. I guess I'm a little nervous to finally meet you, she admits shyly, and my father gazes at her, delighted. Dinner arrives and I finally manage to sputter out a few sentences as I pick at my burger. The Finnegans always have a barbecue instead of a caterer, and usually I love how homey and informal and comforting the food is, but tonight I've lost my appetite.",What do the Finnegans prefer over a caterer?,A. A home cooked meal,B. Ordering take out,C. A potluck,D. A barbecue,D. A barbecue,yes,13.5599375,,,,,,,,,,,,,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_1,001,2024-03-08_12h32.06.988,speech_rate,2023.2.3,None,2024-03-08 12h36.04.945311 -0800,
,Someday_145_condition-2-5x.wav,Someday__Someday__Maybe__Unabridged___File_092_of_116_2.wav,"Actually, it's just Franny, I say, and my voice sounds strangely cold. Of course, so sorry, I knew that. I guess I'm a little nervous to finally meet you, she admits shyly, and my father gazes at her, delighted. Dinner arrives and I finally manage to sputter out a few sentences as I pick at my burger. The Finnegans always have a barbecue instead of a caterer, and usually I love how homey and informal and comforting the food is, but tonight I've lost my appetite.",What do the Finnegans prefer over a caterer?,A. A home cooked meal,B. Ordering take out,C. A potluck,D. A barbecue,D. A barbecue,yes,13.5599375,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.0190240000011,551.2097458339995,1,17.18112512499647,17.181127957999706,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_1,001,2024-03-08_12h32.06.988,speech_rate,2023.2.3,None,2024-03-08 12h36.04.945311 -0800,
,Someday_64_condition.wav,Someday__Someday__Maybe__Unabridged___File_031_of_116_0.wav,The traffic isn't too bad yet and the sun is still low in the sky I pass a few trucks parked on 72nd flanked by orange cones and signs stapled to the electrical poles that say no parking permit to film This must be the shoot my shoot A stocky girl is standing on the corner by the trucks wearing a giant fur hat with ear flaps and speaking into a walkie talkie Hi excuse me I say What is this for Mayonnaise commercial she says gruffly I'm in the wrong place,What is happening on 72nd street?,A. A traffic jam,B. A film shoot,C. A parade,D. A protest,B. A film shoot,no,28.75996875,,,,,,,,,,,,,0,8,8,8,,,,,,,,,551.2178449169951,,,,,,,,,,,,552.2950469999996,552.3277115833339,552.3255641249998,581.0740541249979,581.0884549170005,581.110114916999,581.3415401249949,581.3415401249949,582.7863388749975,583.3592942499963,9.925,1.6361954159947345,1,[0.5981895419972716],[0.5981919170008041],,,,,,,,,,,,,,583.3597265839999,586.1716976249954,0,,,1,2.8044439169971156,2.804447333997814,0,,,0,,,,,,,,,,,551.2102082089987,551.2178449169951,551.2178449169951,551.2178449169951,552.2948469170005,1,[1.0842165409994777],[1.084219165997638],,,,,,,,,,,,p_1,001,2024-03-08_12h32.06.988,speech_rate,2023.2.3,None,2024-03-08 12h36.04.945311 -0800,
,Someday_19_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_012_of_116_0.wav,No I'll push it his sister says giving him a little shove It's my callback The little boy shrinks back from the elevator buttons and I smile sympathetically at their mom but she seems mesmerized by a spot somewhere north of the top of my head so I decide to take a sudden interest in the laces of my shoes and endure the rest of the long creaky ride in silence Even in the best of elevators I think there's no place where time passes so slowly,Where is the narrator?,A. In an audition,B. In a kindergarden,C. In an elevator,D. In a parents meeting,C. In an elevator,no,10.46625,,,,,,,,,,,,,0,9,9,9,,,,,,,,,586.1796487920001,,,,,,,,,,,,587.9115392919994,587.9275857086652,587.9273660839972,598.3886981670003,598.4063510839987,598.4274299999961,598.6297588749949,598.6297588749949,602.154010667,602.8440785839994,7.958333333333333,3.6982160420011496,1,[0.6996447080018697],[0.6996470000012778],,,,,,,,,,,,,,602.8445287499999,608.6129981669947,0,,,0,,,1,5.761141208000481,5.761144167001476,0,,,,,,,,,,,586.1722426669949,586.1796487920001,586.1796487920001,586.1796487920001,587.9113452919992,1,[1.7372084590024315],[1.7372115000034682],,,,,,,,,,,,p_1,001,2024-03-08_12h32.06.988,speech_rate,2023.2.3,None,2024-03-08 12h36.04.945311 -0800,
