index,wav_file,old_name,segment_text,question,C1,C2,C3,C4,C_correct,summary,duration,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,sum_true.thisRepN,sum_true.thisTrialN,sum_true.thisN,sum_true.thisIndex,dummy_loop.thisRepN,dummy_loop.thisTrialN,dummy_loop.thisN,dummy_loop.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,sum_true_exp.thisRepN,sum_true_exp.thisTrialN,sum_true_exp.thisN,sum_true_exp.thisIndex,dummy_loop_exp.thisRepN,dummy_loop_exp.thisTrialN,dummy_loop_exp.thisN,dummy_loop_exp.thisIndex,thisRow.t,notes,Experimenter.started,reminder.started,Experimenter.stopped,Instructions.started,Instructions.stopped,Start_Segment_Train.started,Play_train.started,Trial_counter_train.started,text_5.started,Start_Segment_Train.stopped,Play_train.numClicks,Play_train.timesOn,Play_train.timesOff,Training_Segment.started,Experimen_audio.started,polygon.started,polygon.stopped,Training_Segment.stopped,Rating.started,slider.started,text_3.started,button_2.started,Rating.stopped,slider.response,slider.rt,button_2.numClicks,button_2.timesOn,button_2.timesOff,Start_Summary.started,text_2.started,Start_Summary.stopped,summary_button.numClicks,summary_button.timesOn,summary_button.timesOff,Summary.started,textbox.started,summary_done.started,Summary.stopped,textbox.text,summary_done.numClicks,summary_done.timesOn,summary_done.timesOff,Multiple_Choice_2.started,Multiple_Choice_2.stopped,A.numClicks,A.timesOn,A.timesOff,B.numClicks,B.timesOn,B.timesOff,C.numClicks,C.timesOn,C.timesOff,D.numClicks,D.timesOn,D.timesOff,Start_Exp.started,Start_exp.started,Start.started,Start_Exp.stopped,Start.numClicks,Start.timesOn,Start.timesOff,Start_Segment.started,Play.started,Trial_counter.started,text_6.started,Start_Segment.stopped,Play.numClicks,Play.timesOn,Play.timesOff,Start_Sum_Exp.started,text_4.started,Start_Sum_Exp.stopped,sum_button.numClicks,sum_button.timesOn,sum_button.timesOff,textbox.stopped,summary_done.stopped,Thanks.started,text_7.started,text_7.stopped,Thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,Someday_115_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_051_of_116_2.wav,All those people can't just be walking around starving and happening to look great all the time They must know something that the rest of us don't Or worse maybe there isn't a trick Maybe they are walking around hungry all the time Maybe that's the difference between being successful or unsuccessful Maybe I'm too weak I'm too concerned with feeling good to be willing to feel as bad as I should to be successful Why would feeling good be bad People spend their lives trying to feel good You're not supposed to walk around miserable all the time,What is the narrator's concern about the successful people she sees?,A. They are always happy,B. They are always starving themselves,C. They know a secret for good acting,D. They are too weak to succeed,B. They are always starving themselves,yes,11.0775,,,,,,,,,,,,,0,2,2,2,0,0,0,0,0,0,0,0,239.73506129199995,,,,,,,,,,,,,,,224.9081331669995,224.92160412466663,224.92429945799995,236.0057232499994,236.0069539999995,236.01820329199927,236.24303566699928,236.24303566699928,238.11576416699972,238.69434954200005,9.008333333333333,2.0702200830000947,1,[0.5882144999995944],[0.5882170830000177],,,,,,,239.72368041699974,239.73506129199995,239.73506129199995,265.8915998329994,"Wondering why people are walking around feeling good, thinking they must know something she doesn't. She feels bad a lot, and thinks that if other people are like her they should too. ",1,[26.164886458999717],[26.164889666999443],,,,,,,,,,,,,,,,,,,,,,222.9558851669999,222.96270470799936,222.96270470799936,222.96270470799936,224.90731287499966,1,[1.949024417000146],[1.9490429170000425],238.69483262499944,238.70414229199923,239.72305787499954,1,[1.0278250839992324],[1.0278282089993809],,,,,,,p_3,001,2024-05-04_11h56.23.373,speech_rate,2023.2.3,None,2024-05-04 11h56.35.950509 -0700,
,Someday_115_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_051_of_116_2.wav,All those people can't just be walking around starving and happening to look great all the time They must know something that the rest of us don't Or worse maybe there isn't a trick Maybe they are walking around hungry all the time Maybe that's the difference between being successful or unsuccessful Maybe I'm too weak I'm too concerned with feeling good to be willing to feel as bad as I should to be successful Why would feeling good be bad People spend their lives trying to feel good You're not supposed to walk around miserable all the time,What is the narrator's concern about the successful people she sees?,A. They are always happy,B. They are always starving themselves,C. They know a secret for good acting,D. They are too weak to succeed,B. They are always starving themselves,yes,11.0775,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_3,001,2024-05-04_11h56.23.373,speech_rate,2023.2.3,None,2024-05-04 11h56.35.950509 -0700,
,Someday_115_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_051_of_116_2.wav,All those people can't just be walking around starving and happening to look great all the time They must know something that the rest of us don't Or worse maybe there isn't a trick Maybe they are walking around hungry all the time Maybe that's the difference between being successful or unsuccessful Maybe I'm too weak I'm too concerned with feeling good to be willing to feel as bad as I should to be successful Why would feeling good be bad People spend their lives trying to feel good You're not supposed to walk around miserable all the time,What is the narrator's concern about the successful people she sees?,A. They are always happy,B. They are always starving themselves,C. They know a secret for good acting,D. They are too weak to succeed,B. They are always starving themselves,yes,11.0775,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.8920549579998,268.80910799999947,1,2.906963125000402,2.9069658750004237,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_3,001,2024-05-04_11h56.23.373,speech_rate,2023.2.3,None,2024-05-04 11h56.35.950509 -0700,
,Someday_3_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_005_of_116_1.wav,I suppose I did but I'm still too groggy to focus on the details Normally I would have asked our other roommate my best friend Jane but she's been working nights as a PA on that new Russell Blakely movie Since Dan moved into the bedroom downstairs a few months ago I haven't noticed much about him except how unnecessarily tall he is how many hours he spends writing at the computer and the intense fear he seems to have about coming upon either of us when we're not decent Dan come in You're decent,What is the main reason the narrator doesn't ask their roommate Jane for help?,A. Jane is too busy working,B. Jane is not a good friend,C. The narrator doesn't trust Jane,D. The narrator prefers not to talk to anyone,A. Jane is too busy working,yes,5.934,,,,,,,,,,,,,0,3,3,3,0,0,0,0,0,0,0,0,281.6960494999994,,,,,,,,,,,,,,,270.94172691699987,270.9573334166664,270.9537344169994,276.8799572499993,276.892227542,276.90290662499956,277.1611944999995,277.1611944999995,279.7464181669993,280.34673920799924,1,2.8177367079997566,1,[0.6094674999994822],[0.6094701659994826],,,,,,,281.68476570799976,281.6960494999994,281.6960494999994,295.2593474999994,""Details", "understand"",1,[13.57145329099967],[13.571456665999904],,,,,,,,,,,,,,,,,,,,,,268.8096214999996,268.82311387499976,268.82311387499976,268.82311387499976,270.9414933329999,1,[2.1314625420000084],[2.131465499999649],280.3472286669994,280.3568358749999,281.6839741249996,1,[1.3362511249997624],[1.3362540830003127],,,,,,,p_3,001,2024-05-04_11h56.23.373,speech_rate,2023.2.3,None,2024-05-04 11h56.35.950509 -0700,
,Someday_3_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_005_of_116_1.wav,I suppose I did but I'm still too groggy to focus on the details Normally I would have asked our other roommate my best friend Jane but she's been working nights as a PA on that new Russell Blakely movie Since Dan moved into the bedroom downstairs a few months ago I haven't noticed much about him except how unnecessarily tall he is how many hours he spends writing at the computer and the intense fear he seems to have about coming upon either of us when we're not decent Dan come in You're decent,What is the main reason the narrator doesn't ask their roommate Jane for help?,A. Jane is too busy working,B. Jane is not a good friend,C. The narrator doesn't trust Jane,D. The narrator prefers not to talk to anyone,A. Jane is too busy working,yes,5.934,,,,,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_3,001,2024-05-04_11h56.23.373,speech_rate,2023.2.3,None,2024-05-04 11h56.35.950509 -0700,
,Someday_3_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_005_of_116_1.wav,I suppose I did but I'm still too groggy to focus on the details Normally I would have asked our other roommate my best friend Jane but she's been working nights as a PA on that new Russell Blakely movie Since Dan moved into the bedroom downstairs a few months ago I haven't noticed much about him except how unnecessarily tall he is how many hours he spends writing at the computer and the intense fear he seems to have about coming upon either of us when we're not decent Dan come in You're decent,What is the main reason the narrator doesn't ask their roommate Jane for help?,A. Jane is too busy working,B. Jane is not a good friend,C. The narrator doesn't trust Jane,D. The narrator prefers not to talk to anyone,A. Jane is too busy working,yes,5.934,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.2598402499998,303.2283088329996,1,7.958244292000018,7.958247167000081,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_3,001,2024-05-04_11h56.23.373,speech_rate,2023.2.3,None,2024-05-04 11h56.35.950509 -0700,
,Someday_98_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_044_of_116_0.wav,Yes Laughing girl has no lines She just laughs She just so there's no scene Nope She's a girl She laughs They want a funny laugher That's it Take a seat They'll be with you in a minute I squeeze onto the lumpy sofa next to a skinny brunette wearing high heeled black boots and funky glasses I should wear high heeled boots instead of Doc Martens I think to myself as I break into a nervous sweat I should get some funky glasses I should have a funny laugh,What is the role that the narrator is auditioning for?,A. A dramatic lead,B. A character with no lines,C. A comedy writer,D. A serious actress,B. A character with no lines,no,5.832,,,,,,,,,,,,,0,4,4,4,,,,,,,,,303.24194720800006,,,,,,,,,,,,,,,305.69761062499947,305.71024491666617,305.71073541699934,311.53286491699964,311.54456237499926,311.55581574999997,311.7894902499993,311.7894902499993,313.3702133329998,314.64327929199953,1.025,1.7890372080000816,1,[1.2825531670005148],[1.2825632500007487],,,,,,,,,,,,,,,314.6437294999996,320.6616389999999,0,,,0,,,1,6.009808957999667,6.009812708000027,0,,,,,,,,,,303.22882949999985,303.24194720800006,303.24194720800006,303.24194720800006,305.6973357499992,1,[2.4660839999996824],[2.466098707999663],,,,,,,,,,,,,p_3,001,2024-05-04_11h56.23.373,speech_rate,2023.2.3,None,2024-05-04 11h56.35.950509 -0700,
,Someday_91_condition.wav,Someday__Someday__Maybe__Unabridged___File_040_of_116_0.wav,Please go ahead and begin your monologue whenever you're ready We can chat afterwards Take your time His words are encouraging but his face is neutral at best And when there are two people in a room and one of them is there purely to see the other person do something the notion that that person could actually take their time seems ridiculous But I try I try to take a deep breath but the air gets sort of stuck and doesn't go all the way down to my lungs I need a minute to calm down but I can't possibly take it,What is the narrator's reaction to the suggestion to take her time?,A. She feels comforted,B. She finds it ridiculous,C. She rejects the offer,D. She chats with the agent first,B. She finds it ridiculous,no,28.53996875,,,,,,,,,,,,,0,5,5,5,,,,,,,,,320.6706023329998,,,,,,,,,,,,,,,323.24479387499923,323.27699516633265,323.2774162079995,351.8225337499998,351.82336654199935,351.84483154200007,352.04882,352.04882,354.4465144579999,355.5806125829995,9.966666666666667,3.010531791000176,1,[1.1436460409995561],[1.1436486249995141],,,,,,,,,,,,,,,355.58105808299933,362.5198609579993,0,,,1,6.9285748749998675,6.928578125000058,0,,,0,,,,,,,,,,320.6622080829993,320.6706023329998,320.6706023329998,320.6706023329998,323.2445214579993,1,[2.580071291000422],[2.580074333000084],,,,,,,,,,,,,p_3,001,2024-05-04_11h56.23.373,speech_rate,2023.2.3,None,2024-05-04 11h56.35.950509 -0700,
,Someday_7_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_007_of_116_0.wav,You start out with a three year goal which then becomes a five year goal and before you know it you're still calling yourself an actor but most days you're being assigned a locker outside the cafeteria of the General Electric building so you can change into a borrowed pink polyester lunch lady uniform and serve lukewarm lasagna to a bunch of businessmen who call you excuse me I've made some progress but not enough to tell me for sure that I'm doing the right thing with my life It took most of the first year just to get the coveted waitressing job at the comedy club,What endeavor consumed most of the first year for the narrator?,A. Becoming a successful actress,B. Getting a job at General Electric,C. Getting a waitressing job,D. Becoming a comedian,C. Getting a waitressing job,yes,5.786,,,,,,,,,,,,,0,6,6,6,0,0,0,0,0,0,0,0,376.6816757079996,,,,,,,,,,,,,,,364.82281216699994,364.83828279166596,364.8342736249997,370.6301333329993,370.63234120800007,370.6435669169996,370.8489447919992,370.8489447919992,373.0686687079997,375.4189907079999,2.033333333333333,3.94689308299985,1,[2.3596485830003076],[2.359651250000752],,,,,,,376.6706549169994,376.6816757079996,376.6816757079996,392.4892464579998,"Excuse me" she is either talking to someone or ran into someone?,1,[15.81556350000028],[15.815566875000513],,,,,,,,,,,,,,,,,,,,,,362.52031958299995,362.52740291699956,362.52740291699956,362.52740291699956,364.822561125,1,[2.3003775409997615],[2.300380749999931],375.41946087499946,375.4292220419993,376.66989654200006,1,[1.2500100420002127],[1.2500132499999381],,,,,,,p_3,001,2024-05-04_11h56.23.373,speech_rate,2023.2.3,None,2024-05-04 11h56.35.950509 -0700,
,Someday_7_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_007_of_116_0.wav,You start out with a three year goal which then becomes a five year goal and before you know it you're still calling yourself an actor but most days you're being assigned a locker outside the cafeteria of the General Electric building so you can change into a borrowed pink polyester lunch lady uniform and serve lukewarm lasagna to a bunch of businessmen who call you excuse me I've made some progress but not enough to tell me for sure that I'm doing the right thing with my life It took most of the first year just to get the coveted waitressing job at the comedy club,What endeavor consumed most of the first year for the narrator?,A. Becoming a successful actress,B. Getting a job at General Electric,C. Getting a waitressing job,D. Becoming a comedian,C. Getting a waitressing job,yes,5.786,,,,,,,,,,,,,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_3,001,2024-05-04_11h56.23.373,speech_rate,2023.2.3,None,2024-05-04 11h56.35.950509 -0700,
